english_text,korean_text,romanization
New Year,새해,saehae
Happy New Year,새해 복 많이 받으세요,saehae bok mani badeuseyo
January 1st,1월 1일,irwol iril
Lunar New Year,설날,seolnal
New Year's Day,신정,sinjeong
New Year's Eve,새해 전날,saehae jeonnal
Countdown,카운트다운,kaunteudaun
Midnight,자정,jajeong
Fireworks,불꽃놀이,bulkkonnori
New Year's bow,세배,sebae
Lucky money,세뱃돈,sebatdon
New Year's wish,새해 소원,saehae sowon
New Year's resolution,새해 다짐,saehae dajim
Fresh start,새 출발,sae chulbal
New beginning,새로운 시작,saeroun sijak
First sunrise,해돋이,haedoji
Watching sunrise,일출 보기,ilchul bogi
First dream,첫 꿈,cheot kkum
Good luck,행운,haengun
Fortune,복,bok
Blessing,축복,chukbok
Prosperity,번영,beonyeong
Health,건강,geongang
Happiness,행복,haengbok
Love,사랑,sarang
Peace,평화,pyeonghwa
Success,성공,seonggong
New Year greeting,새해 인사,saehae insa
New Year card,새해 카드,saehae kadeu
Tteokguk,떡국,tteokguk
Eating tteokguk,떡국 먹기,tteokguk meokgi
One year older,나이 한 살 더,nai han sal deo
Family gathering,가족 모임,gajok moim
Hometown visit,고향 방문,gohyang bangmun
Holiday,명절,myeongjeol
Traditional games,전통 놀이,jeontong nori
Yutnori,윷놀이,yunnori
Jegichagi,제기차기,jegichagi
Neolttwigi,널뛰기,neoltwigi
Kite flying,연날리기,yeonnalligi
Hanbok,한복,hanbok
Sebae money envelope,세뱃돈 봉투,sebatdon bongtu
Ancestral rites,차례,charye
This year will be great,올해는 좋을 거예요,olhaeneun joeul geoyeyo
I hope for good health,건강을 빌어요,geonggangeul bireoyo
What's your resolution,새해 다짐이 뭐예요,saehae dajimi mwoyeyo
May all your wishes come true,소원이 모두 이루어지길,sowoni modu irueojigil
Cheers to the new year,새해 건배,saehae geonbae
A fresh start,새롭게 시작,saeropge sijak
I'm excited for the new year,새해가 기대돼요,sahaega gidaedwaeyo
Let's make this year amazing,올해를 멋지게 보내자,olhaereul meotjige bonaeja
Wishing you the best,최고의 한 해 되세요,choegoui han hae doeseyo
Happy holidays,즐거운 명절 보내세요,jeulgoeoun myeongjeol bonaeseyo
See you next year,내년에 봐요,naenyeone bwayo
Time flies,시간이 빠르다,sigani ppareuda
Another year has passed,또 한 해가 지났어요,tto han haega jinasseoyo
What a year it's been,정말 다사다난한 해였어요,jeongmal dasadananhan haeyeosseoyo
I'm grateful for this year,올해에 감사해요,olhaee gamsahaeyo
Here's to new beginnings,새로운 시작을 위하여,saeroun sijageul wihayeo
Welcome the new year,새해를 맞이해요,sahaereul majihaeyo
