english_text,korean_text,romanization
I'm on a diet,다이어트 중이에요,daieoteu jungieyo
I want to lose weight,살을 빼고 싶어요,sareul ppaego sipeoyo
I need to gain weight,살을 찌워야 해요,sareul jjiwoya haeyo
How much do you weigh,몸무게가 얼마예요,mommugega eolmayeyo
I weigh sixty kilograms,60킬로그램이에요,yuksipkillogramieyo
I want to lose five kilograms,5킬로를 빼고 싶어요,okilloreuil ppaego sipeoyo
What's your goal weight,목표 체중이 얼마예요,mokpyo chejungi eolmayeyo
I'm counting calories,칼로리를 계산하고 있어요,kallorireul gyesanhago isseoyo
This food is low calorie,이 음식은 저칼로리예요,i eumsigeun jeokalloriyeyo
I'm eating less carbs,탄수화물을 줄이고 있어요,tansuhwamureul jurigo isseoyo
I'm doing intermittent fasting,간헐적 단식을 하고 있어요,ganheoljeok danssigeul hago isseoyo
I skip breakfast,아침을 안 먹어요,achimeul an meogeoyo
I eat salad for lunch,점심으로 샐러드를 먹어요,jeomsimeuro saelleodeureul meogeoyo
I avoid late night snacks,야식을 안 먹어요,yasigeul an meogeoyo
I drink a lot of water,물을 많이 마셔요,mureul mani masyeoyo
Drink water before meals,식사 전에 물을 마시세요,siksa jeone mureul masiseyo
I exercise every day,매일 운동해요,maeil undonghaeyo
Cardio helps burn fat,유산소 운동이 지방을 태워요,yusanso undongi jibangeul taewoyo
Weight training builds muscle,근력 운동이 근육을 만들어요,geullyeok undongi geunyugeul mandeureoyo
I go to the gym three times a week,일주일에 세 번 헬스장에 가요,iljuire se beon helseujanage gayo
I track my calories with an app,앱으로 칼로리를 추적해요,aebeuro kallorireul chujeokaeyo
My BMI is normal,체질량지수가 정상이에요,chejillyangji-suga jeongsangieyo
I'm overweight,과체중이에요,gwachejungieyo
I'm underweight,저체중이에요,jeochejungieyo
I want to build muscle,근육을 키우고 싶어요,geunyugeul kiugo sipeoyo
I eat more protein,단백질을 더 많이 먹어요,danbaekjireul deo mani meogeoyo
Chicken breast is good for dieting,닭가슴살이 다이어트에 좋아요,dakgaseumssari daieoteu-e joayo
I eat whole grains,통곡물을 먹어요,tonggongmureul meogeoyo
I avoid sugary drinks,단 음료를 피해요,dan eumryoreul pihaeyo
I stopped eating junk food,패스트푸드를 끊었어요,paeseuteupudeureul kkeuneosseoyo
I meal prep on Sundays,일요일에 식사를 미리 준비해요,iryoire siksareul miri junbihaeyo
Portion control is important,식사량 조절이 중요해요,siksaryang jojeori jungyohaeyo
I use a smaller plate,작은 접시를 사용해요,jageun jepsireul sayonghaeyo
I lost three kilos this month,이번 달에 3킬로를 뺐어요,ibeon dare samkillorereul ppaesseoyo
The scale says I gained weight,체중이 늘었어요,chejungi neureo-sseoyo
I'm at a plateau,정체기예요,jeongchegiyeyo
Don't give up,포기하지 마세요,pogihaji maseyo
Slow and steady wins,천천히 꾸준히 하면 돼요,cheoncheonhi kkujunhi hamyeon dwaeyo
Crash diets don't work,극단적인 다이어트는 효과가 없어요,geukdanjeog-in daieoteuneun hyogwaga eopseoyo
Yo-yo dieting is unhealthy,요요 현상은 건강에 안 좋아요,yoyo hyeonsangeun geongang-e an joayo
I eat five small meals a day,하루에 다섯 끼를 조금씩 먹어요,harue daseot kkireul jogeumssik meogeoyo
I reduced my sugar intake,설탕 섭취를 줄였어요,seoltang seupchwireul juryeosseoyo
I cook at home more often,집에서 요리를 더 자주 해요,jibeseo yorireul deo jaju haeyo
Eating out makes dieting harder,외식은 다이어트를 어렵게 해요,oesigeun daieoteu-reul eoryeopge haeyo
I check nutrition labels,영양 성분표를 확인해요,yeongyang seongbunpyoreul hwaginhaeyo
I eat more vegetables,채소를 더 많이 먹어요,chaesoreul deo mani meogeoyo
Fiber helps you feel full,식이섬유가 포만감을 줘요,sigiseomyuga pomangameul jwoyo
Healthy fats are important,건강한 지방도 중요해요,geonganhan jibangdo jungyohaeyo
I measure my waist,허리둘레를 재요,heoridullerereul jaeyo
My clothes fit better now,옷이 이전보다 잘 맞아요,osi ijeon-boda jal majayo
I feel healthier,더 건강해진 느낌이에요,deo geonganhaejin neukkimieyo
I have more energy now,에너지가 더 생겼어요,eneojiga deo saenggyeosseoyo
Diet is eighty percent of weight loss,다이어트는 80%가 식단이에요,daieoteuneun palsippeurosenteuga sikdanieyo
Consistency is key,꾸준함이 핵심이에요,kkujunhami haeksimieyo
Love your body,자기 몸을 사랑하세요,jagi momeul saranghaseyo
Health is more important than numbers,건강이 숫자보다 중요해요,geongangi sutjaboda jungyohaeyo
Every small change counts,작은 변화도 중요해요,jageun byeonhwado jungyohaeyo
Believe in yourself,자신을 믿으세요,jasineul mideuseyo
You can do it,할 수 있어요,hal su isseoyo
Healthy eating is a lifestyle,건강한 식단은 생활 방식이에요,geonganhan sikdaneun saenghwal bangsigieyoA balanced diet is the best diet,균형 잡힌 식단이 최고의 다이어트예요,gyunhyeong japin sikdani choegoui daieoteuyeyo
