english_text,korean_text,romanization
Red,빨간색,ppalgansaek
Orange,주황색,juhwangsaek
Yellow,노란색,noransaek
Green,초록색,choroksaek
Blue,파란색,paransaek
Purple,보라색,borasaek
Pink,분홍색,bunhongsaek
White,하얀색,hayansaek
Black,검은색,geomeunsaek
Gray,회색,hoesaek
Brown,갈색,galsaek
Gold,금색,geumsaek
Silver,은색,eunsaek
Navy blue,남색,namsaek
Sky blue,하늘색,haneulsaek
It is big,크다,keuda
It is small,작다,jakda
It is long,길다,gilda
It is short,짧다,jjalda
It is tall,높다,nopda
It is wide,넓다,neolda
It is narrow,좁다,jopda
It is thick,두껍다,dukkeopda
It is thin,얇다,yalda
It is heavy,무겁다,mugeopda
It is light,가볍다,gabyeopda
It is soft,부드럽다,budeureobda
It is hard,딱딱하다,ttaktakhada
It is round,둥글다,dunggeulda
It is flat,평평하다,pyeongpyeonghada
It is bright,밝다,balkda
It is dark,어둡다,eodupda
It is shiny,반짝반짝하다,banjjakbanjjakhada
It is colorful,화려하다,hwaryeohada
It is plain,단순하다,dansunhada
What color is this,이거 무슨 색이에요,igeo museun saegieyo
I like this color,이 색깔 좋아요,i saekkal joayo
This color suits you,이 색깔 잘 어울려요,i saekkal jal eoulleoyo
It is too bright,너무 밝아요,neomu balgayo
It is too dark,너무 어두워요,neomu eoduwoyo
This is pretty,이거 예쁘다,igeo yeppeuda
This is beautiful,이거 아름답다,igeo areumdapda
This is ugly,이거 못생겼다,igeo motsengyeotda
It is new,새 것이다,sae geosida
It is old,오래됐다,oraedwaetda
It is clean,깨끗하다,kkaekkeuthada
It is dirty,더럽다,deoreopda
It is wet,젖었다,jeojeotda
It is dry,마르다,mareuda
It looks expensive,비싸 보인다,bissa boinda
It looks cheap,싸 보인다,ssa boinda
It is cute,귀엽다,gwiyeopda
It is cool,멋지다,meotjida
It is elegant,우아하다,uahada
It is trendy,트렌디하다,teurendihada
It is classic,클래식하다,keullaesikhada
It is unique,독특하다,doktukhada
It is ordinary,평범하다,pyeongbeomhada
It is strange,이상하다,isanghada
It is perfect,완벽하다,wanbyeokhada
It is natural,자연스럽다,jayeonseureobda
