english_text,korean_text,romanization
Beef,소고기,sogogi
Pork,돼지고기,dwaejigogi
Chicken,닭고기,dakgogi
Duck,오리고기,origogi
Lamb,양고기,yanggogi
Pork belly,삼겹살,samgyeopsal
Beef brisket,차돌박이,chadolbagi
Beef short ribs,갈비,galbi
Pork ribs,돼지갈비,dwaejigalbi
Tenderloin,안심,ansim
Sirloin,등심,deungsim
Ribeye,꽃등심,kkotdeungsim
Pork shoulder,목살,moksal
Pork jowl,항정살,hangjeongsal
Skirt meat,안창살,anchangsal
Beef tripe,곱창,gopchang
Intestines,대창,daechang
Chicken breast,닭가슴살,dakgaseumssal
Chicken thigh,닭다리살,dakdarissal
Ground beef,소고기 다짐육,sogogi dajimyuk
Ground pork,돼지고기 다짐육,dwaejigogi dajimyuk
Bacon,베이컨,beikeon
Ham,햄,haem
Sausage,소시지,sosiji
Shrimp,새우,saeu
Crab,게,ge
Lobster,랍스터,rapseuteo
Squid,오징어,ojingeo
Octopus,문어,muneo
Baby octopus,낙지,nakji
Clam,조개,jogae
Mussel,홍합,honghap
Oyster,굴,gul
Abalone,전복,jeonbok
Sea cucumber,해삼,haesam
Sea urchin,성게,seong-ge
Salmon,연어,yeoneo
Tuna,참치,chamchi
Mackerel,고등어,godeungeo
Yellow croaker,조기,jogi
Hairtail fish,갈치,galchi
Flatfish,광어,gwangeo
Sea bream,도미,domi
Anchovy,멸치,myeolchi
Dried pollack,황태,hwangtae
Cod,대구,daegu
Eel,장어,jangeo
Blowfish,복어,bogeo
Flounder,넙치,neopchi
Scallop,가리비,garibi
I'd like beef please,소고기로 주세요,sogogiro juseyo
I prefer pork belly,삼겹살이 좋아요,samgyeopsari joayo
Is this fresh seafood,이 해산물은 신선해요,i haesanmureun sinseonhaeyo
I'm allergic to shellfish,조개류 알레르기가 있어요,jogaeryu allereugi-ga isseoyo
How much per hundred grams,100그램에 얼마예요,baekgeurame eolmayeyo
Grill the meat on medium heat,중간 불에 고기를 구우세요,junggan bure gogireul guuseyo
Korean BBQ is the best,한국 고기구이가 최고예요,hanguk gogiguiga choegoyeyo
Fresh seafood is delicious,신선한 해산물이 맛있어요,sinseonhan haesanmuri masisseoyo
Let's go to a meat restaurant,고기집에 가자,gogijibe gaja
Wrap the meat in lettuce,고기를 상추에 싸서 먹어요,gogireul sangchue ssaseo meogeoyoFresh ingredients make the best meals,신선한 재료가 최고의 음식을 만들어요,sinseonhan jaeryoga choegoui eumsigeul mandeureoyo
