english_text,korean_text,romanization
Webtoon,웹툰,webtun
Comic,만화,manhwa
Episode,에피소드,episodeu
Chapter,회차,hoecha
Series,시리즈,sirijeu
Author,작가,jakga
Illustrator,그림 작가,geurim jakga
Genre,장르,jangneu
Romance,로맨스,romaenseu
Action,액션,aeksyeon
Fantasy,판타지,pantaji
Thriller,스릴러,seurilleo
Horror,공포,gongpo
Comedy,코미디,komidi
Slice of life,일상물,ilsangmul
Historical,역사물,yeoksamul
School life,학원물,hagwonmul
Superhero,히어로물,hieoromul
Main character,주인공,juingong
Supporting character,조연,joyeon
Villain,악당,akdang
Love interest,연인,yeonin
Plot,줄거리,julgeori
Cliffhanger,다음 회가 궁금해요,daeum hoega gunggeumhaeyo
Plot twist,반전,banjeon
Spoiler,스포일러,seupwoilleo
No spoilers please,스포하지 마세요,seupohaji maseyo
This webtoon is so good,이 웹툰 진짜 재미있어요,i webtun jinjja jaemiisseoyo
I read it every week,매주 읽어요,maeju ilgeoyo
New episode is out,새 회차가 나왔어요,sae hoechaga nawasseoyo
I binged the whole series,전체 다 정주행했어요,jeonche da jeongjuhaenghaesseoyo
It is on hiatus,휴재 중이에요,hyujae jungieyo
Free episodes,무료 회차,muryo hoecha
Paid episodes,유료 회차,yuryo hoecha
Wait or pay,기다리면 무료,gidarimyeon muryo
Comment section,댓글란,daetgeullan
Best comment,베댓,bedaet
Rating,별점,byeoljeom
Recommendation,추천,chucheon
Completed series,완결 웹툰,wangyeol webtun
Ongoing series,연재 중,yeonjae jung
Daily webtoon,요일별 웹툰,yoilbyeol webtun
Monday webtoon,월요 웹툰,woryo webtun
Drawing style,그림체,geurimche
The art is beautiful,그림이 예뻐요,geurimi yeppeoyo
The story is interesting,이야기가 흥미로워요,iyagiga heungmirowoyo
I cried reading this,읽으면서 울었어요,ilgeumyeonseo ureosseoyo
My heart fluttered,심쿵했어요,simkunghwesseoyo
So frustrating,답답해요,dapdapaeyo
I am hooked,빠져들었어요,ppajyeodeureosseoyo
This got adapted into a drama,드라마로 만들어졌어요,deuramaro mandeuryeojyeosseoyo
Webtoon-based drama,웹툰 원작 드라마,webtun wonjak deurama
Scroll down to read,아래로 스크롤해서 읽어요,araero seukeurolhaeseo ilgeoyo
The ending was perfect,결말이 완벽했어요,gyeolmari wanbyeokaesseoyo
I recommend this webtoon,이 웹툰 추천해요,i webtun chucheonhaeyo
What webtoon do you read?,어떤 웹툰 읽어요?,eotteon webtun ilgeoyo
Top ranked webtoon,인기 순위 웹툰,ingi sunwi webtun
The characters are lovable,캐릭터들이 사랑스러워요,kaeriktodeuri sarangseurewoyo
I cannot wait for next week,다음 주가 기다려져요,daeum juga gidarijyeoyo
It is a masterpiece,명작이에요,myeongjagieeyo
The dialogue is witty,대사가 재치 있어요,daesaga jaechi isseoyo
I want to be a webtoon artist,웹툰 작가가 되고 싶어요,webtun jakgaga doego sipeoyo
