english_text,korean_text,romanization
Mukbang,먹방,meokbang
Eating broadcast,먹는 방송,meongneun bangsong
Food review,음식 리뷰,eumsik ribyu
Let's eat,먹자,meokja
Shall we eat?,먹을까요?,meogeulkkayo
I am so hungry,너무 배고파요,neomu baegopayo
This looks delicious,맛있어 보여요,masisseo boyeoyo
First bite,첫 한 입,cheot han ip
Big bite,큰 한 입,keun han ip
Chewing sound,씹는 소리,ssinneun sori
Slurping noodles,면 후루룩,myeon hururuk
Crunchy,바삭바삭,basakbasak
Chewy,쫄깃쫄깃,jjolgitjjolgit
Juicy,육즙이 풍부해요,yukjeubi pungbuhaeyo
Tender,부드러워요,budeureowoyo
The sauce is amazing,소스가 끝내줘요,soseuga kkeutnaejwoyo
Perfect combination,환상의 조합,hwansangui johap
Heaven in my mouth,입안에서 녹아요,ibaneseo nogayo
I cannot stop eating,멈출 수가 없어요,meomchul suga eopseoyo
One more bite,한 입만 더,han ipman deo
Food coma,식곤증,sikgonjeung
I ate too much,너무 많이 먹었어요,neomu mani meogeosseoyo
My stomach is about to burst,배 터질 것 같아요,bae teojil geot gatayo
Rating out of five,별점 5점 만점에,byeoljeom ojeom manjome
I give it five stars,별 다섯 개 줄게요,byeol daseot gae julgeyo
Honest review,솔직 후기,soljik hugi
It is my first time trying this,처음 먹어봐요,cheoeum meogeobwayo
Today's menu,오늘의 메뉴,oneurui menyu
Recommended menu,추천 메뉴,chucheon menyu
Spicy food challenge,매운 음식 도전,maeun eumsik dojeon
This is really spicy,이거 진짜 매워요,igeo jinjja maewoyo
My lips are burning,입술이 타요,ipsuri tayo
I need water,물이 필요해요,muri piryohaeyo
Sweet and savory,달콤 짭짤,dalkom jjapjjal
Rich flavor,깊은 맛,gipeun mat
Mild taste,순한 맛,sunhan mat
Addictive taste,중독성 있는 맛,jungdokseong inneun mat
Home cooking style,집밥 스타일,jipbap seutail
Restaurant quality,식당 수준,sikdang sujun
Worth the wait,기다릴 만해요,gidaril manhaeyo
Worth the price,가격 대비 좋아요,gagyeok daebi joayo
Hidden gem restaurant,숨은 맛집,sumeun matjip
Famous restaurant,유명 맛집,yumyeong matjip
Delivery food,배달 음식,baedal eumsik
Takeout,포장,pojang
Eating alone,혼밥,honbap
Eating with friends,같이 먹기,gachi meokgi
Full course meal,풀코스 식사,pulkoseu siksa
All you can eat,무한리필,muhanripil
Before eating,먹기 전에,meokgi jeone
After eating,먹은 후에,meogeun hue
Dessert after meal,식후 디저트,sikhu dijeoteu
I eat when I am stressed,스트레스 받으면 먹어요,seuteureseu badeumyeon meogeoyo
Food is happiness,음식이 행복이에요,eumsigi haengbogieeyo
Subscribe for more mukbang,구독하면 더 많은 먹방,gudokamyeon deo maneun meokbang
Today's mukbang is special,오늘 먹방 특별해요,oneul meokbang teukbyeolhaeyo
Let's dig in,잘 먹겠습니다,jal meokgesseumnida
Thank you for the meal,잘 먹었습니다,jal meogeosseumnida
Please recommend a restaurant,맛집 추천해 주세요,matjip chucheonhae juseyo
Everything was delicious,다 맛있었어요,da masisseoisseoyo
I will come back again,또 올게요,tto olgeyo
