english_text,korean_text,romanization
I'd like an Americano,아메리카노 주세요,amerikano juseyo
I'd like an iced Americano,아이스 아메리카노 주세요,aiseu amerikano juseyo
I'd like a hot latte,따뜻한 라떼 주세요,ttatteutan ratte juseyo
I'd like an iced latte,아이스 라떼 주세요,aiseu ratte juseyo
I'd like a cappuccino,카푸치노 주세요,kapuchino juseyo
I'd like an espresso,에스프레소 주세요,eseupeureseo juseyo
I'd like a flat white,플랫화이트 주세요,peullaethwaiteu juseyo
I'd like a cold brew,콜드브루 주세요,koldeuberu juseyo
I'd like a mocha,카페모카 주세요,kapemoka juseyo
I'd like a caramel macchiato,카라멜 마키아토 주세요,karamel makiato juseyo
I'd like a vanilla latte,바닐라 라떼 주세요,banilla ratte juseyo
I'd like a matcha latte,말차 라떼 주세요,malcha ratte juseyo
I'd like a strawberry latte,딸기 라떼 주세요,ttalgi ratte juseyo
I'd like a sweet potato latte,고구마 라떼 주세요,goguma ratte juseyo
I'd like decaf,디카페인으로 주세요,dikapeineuro juseyo
Extra shot please,샷 추가해 주세요,syat chugahae juseyo
Less ice please,얼음 적게 해 주세요,eoreum jeokge hae juseyo
No ice please,얼음 빼 주세요,eoreum ppae juseyo
Can I get extra ice?,얼음 많이 넣어 주세요,eoreum mani neoeo juseyo
Make it less sweet please,덜 달게 해 주세요,deol dalge hae juseyo
Regular sweetness please,보통 단맛으로 주세요,botong danmaseuro juseyo
Can I get oat milk?,오트 밀크로 해 주세요,oteu milkeuro hae juseyo
Can I get soy milk?,두유로 해 주세요,duyuro hae juseyo
What size would you like?,사이즈 어떻게 할까요?,saijeu eotteoke halkka-yo?
Tall size please,톨 사이즈로 주세요,tol saijeuro juseyo
Grande size please,그란데 사이즈로 주세요,geurande saijeuro juseyo
For here or to go?,매장이요 테이크아웃이요?,maejangiyyo teikeuausiyyo?
For here please,매장이요,maejangiyyo
To go please,테이크아웃이요,teikeuausiyyo
Can I get a reusable cup?,텀블러에 담아 주세요,teombeulleo-e dama juseyo
I brought my own tumbler,텀블러 가져왔어요,teombeulleo gajyeowasseoyo
Is there a tumbler discount?,텀블러 할인 있어요?,teombeulleo harin isseoyo?
What's your signature drink?,시그니처 메뉴가 뭐예요?,sigeuniecheo menyuga mwoyeyo?
This coffee is really smooth,이 커피 정말 부드러워요,i keopi jeongmal budeureoweoyo
This coffee is too bitter,이 커피 너무 써요,i keopi neomu sseoyo
This coffee is too watery,이 커피 너무 연해요,i keopi neomu yeonhaeyo
The coffee here is really good,여기 커피 진짜 맛있어요,yeogi keopi jinjja masisseoyo
I'm a coffee addict,저 커피 중독이에요,jeo keopi jungdogieyo
I drink three cups a day,하루에 세 잔 마셔요,harue se jan masyeoyo
I can't function without coffee,커피 없이는 못 살아요,keopi eopsineun mot sarayo
Can I get whipped cream on top?,위에 휘핑크림 올려 주세요,wie hwipingkeurim ollyeo juseyo
I'd like a frappe,프라페 주세요,peurape juseyo
I'd like a smoothie,스무디 주세요,seumudi juseyo
I'd like herbal tea instead,허브티로 주세요,heobeuti-ro juseyo
I'd like chamomile tea,캐모마일 티 주세요,kaemomail ti juseyo
Do you have any seasonal drinks?,시즌 메뉴 있어요?,sijeun menyu isseoyo?
I'd like the new menu item,신메뉴 주세요,sinmenyu juseyo
Can I get a stamp card?,스탬프 카드 있어요?,seutaempeu kadeu isseoyo?
I have a free drink coupon,무료 음료 쿠폰이 있어요,muryo eumnyo kuponi isseoyo
Is there an outlet here?,콘센트 있는 자리 있어요?,konsenteu inneun jari isseoyo?
Is there Wi-Fi?,와이파이 있어요?,waipai isseoyo?
What's the Wi-Fi password?,와이파이 비밀번호가 뭐예요?,waipai bimilbeonhoga mwoyeyo?
This is a great place to study,여기 공부하기 좋아요,yeogi gongbuhagi joayo
The ambiance here is nice,여기 분위기 좋다,yeogi bunwigi jota
Let's meet at the cafe,카페에서 만나자,kapeseo mannaja
I'll have my usual,항상 먹는 걸로 주세요,hangsang meongneun geollo juseyo
Can I order on the app?,앱으로 주문할 수 있어요?,aebeuro jumunhal su isseoyo?
Your order is ready,주문하신 음료 나왔습니다,jumunhasin eumnyo nawatseumnida
I ordered ten minutes ago,10분 전에 주문했는데요,sipbun jeone jumunhaenneundeyo
Is my drink almost ready?,제 음료 거의 다 됐어요?,je eumnyo geoui da dwaesseoyo?
