english_text,korean_text,romanization
I feel lonely,외로워,oerowo
I am all alone,나 혼자야,na honjaya
Nobody understands me,아무도 날 이해 못 해,amudo nal ihae mot hae
I miss having someone to talk to,얘기할 사람이 그리워,yagihal sarami geuriwo
The house feels empty,집이 텅 빈 느낌이야,jibi teong bin neukkimiya
I eat alone every day,매일 혼자 밥 먹어,maeil honja bap meogeo
Nobody called me today,오늘 아무도 안 연락했어,oneul amudo an yeollakaesseo
I feel invisible,내가 투명인간 같아,naega tumyeongingan gata
I have no one to go with,같이 갈 사람이 없어,gachi gal sarami eopseo
Weekends are the loneliest,주말이 제일 외로워,jumari jeil oerowo
I wish I had more friends,친구가 더 있으면 좋겠어,chinguga deo isseumyeon jokgesseo
I feel disconnected from everyone,모든 사람과 단절된 느낌이야,modeun saramgwa danjeoldoen neukkimiya
I cry when I am alone,혼자 있으면 울어,honja isseumyeon ureo
Being alone and being lonely are different,혼자인 것과 외로운 건 달라,honjain geotgwa oeroun geon dalla
I feel left out,소외감을 느껴,soeoegameul neukkeo
Nobody notices when I am gone,내가 없어도 아무도 몰라,naega eopseodo amudo molla
Nights are the hardest,밤이 제일 힘들어,bami jeil himdeulo
I have been feeling isolated,고립된 느낌이야,goriepdoen neukkimiya
I want someone to hug me,안아줄 사람이 필요해,anajul sarami piryohae
I am tired of being alone,혼자인 것에 지쳤어,honjain geose jichyeosseo
I feel like nobody cares,아무도 신경 안 쓰는 것 같아,amudo singyeong an sseuneun geot gata
I talk to myself sometimes,가끔 혼잣말해,gakkeum honjatmalhae
I do not fit in anywhere,어디에도 못 끼는 것 같아,eodiyedo mot kkineun geot gata
I watch others having fun,남들이 노는 걸 구경해,namdeuri noneun geol gugyeonghae
I feel empty inside,속이 텅 빈 느낌이야,sogi teong bin neukkimiya
Nobody knows how I really feel,내 진짜 마음을 아무도 몰라,nae jinjja maeumeul amudo molla
I put on a brave face,괜찮은 척해,gwaenchaneun cheokhae
Even in a crowd I feel alone,사람들 속에서도 외로워,saramdeul sogeseo do oerowo
I just want someone to listen,누군가 들어줬으면 해,nugunya deureojwosseumyeon hae
Holiday season makes me feel lonely,명절이 더 외로워,myeongjari deo oerowo
I scrolled through contacts but had nobody to call,연락처 봐도 전화할 사람이 없어,yeollakcheo bwado jeonhwahal sarami eopseo
I envy people with close friends,친한 친구 있는 사람들이 부러워,chinhan chingu inneun saramdeuri bureoeo
I miss being part of a group,어딘가에 소속되고 싶어,eodin-ga-e sosokttoego sipeo
My heart feels heavy,마음이 무거워,maeumi mugeowo
I need human connection,사람과의 교류가 필요해,saramgwaui gyoryuga piryohae
I have no one to share this with,이걸 나눌 사람이 없어,igeol nanul sarami eopseo
Some days are harder than others,어떤 날은 더 힘들어,eotteon nareun deo himdeulo
I pretend I like being alone,혼자가 좋은 척해,honjaga joeun cheokhae
Loneliness hits out of nowhere,외로움이 갑자기 밀려와,oeroumi gapjagi millyeowa
I just want a warm conversation,따뜻한 대화가 그리워,ttatteutan daehwaga geuriwo
I feel like a burden to others,남에게 짐이 되는 것 같아,namege jimi doeneun geot gata
It is hard to open up to people,사람들에게 마음을 열기 어려워,saramdeulege maeumeul yeolgi eoryeowo
I feel stuck in this loneliness,외로움에서 빠져나올 수가 없어,oeroumeseoo ppajyeonaol suga eopseo
I wish someone would check on me,누가 안부를 물어봤으면 해,nuga anbureul mureobwasseumyeon hae
Even my own room feels foreign,내 방도 낯선 느낌이야,nae bangdo natsseon neukkimiya
I need a friend right now,지금 친구가 필요해,jigeum chinguga piryohae
I feel like I am drifting away,점점 멀어지는 것 같아,jeomjeom meoreojineun geot gata
Loneliness can be overwhelming,외로움이 압도적일 때가 있어,oeroumi apdojjeogil ttaega isseo
But this feeling will pass,하지만 이 감정도 지나갈 거야,hajiman i gamjeongdo jinagal geoya
It is okay to feel lonely sometimes,가끔 외로운 건 괜찮아,gakkeum oeroun geon gwaenchana
Reaching out is the first step,먼저 연락하는 게 첫걸음이야,meonjeo yeollakaneun ge cheotgeoreumiya
I should be kinder to myself,나 자신에게 더 친절해야 해,na jasinege deo chinjeolhaeya hae
You are not alone in feeling this way,이렇게 느끼는 건 너만이 아니야,ireoke neukkineun geon neomani aniya
I am learning to enjoy my own company,혼자 있는 걸 즐기는 법을 배워,honja inneun geol jeulgineun beobeul baeoeo
There are people who care about me,나를 걱정하는 사람이 있어,nareul geokjeonghaneun sarami isseo
Tomorrow I will try reaching out,내일은 먼저 연락해 봐야지,naeireun meonjeo yeollakae bwayaji
Small connections make a big difference,작은 교류도 큰 의미가 있어,jageun gyoryudo keun uimiga isseo
I deserve love and companionship,나도 사랑과 교류를 받을 자격이 있어,nado saranggwa gyoryureul badeul jagyeogi isseo
Loneliness teaches us to value others,외로움이 다른 사람의 소중함을 가르쳐,oeroumi dareun saramui sojunghameul gareuchyeo
I will find my people someday,언젠가 내 사람들을 찾을 거야,eonjenga nae saramdeureul chajeul geoya
