english_text,korean_text,romanization
Bibimbap,비빔밥,bibimbap
Kimchi fried rice,김치볶음밥,gimchibokkeum-bap
Bulgogi rice bowl,불고기덮밥,bulgogideopbap
Curry rice,카레라이스,kareraiseu
Egg fried rice,계란볶음밥,gyeranbokkeum-bap
Pork cutlet rice,돈까스덮밥,donkkaseudeopbap
Soy sauce marinated crab rice,간장게장 비빔밥,ganjanggejang bibimbap
Spicy pork rice bowl,제육덮밥,jeyukdeopbap
Tuna rice bowl,참치덮밥,chamchideopbap
Beef rice bowl,소고기덮밥,sogogideopbap
Squid rice bowl,오징어덮밥,ojingeodeopbap
Stone pot bibimbap,돌솥비빔밥,dolsotbibimbap
Fried rice,볶음밥,bokkeumbap
Shrimp fried rice,새우볶음밥,saeubokkeum-bap
Spam rice,스팸밥,seupaembap
Seaweed rice roll,김밥,gimbap
Tuna kimbap,참치김밥,chamchigimbap
Cheese kimbap,치즈김밥,chijeugimbap
Bulgogi kimbap,불고기김밥,bulgogigimbap
Nude kimbap,누드김밥,nudeugimbap
Triangle kimbap,삼각김밥,samgakgimbap
Rice ball,주먹밥,jumeokbap
Mixed grain rice,잡곡밥,japgokbap
Sticky rice,찹쌀밥,chapssalbap
Fried rice with vegetables,야채볶음밥,yachaebokkeum-bap
Omurice,오므라이스,omeuraiseu
Mushroom rice,버섯밥,beoseotbap
Pea rice,콩밥,kongbap
Chestnut rice,밤밥,bambap
Sweet potato rice,고구마밥,gogumabap
Lotus root rice,연근밥,yeongeunbap
Bibimbap with raw beef,육회비빔밥,yukhoe-bibimbap
Mountain vegetable bibimbap,산채비빔밥,sanchaebibimbap
Jeonju bibimbap,전주비빔밥,jeonjubibimbap
Tofu rice bowl,두부덮밥,dubugdeopbap
Spicy seafood rice bowl,해물덮밥,haemuldeopbap
Black bean sauce rice,짜장밥,jjajangbap
Stir-fried chicken rice,닭볶음밥,dakbokkeum-bap
Oyster rice,굴밥,gulbap
Sea urchin rice,성게비빔밥,seong-ge-bibimbap
Abalone rice,전복밥,jeonbokbap
Claypot rice,뚝배기밥,ttukbaegibap
Gukbap (soup with rice),국밥,gukbap
Bean sprout rice,콩나물밥,kongnamulbap
Soy sauce egg rice,간장계란밥,ganjangyeran-bap
Butter rice,버터밥,beoteobap
Garlic butter rice,마늘버터밥,maneulbeoteobap
Seaweed soup with rice,미역국밥,miyeokgukbap
Raw fish over rice,회덮밥,hoedeopbap
Rice with sashimi and vegetables,물회,mulhoe
Rice is a staple in Korea,한국에서 밥은 주식이에요,hangukeseo babeun jusigieyo
Koreans eat rice every day,한국인은 매일 밥을 먹어요,hangugin-eun maeil babeul meogeoyo
Mix the bibimbap well,비빔밥을 잘 비벼요,bibimbabeul jal bibyeoyo
Add gochujang to bibimbap,비빔밥에 고추장을 넣어요,bibimbabe gochujang-eul neoeoyo
Stone pot makes the rice crispy,돌솥이 밥을 바삭하게 해요,dolsosi babeul basakage haeyo
Would you like more rice,밥 더 드릴까요,bap deo deurilkkayo
I'll have another bowl of rice,밥 한 공기 더 주세요,bap han gonggi deo juseyo
Rice tastes better with side dishes,반찬이 있어야 밥이 맛있어요,banchani isseoya babi masisseoyo
Korean rice dishes are diverse,한국 밥 요리는 다양해요,hanguk bap yorineun dayangaeyo
There's nothing like a warm bowl of rice,따뜻한 밥이 최고예요,ttatteutan babi choegoyeyoRice is life in Korea,한국에서 밥은 생명이에요,hangukeseo babeun saengmyeongieyo
