english_text,korean_text,romanization
Summer is here,여름이 왔어,yeoreumi wasseo
It is so hot today,오늘 너무 더워,oneul neomu deowo
The temperature is over thirty degrees,기온이 30도가 넘어,gioni samsipdo-ga neomeo
I am sweating so much,땀이 너무 많이 나,ttami neomu mani na
I need air conditioning,에어컨이 필요해,eeokoni piryohae
Turn on the AC please,에어컨 좀 켜줘,eeokoni jom kyeojwo
Let us go to the beach,바다에 가자,badae gaja
I want to go swimming,수영하러 가고 싶어,suyeonghhareo gago sipeo
The pool is refreshing,수영장이 시원해,suyeongjangi siwonhae
I got a sunburn,햇볕에 탔어,haetbyeote tasseo
Put on sunscreen,선크림 발라,seoneukeurim balla
I love watermelon in summer,여름에 수박이 최고야,yeoreume subagi choegoya
Iced coffee is the best,아이스 커피가 최고야,aiseu keopiga choegoya
Let us eat cold noodles,냉면 먹자,naengmyeon meokja
Shaved ice is perfect for today,오늘 같은 날엔 빙수가 딱이야,oneul gateun nareon bingsuga ttakiya
Summer vacation starts next week,여름 방학이 다음 주부터야,yeoreum banghagi daeum jubuteoya
I am going on a trip,여행 갈 거야,yeohaeng gal geoya
The monsoon season has started,장마가 시작됐어,jangmaga sijakdwaesseo
It has been raining for days,며칠째 비가 와,myeochiljjae biga wa
The humidity is unbearable,습도가 너무 높아,seupdo ga neomu nopa
My clothes are damp from humidity,습해서 옷이 눅눅해,seuphaeseo osi nuknukhae
I need a fan,선풍기가 필요해,seonpunggiga piryohae
Ice cream melts so fast,아이스크림이 빨리 녹아,aiseukeurim-i ppalli noga
I cannot sleep because of the heat,더워서 잠이 안 와,deowoseo jami an wa
Summer nights are warm,여름 밤이 따뜻해,yeoreum bami ttatteuthae
Mosquitoes are annoying,모기가 짜증나,mogiga jjajeungna
I got bitten by a mosquito,모기에 물렸어,mogie mullyeosseo
I need mosquito repellent,모기 퇴치제가 필요해,mogi toechijega piryohae
The cicadas are loud,매미 소리가 시끄러워,maemi soriga sikkeureuwo
Summer festivals are fun,여름 축제가 재미있어,yeoreum chukjega jaemiisseo
Let us watch fireworks,불꽃놀이 보자,bulkkonnori boja
I love the long summer days,여름에 해가 길어서 좋아,yeoreume haega gireoseo joa
The sunset is later in summer,여름에는 해가 늦게 져,yeoreumeneun haega neutge jyeo
I drink lots of water,물을 많이 마셔,mureul mani masyeo
Stay hydrated in the heat,더울 때는 수분을 보충해,deoul ttaeneun subun-eul bochunghae
I got heatstroke,열사병에 걸렸어,yeolsabyeonge geollyeosseo
Be careful of heat exhaustion,일사병을 조심해,ilsabyeongeul josimhae
I am wearing shorts and a t-shirt,반바지에 티셔츠를 입었어,banbajie tisyoecheureul ibeosseo
Sandals are comfortable in summer,여름에는 샌들이 편해,yeoreumeneun saendeuri pyeonhae
I went surfing,서핑했어,seopinghaesseo
Water sports are fun,수상 스포츠가 재밌어,susang seupocheuga jaemisseo
Let us go camping,캠핑 가자,kaemping gaja
I love summer barbecues,여름 바비큐가 좋아,yeoreum babikyu ga joa
The sea is beautiful,바다가 아름다워,badaga areumdawo
I built a sandcastle,모래성을 쌓았어,moraeseongeul ssaasseo
I collected shells at the beach,해변에서 조개를 주웠어,haebyeoneseo jogaereul juwosseo
The waves are big today,오늘 파도가 높아,oneul padoga nopa
I am staying in a resort,리조트에 머물고 있어,rijoteu e meomulgo isseo
Summer fruits are the best,여름 과일이 최고야,yeoreum gwari choegoya
Peaches are in season,복숭아가 제철이야,boksunga-ga jecheoriya
I love grilled corn,구운 옥수수가 좋아,guun oksusuga joa
Summer rain cools things down,여름비가 시원하게 해줘,yeoreumbiga siwonhage haejwo
The river is a great escape,강가가 좋은 피서지야,ganggaga joeun piseogjiya
I miss air conditioning already,벌써 에어컨이 그리워,beolsseo eeokoni geuriwo
Tropical nights are exhausting,열대야가 힘들어,yeoldaeyaga himdeulo
I sleep with the AC on,에어컨 켜고 자,eeokoni kyeogo ja
Summer memories are the best,여름 추억이 최고야,yeoreum chueogi choegoya
I want summer to last forever,여름이 영원했으면 좋겠다,yeoreumi yeongwonhaesseumyeon jokgetda
But I look forward to fall too,하지만 가을도 기대돼,hajiman gaeuldo gidaedwae
Enjoy every bit of summer,여름의 매 순간을 즐겨,yeoreumui mae sunganeul jeulgyeo
