english_text,korean_text,romanization
How may I help you?,무엇을 도와드릴까요?,mueosel dowadeurilkkayo
Welcome to our store,어서 오세요,eoseo oseyo
Just a moment please,잠시만 기다려 주세요,jamsiman gidaryeo juseyo
I'll check for you,확인해 드리겠습니다,hwaginhae deurigetsseumnida
Is there anything else?,다른 것 필요하신 거 있으세요?,dareun geot piryohasin geo isseuseyo
Thank you for waiting,기다려 주셔서 감사합니다,gidaryeo jusyeoseo gamsahamnida
I apologize for the inconvenience,불편을 드려 죄송합니다,bulpyeoneul deuryeo joesonghamnida
Let me connect you to a manager,담당자에게 연결해 드리겠습니다,damdangjaeoge yeongyeolhae deurigetsseumnida
We'll resolve this right away,바로 해결해 드리겠습니다,baro haegyeolhae deurigetsseumnida
Your satisfaction is our priority,고객 만족이 최우선입니다,gogaek manjogeul choeuseonimnida
I understand your concern,걱정을 이해합니다,geokjeongeul ihaehamnida
We sincerely apologize,진심으로 사과드립니다,jinsimeuro sagwadeurimnida
May I have your name?,성함이 어떻게 되시나요?,seonghami eotteoke doesinayo
Could I have your phone number?,연락처를 알려주시겠어요?,yeonlakcheoreul allyeojusigesseoyo
I'll process that for you,처리해 드리겠습니다,cheorihae deurigetsseumnida
Would you like a refund?,환불을 원하시나요?,hwanbureul wonhasinayo
We can exchange this for you,교환해 드리겠습니다,gyohwanhae deurigetsseumnida
The warranty covers this,보증 기간 내입니다,bojeung gigan naeimnida
I'll file a complaint for you,불만 사항을 접수하겠습니다,bulman sahangeul jeopsuhagesseumnida
Thank you for your feedback,피드백 감사합니다,pideubaek gamsahamnida
We value your opinion,고객님의 의견을 소중히 여깁니다,gogaengnimui uigyeoneul sojunghi yeogimida
I'll transfer your call,전화를 연결해 드리겠습니다,jeonhwareul yeongyeolhae deurigetsseumnida
Please hold the line,잠시만 기다려 주십시오,jamsiman gidaryeo jusipsiyo
Your order has been placed,주문이 접수되었습니다,jumuni jeopsudoeeotsseumnida
Delivery takes 3 to 5 days,배송은 3일에서 5일 소요됩니다,baesongeun samirueseo oilsoyodwemnida
Would you like to leave a message?,메시지를 남기시겠어요?,mesijireul namgisigesseoyo
I'll get right on it,바로 처리하겠습니다,baro cheorihagesseumnida
This item is out of stock,이 상품은 품절입니다,i sangpumeun pumjeolimnida
We expect it back in stock soon,곧 재입고 예정입니다,got jaeipgo yejeong-imnida
Can I offer you an alternative?,대안을 제안드려도 될까요?,daeaneul jeandeuryeodo doelkkayo
Your receipt is here,영수증 여기 있습니다,yeongsujeung yeogi itsseumnida
Would you like a bag?,봉투가 필요하신가요?,bongtuga piryohasingayo
Cash or card?,현금이요 카드요?,hyeonggeumiyeo kadeuyo
I'll apply the discount,할인을 적용해 드리겠습니다,harineul jeogyonghae deurigetsseumnida
This is our best seller,이것이 저희 인기 상품입니다,igeosi jeohi ingi sangpumimnida
Let me wrap this for you,포장해 드리겠습니다,pojanghae deurigetsseumnida
Would you like to try it on?,입어 보시겠어요?,ibeo bosigesseoyo
What size are you looking for?,어떤 사이즈를 찾으시나요?,eotteon saijereul chajeusinayo
We have it in different colors,다른 색상도 있습니다,dareun saeksangdo itsseumnida
I'll check the inventory,재고를 확인해 보겠습니다,jaegoreul hwaginhae bogetsseumnida
Your order is being prepared,주문하신 것을 준비 중입니다,jumunhasin geoseul junbi jungimnida
Thank you for shopping with us,이용해 주셔서 감사합니다,iyonghae jusyeoseo gamsahamnida
Please come again,또 방문해 주세요,tto bangmunhae juseyo
We're open until 9 PM,저녁 9시까지 영업합니다,jeonyeok ahopsikkaji yeongeopamnida
The fitting room is over there,피팅룸은 저쪽입니다,pitingrumeun jeojjogimnida
I'll get a fresh one for you,새 것으로 가져다 드리겠습니다,sae geoseuro gajyeoda deurigetsseumnida
Would you like gift wrapping?,선물 포장해 드릴까요?,seonmul pojanghae deurilkkayo
We have a loyalty program,멤버십 프로그램이 있습니다,membeosip peurogeuraemi itsseumnida
Would you like to sign up?,가입하시겠어요?,gaiphasigesseoyo
This is our return policy,이것이 저희 반품 규정입니다,igeosi jeohi banpum gyujeongimnida
You can return within 30 days,30일 이내 반품 가능합니다,samsipil inae banpum ganeunghamnida
I'll issue a store credit,매장 크레딧을 발급해 드리겠습니다,maejang keurediseul balgeupae deurigetsseumnida
Please rate our service,서비스 평가 부탁드립니다,seobiseu pyeongga butakdeurimnida
We appreciate your business,이용해 주셔서 감사합니다,iyonghae jusyeoseo gamsahamnida
Is this a gift?,선물용이신가요?,seonmulyongsingayo
I'll check with my supervisor,상사에게 확인하겠습니다,sangsaege hwaginhagesseumnida
Your feedback helps us improve,고객님 의견이 개선에 도움됩니다,gogaengnim uigyeoni gaeseon-e doeumdoemnida
Thank you for your patience,인내해 주셔서 감사합니다,innaehae jusyeoseo gamsahamnida
We hope to see you again,다음에 또 뵙겠습니다,daeume tto boepgesseumnida
Have a wonderful day,좋은 하루 보내세요,joeun haru bonaeseyoWe appreciate your patience
