english_text,korean_text,romanization
Love song,사랑 노래,sarang norae
Romantic,로맨틱,romaentik
Love,사랑,sarang
I love you,사랑해,saranghae
I miss you,보고 싶어,bogo sipeo
My heart flutters,심장이 두근거려,simjangi dugeungeoryeo
Butterflies in my stomach,설렘,seollem
First love,첫사랑,cheotsarang
Love at first sight,첫눈에 반하다,cheonnune banhada
Falling in love,사랑에 빠지다,sarange ppajida
My everything,나의 전부,naui jeonbu
You're my world,넌 내 세상,neon nae sesang
Stay with me,내 곁에 있어 줘,nae gyeote isseo jwo
Hold my hand,내 손 잡아줘,nae son jabajwo
Look into my eyes,내 눈을 바라봐,nae nuneul barabwa
You're beautiful,넌 아름다워,neon areumdawo
You complete me,넌 나를 완성시켜,neon nareul wanseongssikyeo
Forever and ever,영원히,yeongwonhi
Until the end,끝까지,kkeutkkaji
My destiny,내 운명,nae unmyeong
Soulmate,운명의 상대,unmyeongui sangdae
Promise me,약속해 줘,yaksokae jwo
I'll protect you,널 지켜줄게,neol jikyeojulge
I'll be by your side,네 곁에 있을게,ne gyeote isseulge
You make me happy,넌 날 행복하게 해,neon nal haengbokage hae
My heart is yours,내 마음은 네 거야,nae maeumeun ne geoya
Sweet whisper,달콤한 속삭임,dalkomhan soksagim
Serenade,세레나데,sereinadei
Moonlight,달빛,dalbit
Starlight,별빛,byeolbit
Sunset together,함께 보는 노을,hamkke boneun noeul
Walking together,함께 걷기,hamkke geotgi
Rainy day love,비 오는 날의 사랑,bi oneun narui sarang
Spring love,봄 사랑,bom sarang
Cherry blossom love,벚꽃 사랑,beotkkot sarang
Summer night love,여름밤 사랑,yreumbam sarang
Winter love,겨울 사랑,gyeoul sarang
Our song,우리 노래,uri norae
This song reminds me of you,이 노래 들으면 네가 생각나,i norae deureumyeon nega saenggangna
Singing for you,너를 위한 노래,neoreul wihan norae
Duet,듀엣,dyuet
Love letter,러브레터,reobeureteo
Sweet nothing,달콤한 말,dalkomhan mal
Pillow talk,베갯머리 대화,begaetmeori daehwa
Date night,데이트 밤,deiteu bam
Couple song,커플 노래,kepeul norae
Wedding song,결혼식 노래,gyeolhonsik norae
Anniversary song,기념일 노래,ginyeomil norae
Proposal song,프러포즈 노래,peureoposeu norae
Confession song,고백 노래,gobaek norae
I'll sing for you,너를 위해 노래할게,neoreul wihae noraealge
This song is about us,이 노래는 우리 이야기야,i noraeneun uri iyagiya
Music of love,사랑의 음악,sarangui eumak
Heartbeat,심장 소리,simjang sori
Rhythm of love,사랑의 리듬,sarangui rideum
Melody of love,사랑의 멜로디,sarangui mellodi
Harmony of hearts,마음의 하모니,maeumui hamoni
Love is a song,사랑은 노래야,sarangeun noraeya
Sing with me,같이 노래하자,gachi noraehaja
Our love story,우리의 사랑 이야기,uriui sarang iyagi
