english_text,korean_text,romanization
You're my best friend,너는 내 가장 친한 친구야,neoneun nae gajang chinhan chinguya
We've been friends for a long time,우리 오래된 친구야,uri oraedoen chinguya
I'm glad we're friends,우리가 친구여서 다행이야,uriga chinguyeoseo dahaengiya
Let's hang out,놀자,nolja
Want to come over?,우리 집에 올래?,uri jibe ollae
I'll always have your back,항상 네 편이야,hangsang ne pyeoniya
You can count on me,나를 믿어도 돼,nareul mideodo dwae
Thank you for being my friend,친구 해줘서 고마워,chingu haejwoseo gomawo
You understand me the best,너가 나를 제일 잘 알아,neoga nareul jeil jal ara
Friends help each other,친구는 서로 돕는 거야,chinguneun seoro dopneun geoya
I can be myself around you,너 앞에서는 편해,neo apeseo neun pyeonhae
We have so much in common,우리 공통점이 많아,uri gongtongjieomi mana
You're like family to me,넌 가족 같은 존재야,neon gajok gateun jonjaeyea
Let's make more memories,추억 더 많이 만들자,chueok deo mani mandeuja
Remember when we first met?,처음 만났을 때 기억나?,cheoeum mannasseul ttae gieongna
We've been through a lot together,우리 많은 걸 함께 겪었어,uri maneun geol hamkke gyeokkeosseo
I'll always be here for you,언제나 네 곁에 있을게,eonjena ne gyeote isseulge
Don't ever feel alone,절대 외로워하지 마,jeoldae oerohaji ma
I trust you completely,완전히 믿어,wanjeonhi mideo
You make me laugh,넌 날 웃게 해,neon nal utge hae
Life is better with friends,친구가 있으면 인생이 더 좋아,chinguga isseumyeon insaengi deo joa
Let's be friends forever,영원히 친구하자,yeongwonhi chinguhaja
I missed hanging out with you,같이 놀던 게 그리워,gachi noldeon ge geuriwo
You always cheer me up,넌 항상 나를 기분 좋게 해,neon hangsang nareul gibun jokge hae
I owe you one,신세 졌어,sinse jyeosseo
No need to thank me,고마워할 필요 없어,gomawohwal piryo eopseo
That's what friends are for,그게 친구지,geuge chinguji
You're a true friend,넌 진정한 친구야,neon jinjeonghan chinguya
I'm so proud of you,네가 자랑스러워,nega jarangseurowo
You always know what to say,넌 항상 할 말을 알아,neon hangsang hal mareul ara
I have something to tell you,할 말이 있어,hal mari isseo
I need your advice,네 조언이 필요해,ne joeoni piryohae
What do you think?,어떻게 생각해?,eotteoke saenggakhae
Be honest with me,솔직하게 말해줘,soljikage malhaejwo
I appreciate your honesty,솔직해줘서 고마워,soljikhaejwoseo gomawo
I got your back,내가 도와줄게,naega dowajulge
You're not a burden,넌 짐이 아니야,neon jimi aniya
Let's not fight over this,이걸로 싸우지 말자,igeolro ssauji malja
I'm sorry if I hurt you,상처 줬으면 미안해,sangcheo jwosseumyeon mianhae
Let's make up,화해하자,hwahahaja
I value our friendship,우리 우정을 소중히 여겨,uri ujeongeul sojunghi yeogyeo
Friends forgive each other,친구는 서로 용서해,chinguneun seoro yongseohae
I'm lucky to have you,네가 있어서 행운이야,nega isseoseo haenguniya
You're one in a million,넌 백만 명 중 하나야,neon baengman myeong jung hanaya
We click so well,우리는 코드가 잘 맞아,urineun kodeuga jal maja
Let's catch up soon,조만간 만나서 얘기하자,jomangan mannaseo yaegihaja
I haven't seen you in ages,정말 오랜만이야,jeongmal oraenmaniya
I brought you a gift,선물 가져왔어,seonmul gajyeowasseo
This reminded me of you,이거 보니까 네 생각 났어,igeo bonikka ne saenggak nasseo
Let's take a selfie together,같이 셀카 찍자,gachi selka jjikja
You're the funniest person I know,내가 아는 사람 중에 제일 웃겨,naega aneun saram junge jeil utgyeo
Friends share everything,친구는 다 나눠,chinguneun da nanwo
You always support me,넌 항상 나를 응원해,neon hangsang nareul eungwonhae
Thank you for listening,들어줘서 고마워,deureojwoseo gomawo
You're never boring,넌 절대 지루하지 않아,neon jeoldae jiruhaji ana
We're a great team,우리는 좋은 팀이야,urineun joeun timiya
Let's promise to stay in touch,계속 연락하기로 약속하자,gyesok yeollakagiro yaksokaja
No matter what happens,무슨 일이 있어도,museun iri isseodo
Distance doesn't change our friendship,거리가 멀어도 우정은 변하지 않아,georiga meoreodo ujeongeun byeonhaji ana
You mean a lot to me,넌 나에게 정말 소중한 사람이야,neon naege jeongmal sojunghan saramiya
