english_text,korean_text,romanization
Let's go to the beach,바다에 가요,badae gayo
I want to go swimming,수영하고 싶어요,suyeonghago sipeoyo
Let's go surfing,서핑하러 가요,seopinghareul gayo
I want to try paddleboarding,패들보드를 해보고 싶어요,paedulbodeureul haebogo sipeoyo
Let's go kayaking,카약을 타러 가요,kayageul tareo gayo
I want to try scuba diving,스쿠버 다이빙을 해보고 싶어요,seukubeo daibingeul haebogo sipeoyo
Let's go snorkeling,스노클링을 하자,seunokeullingeul haja
I need a life jacket,구명조끼가 필요해요,gumyeongjokki-ga piryohaeyo
Always wear a life jacket,항상 구명조끼를 입으세요,hangsang gumyeongjokkireuil ibeuseyo
The waves are big today,오늘 파도가 높아요,oneul padoga nopayo
The water is calm,물이 잔잔해요,muri janjanhaeyo
The current is strong,해류가 세요,haeryuga seyo
Be careful of the rip current,이안류를 조심하세요,ianryureul josimhaseyo
Is it safe to swim here,여기서 수영해도 안전해요,yeogiseo suyeonghaedo anjeonhaeyo
The lifeguard is on duty,안전요원이 근무 중이에요,anjeonyowoni geunmu jungieyo
I can swim well,수영을 잘해요,suyeongeul jalhaeyo
I can't swim,수영을 못해요,suyeongeul mothaeyo
The water is too cold,물이 너무 차가워요,muri neomu chagawoyo
The water is warm,물이 따뜻해요,muri ttatteuthaeyo
I need sunscreen,선크림이 필요해요,seonkeurimi piryohaeyo
Apply sunscreen before swimming,수영 전에 선크림을 바르세요,suyeong jeone seonkeurimeul bareuseyo
I got sunburned,햇볕에 탔어요,haetbyeote tasseoyo
I rented a surfboard,서핑보드를 빌렸어요,seopingbodeureul billyeosseoyo
I fell off the board,보드에서 떨어졌어요,bodeueseo tteoreojyeosseoyo
I caught a wave,파도를 잡았어요,padoreul jabasseoyo
The waves are perfect for surfing,서핑하기 좋은 파도예요,seopinghagi joeun padoyeyo
I need a wetsuit,잠수복이 필요해요,jamsubogi piryohaeyo
Where can I rent equipment,장비를 어디서 빌릴 수 있어요,jangbireul eodiseo billil su isseoyo
I took a surfing lesson,서핑 레슨을 받았어요,seoping reseuneul badasseoyo
Busan has great surfing beaches,부산에 서핑하기 좋은 해변이 있어요,busane seopinghagi joeun haebyeoni isseoyo
Yangyang is popular for surfing,양양은 서핑으로 유명해요,yangyangeun seopingeuro yumyeonghaeyo
Let's go jet skiing,제트스키를 타요,jeteuseukirel tayo
I want to try wakeboarding,웨이크보드를 해보고 싶어요,weikeubodeurel haebogo sipeoyo
Water skiing is fun,수상스키가 재미있어요,susangsukiga jaemiisseoyo
Let's go parasailing,패러세일링을 해요,paereoseillingeul haeyo
The view from above is amazing,위에서 보는 경치가 대단해요,wieseo boneun gyeongchiga daedanhaeyo
Let's go banana boat riding,바나나보트를 타요,bananaboteureul tayo
Tubing is exciting,튜빙이 신나요,tyubingi sinnayo
I'm going fishing on a boat,배에서 낚시를 할 거예요,baeseo nakksireul hal geoyeyo
The sunset on the water is beautiful,물 위의 일몰이 아름다워요,mul wiui ilmori areumdawoyo
I love the ocean,바다를 좋아해요,badareul joahahaeyo
The beach is crowded,해변이 붐벼요,haebyeoni bumbyeoyo
Let's find a quiet spot,조용한 곳을 찾자,joyonghan goseul chatja
Don't go too far from shore,해변에서 너무 멀리 나가지 마세요,haebyeoneseo neomu meolli nagaji maseyo
Swimming after eating is dangerous,식사 후 수영은 위험해요,siksa hu suyeongeun wiheomhaeyo
I swallowed some water,물을 마셨어요,mureul masyeosseoyo
My ears are blocked from the water,물이 귀에 들어갔어요,muri gwie deureogasseoyo
Shake the water out of your ears,귀에서 물을 빼세요,gwieseo mureul ppaeseyo
The underwater world is amazing,수중 세계가 놀라워요,sujung segyega nollawoyo
I saw beautiful fish,예쁜 물고기를 봤어요,yeppeun mulgogireul bwasseoyo
I took underwater photos,수중 사진을 찍었어요,sujung sajineul jjigeosseoyo
Rinse off the salt water,바닷물을 씻어내세요,badanmureul ssiseoneseyo
Water sports are so fun,수상 스포츠가 너무 재미있어요,susang seupocheuga neomu jaemiisseoyo
Safety comes first,안전이 제일 중요해요,anjeoni jeil jungyohaeyo
Summer is the best for water sports,여름이 수상 스포츠 하기 좋아요,yeoreumi susang seupocheu hagi joayo
I want to come back again,다시 오고 싶어요,dasi ogo sipeoyo
The ocean heals me,바다가 저를 치유해요,badaga jeoreul chiyuhaeyo
Water sports make summer special,수상 스포츠가 여름을 특별하게 해요,susang seupocheuga yeoreumeul teukbyeolhage haeyo
I love water sports,수상 스포츠를 좋아해요,susang seupocheureul joahahaeyoRespect the ocean,바다를 존중하세요,badareul jonjunghaseyo
Water heals the soul,물이 영혼을 치유해요,muri yeonghoneul chiyuhaeyo
