english_text,korean_text,romanization
I love taking photos,사진 찍는 걸 좋아해요,sajin jjingneun geol joahaeyo
The lighting is perfect,조명이 완벽해요,jomyeongi wanbyeokhaeyo
Can you take my picture?,제 사진 찍어 주실래요?,je sajin jjigeo jusillaeyo
Say cheese!,김치!,gimchi
The background is beautiful,배경이 아름다워요,baegyeongi areumdaweoyo
I'll adjust the focus,초점을 맞출게요,chojeomeul matchulgeyo
The image is blurry,사진이 흐릿해요,sajini heuritaeyo
Use portrait mode,인물 모드를 사용하세요,inmul modeureul sayonghaseyo
The exposure is too bright,노출이 너무 밝아요,nochuri neomu balgayo
The photo is too dark,사진이 너무 어두워요,sajini neomu eoduweoyo
I need to adjust the white balance,화이트 밸런스를 조정해야 해요,waiteu baelleonsereul jojeonghaeyahaeyo
The shutter speed is fast,셔터 속도가 빨라요,syeoteo sokdoga ppallayo
Use a slower shutter speed,셔터 속도를 늦추세요,syeoteo sokdoreul neutchuseyo
The aperture is wide open,조리개가 활짝 열려 있어요,jorigaega hwaljjak yeollyeo isseoyo
I'm using a telephoto lens,망원렌즈를 사용하고 있어요,mangwonrenjereul sayonghago isseoyo
I prefer wide-angle shots,광각 사진을 선호해요,gwanggak sajineul seonhohaeyo
The composition is great,구도가 좋아요,gudoga joayo
Rule of thirds applies here,삼분할 법칙을 적용해요,sambunhal beopchigeul jeogyonghaeyo
I'll crop the photo,사진을 잘라낼게요,sajineul jallanelgeyo
Let me edit this in Lightroom,라이트룸으로 편집할게요,raiteurumeuro pyeonjiphalgeyo
The filter looks nice,필터가 예뻐요,pilteoga yeppeoyo
I love golden hour,골든아워가 좋아요,goldeunawoga joayo
Sunrise is the best time,일출 때가 최고예요,ilchul ttaega choegoyeyo
Sunset photos are magical,노을 사진은 마법 같아요,noeul sajineun mabeop gatayo
I need a tripod,삼각대가 필요해요,samgakdaega piryohaeyo
The flash is too strong,플래시가 너무 세요,peullaesiga neomu seyo
Natural light is best,자연광이 최고예요,jayeongwangi choegoyeyo
I'm shooting in RAW format,RAW 포맷으로 촬영해요,ro pomaeteuro chwaryeonghaeyo
The resolution is high,해상도가 높아요,haesangdoga nopayo
I printed the photo,사진을 인화했어요,sajineul inhwahaesseoyo
The selfie came out well,셀카가 잘 나왔어요,selkaga jal nawasseoyo
Let me take a group photo,단체 사진 찍을게요,danche sajin jjigeulgeyo
Move a little to the left,왼쪽으로 조금만 움직여 주세요,oenjjogeuro jogeumman umjigyeo juseyo
Look at the camera,카메라를 보세요,kamerareul boseyo
One more shot please,한 장만 더 찍을게요,han jangman deo jjigeulgeyo
The colors are vibrant,색감이 선명해요,saekgami seonmyeonghaeyo
I love black and white photos,흑백 사진을 좋아해요,heukbaek sajineul joahaeyo
The depth of field is shallow,심도가 얕아요,simdoga yatayo
Bokeh looks beautiful,보케가 아름다워요,bokega areumdaweoyo
I need more memory cards,메모리 카드가 더 필요해요,memori kadeuga deo piryohaeyo
The battery is low,배터리가 부족해요,baeteoriga bujokaeyo
I'm using manual mode,수동 모드로 촬영해요,sudong modeuro chwaryeonghaeyo
Auto mode is convenient,자동 모드가 편리해요,jadong modeuga pyeollihaeyo
The zoom is powerful,줌이 강력해요,jumi gangnyeokhaeyo
I love macro photography,접사 촬영을 좋아해요,jeopsa chwaryeongeul joahaeyo
Street photography is fun,거리 사진이 재미있어요,geori sajini jaemiisseoyo
Landscape photography is relaxing,풍경 사진은 마음이 편해져요,punggyeong sajineun maeumi pyeonhaejyeoyo
Food photography is popular,음식 사진이 인기예요,eumsik sajini ingiyeyo
Let me adjust the angle,각도를 바꿀게요,gakdoreul bakkulegeyo
The reflection looks amazing,반사가 멋있어요,bansaga meossisseoyo
I'll upload this to Instagram,인스타그램에 올릴게요,inseutageuraeme ollilgeyo
This photo is frame-worthy,이 사진은 액자에 넣을 만해요,i sajineun aekjae noeul manhaeyo
Night photography needs patience,야경 촬영은 인내가 필요해요,yagyeong chwaryeong-eun innaega piryohaeyo
The drone shot is stunning,드론 촬영이 놀라워요,deuron chwaryeong-i nollawoyo
I love candid shots,자연스러운 사진이 좋아요,jayeonseureoun sajini joayo
Smile naturally,자연스럽게 웃어 주세요,jayeonseureobge useo juseyo
Photography is my hobby,사진 촬영이 제 취미예요,sajin chwaryeong-i je chwimiyeyo
This camera is excellent,이 카메라가 훌륭해요,i kameraga hullyunghaeyo
Practice makes perfect,연습이 중요해요,yeonseubi jungyohaeyo
Every photo tells a story,모든 사진에는 이야기가 있어요,modeun sajineneun iyagiga isseoyoThe best camera is the one you have
