english_text,korean_text,romanization
Chinese zodiac,십이지,sibiiji
Zodiac animal,띠,tti
Rat,쥐,jwi
Ox,소,so
Tiger,호랑이,horangi
Rabbit,토끼,tokki
Dragon,용,yong
Snake,뱀,baem
Horse,말,mal
Sheep,양,yang
Monkey,원숭이,wonsungi
Rooster,닭,dak
Dog,개,gae
Pig,돼지,dwaeji
Year of the Rat,쥐띠 해,jwitti hae
Year of the Ox,소띠 해,sotti hae
Year of the Tiger,호랑이띠 해,horangitti hae
Year of the Rabbit,토끼띠 해,tokkitti hae
Year of the Dragon,용띠 해,yongtti hae
Year of the Snake,뱀띠 해,baemtti hae
Year of the Horse,말띠 해,maltti hae
Year of the Sheep,양띠 해,yangtti hae
Year of the Monkey,원숭이띠 해,wonsungitti hae
Year of the Rooster,닭띠 해,daktti hae
Year of the Dog,개띠 해,gaetti hae
Year of the Pig,돼지띠 해,dwaejitti hae
What is your zodiac animal?,무슨 띠예요?,museun ttiyeyo
I am a Tiger,저는 호랑이띠예요,jeoneun horangittiyeyo
I was born in the year of the Dragon,저는 용띠 해에 태어났어요,jeoneun yongtti haee taeeonasseoyo
Twelve-year cycle,12년 주기,sibinyeon jugi
Zodiac compatibility,궁합,gunghap
Good match,궁합이 좋다,gunghabi jota
Bad match,궁합이 안 맞다,gunghabi an matda
Personality traits,성격 특징,seonggyeok teukjing
Rat people are clever,쥐띠는 똑똑해요,jwittineun ttokttokaeyo
Ox people are hardworking,소띠는 성실해요,sottineun seongsilhaeyo
Tiger people are brave,호랑이띠는 용감해요,horangittineun yonggamhaeyo
Rabbit people are gentle,토끼띠는 온순해요,tokkittineun onsunhaeyo
Dragon people are charismatic,용띠는 카리스마가 있어요,yongttineun kariseumaga isseoyo
Snake people are wise,뱀띠는 지혜로워요,baemttineun jihyerowoyo
Horse people are energetic,말띠는 활발해요,malttineun hwalbalhaeyo
Sheep people are kind,양띠는 착해요,yangttineun chakaeyo
Monkey people are witty,원숭이띠는 재치가 있어요,wonsungittineun jaechiga isseoyo
Rooster people are diligent,닭띠는 부지런해요,dakttineun bujireonhaeyo
Dog people are loyal,개띠는 충성스러워요,gaettineun chungseongseurewoyo
Pig people are generous,돼지띠는 관대해요,dwaejittineun gwandaehaeyo
Lunar calendar,음력,eumnyeok
Solar calendar,양력,yangnyeok
Lunar New Year,설날,seollal
Fortune for the year,올해 운세,olhae unse
Lucky year,좋은 해,joeun hae
Unlucky year,안 좋은 해,an joeun hae
Birth year,태어난 해,taeeonan hae
Age in Korean,한국 나이,hanguk nai
This year is the Year of the Horse,올해는 말띠 해예요,olhaeneun maltti haeyeyo
Every 12 years the cycle repeats,12년마다 반복돼요,sibinyeonmada banbokdwaeyo
Zodiac animals represent personality,띠는 성격을 나타내요,ttineun seonggyeogeul natanaeyo
It is just for fun,재미로 보는 거예요,jaemiro boneun geoyeyo
Do you believe in zodiac?,띠를 믿어요?,ttireul mideoyo
It is a tradition,전통이에요,jeontongieyo
Let's check our compatibility,우리 궁합 봐요,uri gunghap bwayo
