english_text,korean_text,romanization
Mom,엄마,eomma
Dad,아빠,appa
Baby,아기,agi
Child,아이,ai
Boy,남자 아이,namja ai
Girl,여자 아이,yeoja ai
Friend,친구,chingu
Teacher,선생님,seonsaengnim
School,학교,hakgyo
Kindergarten,유치원,yuchiwon
Playground,놀이터,noriteo
Toy,장난감,jangnamgam
Doll,인형,inhyeong
Ball,공,gong
Puzzle,퍼즐,peojeul
Crayons,크레용,kereyon
Drawing,그림,geurim
Coloring book,색칠 공부,saekchil gongbu
Storybook,동화책,donghwachaek
Song,노래,norae
Dance,춤,chum
Play,놀다,nolda
Let's play,같이 놀자,gachi nolja
It is fun,재미있어요,jaemiisseoyo
I am happy,행복해요,haengbokaeyo
I am sad,슬퍼요,seulpeoyo
I am hungry,배고파요,baegopayo
I am thirsty,목말라요,mongmallayo
I am sleepy,졸려요,jollyeoyo
I am tired,피곤해요,pigonhaeyo
I love you,사랑해요,saranghaeyo
Thank you,고마워요,gomawoyo
Sorry,미안해요,mianhaeyo
Please,주세요,juseyo
Yes,네,ne
No,아니요,aniyo
Good morning,좋은 아침,joeun achim
Good night,잘 자,jal ja
Sweet dreams,좋은 꿈 꿔,joeun kkum kkwo
What is this?,이게 뭐야?,ige mwoya
Where is it?,어디 있어?,eodi isseo
Who is it?,누구야?,nugya
Why?,왜?,wae
How?,어떻게?,eotteoke
I want this,이거 주세요,igeo juseyo
I do not want it,싫어요,sireoyo
One more time,한 번 더,han beon deo
Wait a moment,잠깐만,jamkkanman
Be careful,조심해,josimhae
Well done,잘했어,jalhaesseo
Good job,참 잘했어요,cham jalhaesseoyo
Do not cry,울지 마,ulji ma
It is okay,괜찮아,gwaenchana
Let's go,가자,gaja
Come here,이리 와,iri wa
Sit down,앉아,anja
Stand up,일어서,ireoseo
Look at this,이것 봐,igeot bwa
Listen carefully,잘 들어,jal deureo
Time to eat,밥 먹자,bap meokja
Time to sleep,잘 시간이야,jal siganiyo
