english_text,korean_text,romanization
Hanbok,한복,hanbok
Traditional Korean clothing,전통 의상,jeontong uisang
Jeogori (upper garment),저고리,jeogori
Chima (skirt),치마,chima
Baji (trousers),바지,baji
Durumagi (overcoat),두루마기,durumagi
Goreum (ribbon tie),고름,goreum
Dongjeong (collar),동정,dongjeong
Sokchima (underskirt),속치마,sokchima
Sokbaji (inner trousers),속바지,sokbaji
Beoseon (traditional socks),버선,beoseon
Ggotsin (flower shoes),꽃신,kkotsin
Gat (traditional hat),갓,gat
Norigae (ornamental pendant),노리개,norigae
Binyeo (hairpin),비녀,binyeo
Daenggi (hair ribbon),댕기,daenggi
Silk fabric,비단,bidan
Ramie cloth,모시,mosi
Hemp cloth,삼베,sambe
Cotton fabric,무명,mumyeong
This hanbok is beautiful,이 한복 예뻐요,i hanbok yeppeoyo
Can I try it on?,입어봐도 돼요?,ibeobwado dwaeyo
It suits you well,잘 어울려요,jal eoullyeoyo
How much is this hanbok?,이 한복 얼마예요?,i hanbok eolmayeyo
I want to rent a hanbok,한복을 대여하고 싶어요,hanbogeul daeyeohago sipeoyo
How long can I rent it?,대여 시간이 얼마나 돼요?,daeyeo sigani eolmana dwaeyo
Where can I change?,어디서 갈아입어요?,eodiseo garaibeoyo
Can you help me put it on?,입는 것 도와주세요,inneun geot dowajuseyo
Wedding hanbok,혼례복,hollyebok
New Year hanbok,설빔,seolbim
Children's hanbok,아이 한복,ai hanbok
Modern hanbok,생활 한복,saenghwal hanbok
Fusion hanbok,퓨전 한복,pyujeon hanbok
The colors are vivid,색상이 선명해요,saeksangi seonmyeonghaeyo
Pink hanbok,분홍색 한복,bunhongsaek hanbok
Blue hanbok,파란색 한복,paransaek hanbok
Red hanbok,빨간색 한복,ppalgansaek hanbok
Yellow hanbok,노란색 한복,noransaek hanbok
White hanbok,흰색 한복,huinsaek hanbok
The embroidery is lovely,자수가 예뻐요,jasuga yeppeoyo
Traditional embroidery,전통 자수,jeontong jasu
Gold thread,금실,geumsil
Pattern design,무늬 디자인,munui dijain
Crane pattern,학 무늬,hak munui
Flower pattern,꽃 무늬,kkot munui
This is made of silk,비단으로 만들었어요,bidaneuro mandeureoesseoyo
Hand-sewn,손으로 바느질한,soneuro baneujilhan
Hanbok designer,한복 디자이너,hanbok dijaineo
Let's take a photo in hanbok,한복 입고 사진 찍자,hanbok ipgo sajin jjikja
You look elegant,우아해 보여요,uahae boyeoyo
Traditional beauty,전통의 아름다움,jeontongui areumdaum
Hanbok rental shop,한복 대여점,hanbok daeyeojeom
Hanbok experience,한복 체험,hanbok cheheom
I wore hanbok at the palace,궁궐에서 한복 입었어요,gunggworeseo hanbok ibeosseoyo
The skirt is too long,치마가 너무 길어요,chimaga neomu gireoyo
Can you adjust the size?,사이즈 조절해 주세요,saijeu jojeolhae juseyo
I want a traditional style,전통적인 스타일을 원해요,jeontongjeogin seutaireul wonhaeyo
It is comfortable to wear,입기 편해요,ipgi pyeonhaeyo
I want to buy my own hanbok,제 한복을 사고 싶어요,je hanbogeul sago sipeoyo
Hanbok looks great in photos,한복은 사진이 잘 나와요,hanbogeun sajini jal nawayo
Hanbok is our cultural pride,한복은 우리 문화의 자랑이에요,hanbogeun uri munhwaui jarangieeyo
