english_text,korean_text,romanization
Hello? (answering phone),여보세요?,yeoboseyo
Who is this?,누구세요?,nuguseyo
Can you hear me?,제 말 들려요?,je mal deullyeoyo
I can't hear you well,잘 안 들려요,jal an deullyeoyo
Can you speak louder?,좀 더 크게 말해 주세요,jom deo keuge malhae juseyo
I'll call you back,다시 전화할게요,dasi jeonhwahalgeyo
Please leave a message,메시지 남겨 주세요,mesiji namgyeo juseyo
I got your message,메시지 받았어요,mesiji badasseoyo
I'll text you,문자 보낼게요,munja bonalgeyo
Did you get my text?,내 문자 받았어?,nae munja badasseo
Give me a call,전화 줘요,jeonhwa jwoyo
My phone is dead,핸드폰 배터리 나갔어요,haendeupon baeteori nagasseoyo
I need to charge my phone,핸드폰 충전해야 해요,haendeupon chungjeonhaeya haeyo
The signal is bad,신호가 안 좋아요,sinhoga an joayo
The call got disconnected,전화가 끊겼어요,jeonhwaga kkeungyeosseoyo
I'm on another call,다른 전화 받고 있어요,dareun jeonhwa batgo isseoyo
Can I put you on hold?,잠깐 기다려 주실래요?,jamkkan gidaryeo jusillaeyo
I'll send you a photo,사진 보내줄게요,sajin bonaejulgeyo
Check your messages,메시지 확인해 봐요,mesiji hwaginhae bwayo
I read your message,메시지 읽었어요,mesiji ilgeosseoyo
Sorry for the late reply,답장 늦어서 미안해요,dapjang neujeoseo mianhaeyo
I'm busy right now,지금 바빠요,jigeum bappayo
Can I call you later?,나중에 전화해도 돼요?,najunge jeonhwahaedo dwaeyo
What time should I call?,몇 시에 전화할까요?,myeot sie jeonhwahalkka yo
I sent you a voice message,음성 메시지 보냈어요,eumseong mesiji bonaesseoyo
Did you see my missed call?,부재중 전화 봤어요?,bujaejung jeonhwa bwasseoyo
I'll video call you,영상 통화 할게요,yeongsang tonghwa halgeyo
The Wi-Fi is slow,와이파이가 느려요,waipai ga neuryeoyo
My phone is on silent,핸드폰 진동으로 해놨어요,haendeupon jindongeuro haenowasseoyo
I'm running out of data,데이터가 다 돼가요,deiteoga da dwaegayo
What's your phone number?,전화번호가 뭐예요?,jeonhwabeonhoga mwoyeyo
I changed my number,번호 바꿨어요,beonho bakkwosseoyo
I blocked that number,그 번호 차단했어요,geu beonho chadanhaesseoyo
I got a new phone,새 핸드폰 샀어요,sae haendeupon sasseoyo
My screen is cracked,화면이 깨졌어요,hwamyeoni kkaejyeosseoyo
Send me the address,주소 보내줘요,juso bonaejwoyo
I'll share my location,위치 공유할게요,wichi gongyuhalgeyo
Can you send that again?,다시 보내줄 수 있어요?,dasi bonaejul su isseoyo
I accidentally hung up,실수로 끊었어요,silsuro kkeuneosseoyo
Wrong number,전화 잘못 거셨어요,jeonhwa jalmot geosyeosseoyo
Don't hang up,끊지 마요,kkeuntji mayo
I'm almost there,거의 다 왔어요,geoui da wasseoyo
Text me when you arrive,도착하면 문자 줘요,dochakamyeon munja jwoyo
I'm in a meeting,회의 중이에요,hoeui jungieyo
Let me call you right back,바로 다시 전화할게요,baro dasi jeonhwahalgeyo
Thanks for calling,전화해 줘서 고마워요,jeonhwahae jwoseo gomawoyo
Have a good night,좋은 밤 보내요,joeun bam bonaeyo
Talk to you later,나중에 얘기해요,najunge yaegihaeyo
I'll add you on KakaoTalk,카카오톡 추가할게요,kakaotok chugahalgeyo
Send me a friend request,친구 추가 보내줘요,chingu chuga bonaejwoyo
Let me check my schedule,일정 확인해 볼게요,iljeong hwaginhae bolgeyo
I'll reply right away,바로 답장할게요,baro dapjanghalgeyo
My phone is ringing,전화 왔어요,jeonhwa wasseoyo
Who called?,누가 전화했어요?,nuga jeonhwahaesseoyo
I missed your call,전화 못 받았어요,jeonhwa mot badasseoyo
It keeps going to voicemail,계속 음성사서함으로 가요,gyesok eumseongseoseohameuro gayo
I need to take this call,이 전화 받아야 해요,i jeonhwa badaya haeyo
Can you text me instead?,문자로 보내줄래요?,munjaro bonaejullaeyo
Hold on let me check,잠깐만 확인해 볼게요,jamkkanman hwaginhae bolgeyo
I'm on the phone right now,지금 통화 중이에요,jigeum tonghwa jungieyo
