english_text,korean_text,romanization
Year in review,올해 돌아보기,olhae dorabogi
Looking back,돌아보기,dorabogi
Reflection,회고,hoego
This year,올해,olhae
Last year,작년,jangnyeon
Memories,추억,chueok
Best moment,최고의 순간,choegoui sungan
Worst moment,최악의 순간,choeagui sungan
Achievement,성취,seongchwi
Accomplishment,달성,dalseong
Goal achieved,목표 달성,mokpyo dalseong
Unfinished goal,미완성 목표,miwanseong mokpyo
Growth,성장,seongjang
Change,변화,byeonhwa
Challenge,도전,dojeon
Obstacle,장애물,jangaemul
Overcoming,극복,geukbok
Lesson learned,배운 교훈,baeun gyohun
Mistake,실수,silsu
Regret,후회,huhoe
Proud moment,자랑스러운 순간,jarangseuroun sungan
Turning point,전환점,jeonhwanjeom
Milestone,이정표,ijyeongpyo
First time,처음,cheoeum
New experience,새로운 경험,saeroun gyeongheom
Travel memories,여행 추억,yeohaeng chueok
Work achievement,업무 성과,eommu seonggwa
Personal growth,개인적 성장,gaeinjeok seongjang
Relationship,인간관계,ingangwangye
New friend,새 친구,sae chingu
Lost friend,잃은 친구,ireun chingu
Family moments,가족 순간,gajok sungan
Health,건강,geongang
Mental health,정신 건강,jeongsin geongang
Financial growth,재정 성장,jaejeong seongjang
Career change,직업 변화,jigeop byeonhwa
New skill,새로운 기술,saeroun gisul
Hobby,취미,chwimi
Favorite book,최고의 책,choegoui chaek
Favorite movie,최고의 영화,choegoui yeonghwa
Favorite song,최고의 노래,choegoui norae
Favorite food,최고의 음식,choegoui eumsik
Favorite place,최고의 장소,choegoui jangso
Gratitude,감사,gamsa
Thankful for,감사한 것,gamsahan geot
What I learned,배운 것,baeun geot
What I want to improve,개선하고 싶은 것,gaeseonhago sipeun geot
Next year's goal,내년 목표,naenyeon mokpyo
This year was amazing,올해는 대단했어요,olhaeneun daedanhaesseoyo
I grew a lot this year,올해 많이 성장했어요,olhae mani seongjanghaesseoyo
I'm proud of myself,스스로 자랑스러워요,seuseuro jarangseureowoyo
What was your highlight,올해 하이라이트가 뭐였어요,olhae hairaitega mwoyeosseoyo
Time went by so fast,시간이 너무 빨리 갔어요,sigani neomu ppalli gasseoyo
I have no regrets,후회 없어요,huhoe eopseoyo
There's always room to grow,항상 성장할 여지가 있어요,hangsang seongjanhal yeojiga isseoyo
I'm grateful for everything,모든 것에 감사해요,modeun geose gamsahaeyo
Looking forward to next year,내년이 기대돼요,naenyeoni gidaedwaeyo
Let's do better next year,내년에는 더 잘하자,naenyeoneneun deo jalhaja
It was a meaningful year,의미 있는 한 해였어요,uimi inneun han haeyeosseoyo
Every year teaches us something,매년 무언가를 가르쳐줘요,maenyeon mueongareur gareuchyeojwoyo
