english_text,korean_text,romanization
Insurance,보험,boheom
Insurance company,보험회사,boheomhoesa
Insurance agent,보험 설계사,boheom seolgyesa
Insurance policy,보험 증서,boheom jeungseo
Premium,보험료,boheomryo
Monthly premium,월 보험료,wol boheomryo
Deductible,자기 부담금,jagi budamgeum
Coverage,보장,bojang
Claim,보험금 청구,boheomgeum cheonggu
File a claim,보험금을 청구하다,boheomgeumeul cheongguhada
Payout,보험금 지급,boheomgeum jigeup
Beneficiary,수익자,suikja
Policyholder,보험 가입자,boheom gaipja
Life insurance,생명 보험,saengmyeong boheom
Health insurance,건강 보험,geongang boheom
Car insurance,자동차 보험,jadongcha boheom
Fire insurance,화재 보험,hwajae boheom
Travel insurance,여행자 보험,yeohaengja boheom
Home insurance,주택 보험,jutaek boheom
Pet insurance,반려동물 보험,ballyeodongmul boheom
National health insurance,국민건강보험,gungmingeonganboheom
Private insurance,사보험,saboheom
Comprehensive insurance,종합 보험,jonghap boheom
Liability insurance,책임 보험,chaegim boheom
Accident insurance,상해 보험,sanghae boheom
Cancer insurance,암 보험,am boheom
Dental insurance,치과 보험,chigwa boheom
Pension insurance,연금 보험,yeongeum boheom
Savings insurance,저축 보험,jeochuk boheom
Renewal,갱신,gaengsin
Cancellation,해지,haeji
Expiration,만기,mangi
Maturity,만기일,mangiil
I want to get insurance,보험에 가입하고 싶어요,boheome gaipago sipeoyo
Which insurance do you recommend?,어떤 보험을 추천하세요?,eotteon boheumeul chucheonhaseyo
How much is the monthly premium?,월 보험료가 얼마예요?,wol boheomryoga eolmayeyo
What does this cover?,보장 범위가 어떻게 돼요?,bojang beomwiga eotteoke dwaeyo
I want to cancel my insurance,보험을 해지하고 싶어요,boheumeul haejihago sipeoyo
I need to file a claim,보험금을 청구해야 해요,boheomgeumeul cheongguhaeya haeyo
When does the coverage start?,보장 개시일이 언제예요?,bojang gaesiiri eonjeyeyo
Is there a waiting period?,대기 기간이 있어요?,daegi gigani isseoyo
Pre-existing condition,기존 질병,gijon jilbyeong
Exclusion,면책 사항,myeonchaeok sahang
Rider,특약,teugyak
Add-on coverage,추가 보장,chuga bojang
Compare insurance plans,보험 상품을 비교하세요,boheom sangpumeul bigyohaseyo
Read the fine print,세부 조건을 확인하세요,sebu jogoneul hwaginhaseyo
Insurance is important,보험은 중요해요,boheumeun jungyohaeyo
Just in case,만일을 대비해서,manireul daebihaeseo
Better safe than sorry,대비하는 게 좋아요,daebihaneun ge joayo
I had an accident,사고가 났어요,sagoga nasseoyo
The insurance covered everything,보험으로 다 처리했어요,boheumeuro da cheorihaesseoyo
I am glad I had insurance,보험이 있어서 다행이에요,boheomi isseoseo dahaengieeyo
Contact your insurance company,보험회사에 연락하세요,boheomhoesae yeollakaseyo
Submit the documents,서류를 제출하세요,seoryureul jechulhaseyo
Insurance fraud,보험 사기,boheom sagi
Claim settlement,보험금 지급 처리,boheomgeum jigeup cheori
Review your insurance annually,매년 보험을 점검하세요,maenyeon boheumeul jeomgeomhaseyo
Do I need additional coverage?,추가 보장이 필요할까요?,chuga bojangi piryohalkkayo
The insurance premium is too high,보험료가 너무 비싸요,boheomryoga neomu bissayo
Insurance gives peace of mind,보험이 있으면 마음이 편해요,boheomi isseumyeon maeumi pyeonhaeyo
