english_text,korean_text,romanization
Interested vs interesting,관심 있는 vs 재미있는,gwansim inneun vs jaemiinneun
Bored vs boring,지루한 vs 지루하게 하는,jiruhan vs jiruhage haneun
To spend (money) vs to spend (time),쓰다(돈) vs 보내다(시간),sseuda(don) vs bonaeda(sigan)
To ride vs to get on,타다 vs 올라타다,tada vs ollatada
To wake up vs to get up,깨다 vs 일어나다,kkaeda vs ireonada
To grow (plants) vs to grow (height),자라다 vs 키가 크다,jarada vs kiga keuda
To miss (longing) vs to miss (bus),그리워하다 vs 놓치다,geuriwohada vs nochida
To raise vs to grow,키우다 vs 기르다,kiuda vs gireuda
To leave vs to abandon,떠나다 vs 버리다,tteonada vs beorida
Cheap vs inexpensive,싸다 vs 저렴하다,ssada vs jeoryeomhada
Each vs every,각 vs 매,gak vs mae
Part vs piece,부분 vs 조각,bubun vs jogak
To return (go back) vs to return (give back),돌아가다 vs 돌려주다,doragada vs dollyeojuda
To worry vs to be anxious,걱정하다 vs 불안하다,geokjeonghada vs buranhada
Tired vs exhausted,피곤하다 vs 지치다,pigonhada vs jichida
Happy vs pleased,행복하다 vs 기쁘다,haengbokhada vs gippeuda
Sad vs depressed,슬프다 vs 우울하다,seulpeuda vs uulhada
Angry vs upset,화나다 vs 속상하다,hwanada vs soksanghada
Surprised vs shocked,놀라다 vs 충격받다,nollada vs chunggyeokbatda
To wait vs to hope,기다리다 vs 바라다,gidarida vs barada
To use vs to utilize,사용하다 vs 이용하다,sayonghada vs iyonghada
To try vs to attempt,해보다 vs 시도하다,haeboda vs sidohada
To help vs to assist,돕다 vs 도와주다,dopda vs dowajuda
Practice vs experience,연습 vs 경험,yeonseub vs gyeongheom
To trust vs to believe,신뢰하다 vs 믿다,sinroehada vs mitda
Reason vs cause,이유 vs 원인,iyu vs wonin
To start vs to begin,시작하다 vs 시작되다,sijakhada vs sijakdoeda
To finish vs to end,끝내다 vs 끝나다,kkeunnaeda vs kkeutnada
To cry vs to weep,울다 vs 눈물 흘리다,ulda vs nunmul heullida
To laugh vs to smile,웃다 vs 미소 짓다,utda vs miso jitda
To stop (movement) vs to stop (action),멈추다 vs 그만두다,meomchuda vs geumanduda
According to vs based on,에 따르면 vs 에 기반하여,e ttareumyeon vs e gibanhayeo
Although vs despite,비록 vs 에도 불구하고,birok vs edo bulguhago
During vs while,동안 vs 중에,dongan vs junge
Both vs together,둘 다 vs 함께,dul da vs hamkke
To compare vs to match,비교하다 vs 맞추다,bigyohada vs matchuda
To prepare vs to get ready,준비하다 vs 채비하다,junbihada vs chaebihada
To check vs to confirm,확인하다 vs 검증하다,hwaginhada vs geomjeunghada
To explain vs to describe,설명하다 vs 묘사하다,seolmyeonghada vs myosahada
To suggest vs to recommend,제안하다 vs 추천하다,jeanhada vs chucheonhada
To share vs to divide,나누다 vs 분배하다,nanuda vs bunbaehada
To decide vs to choose,결정하다 vs 선택하다,gyeoljeonghada vs seontaekhada
To complain vs to protest,불평하다 vs 항의하다,bulpyeonghada vs hanguihada
To accept vs to receive,수락하다 vs 받다,surakhada vs batda
To refuse vs to reject,거부하다 vs 거절하다,geobuhada vs geojeolhada
To agree vs to approve,동의하다 vs 승인하다,donguihada vs seunginhada
To allow vs to permit,허락하다 vs 허용하다,heorak hada vs heoyonghada
To imagine vs to expect,상상하다 vs 기대하다,sangsanghada vs gidaehada
To collect vs to gather,모으다 vs 수집하다,moeuda vs sujiphada
To pass vs to exceed,지나다 vs 초과하다,jinada vs chogwahada
Habit vs custom,습관 vs 관습,seubgwan vs gwanseub
Chance vs opportunity,기회 vs 찬스,gihoe vs chanseu
Situation vs condition,상황 vs 상태,sanghwang vs sangtae
Level vs grade,수준 vs 등급,sujun vs deunggeup
Goal vs purpose,목표 vs 목적,mokpyo vs mokjeok
To affect vs to influence,영향을 미치다 vs 영향을 주다,yeonghyangeul michida vs yeonghyangeul juda
Problem vs issue,문제 vs 사안,munje vs saan
To exchange vs to replace,교환하다 vs 교체하다,gyohwanhada vs gyochehada
Result vs outcome,결과 vs 성과,gyeolgwa vs seongwa
Method vs way,방법 vs 방식,bangbeop vs bangsikPractice helps master confusing pairs
