english_text,korean_text,romanization
Trot music,트로트,teuroteu
Trot singer,트로트 가수,teuroteu gasu
Old school,올드 스쿨,oldeu seukul
Classic trot,고전 트로트,gojeon teuroteu
New trot,신 트로트,sin teuroteu
Mr. Trot,미스터 트롯,miseuteo teurot
Miss Trot,미스 트롯,miseu teurot
Vibrato,비브라토,bibeulato
Vocal technique,창법,changbeop
Emotional singing,감성 가창,gamseong gachang
Powerful voice,강한 목소리,ganghan moksori
Soulful,감동적인,gamdongojeogin
Nostalgic,향수를 느끼는,hyangsureul neukkineun
Retro,레트로,reteuro
Golden era,황금시대,hwanggeumssidae
Vinyl record,LP 레코드,elpi rekodeu
Jukebox,주크박스,jukeubox
Dance hall,무도회장,mudohoejang
Partner dance,짝 춤,jjak chum
Trot dance,트로트 춤,teuroteu chum
Shoulder dance,어깨춤,eokkaechum
Hand gesture,손 동작,son dongjak
Fan dance,부채춤,buchaechum
Stage performance,무대 공연,mudae gongnyeon
Sequin outfit,반짝이 의상,banjjakgi uisang
Microphone,마이크,maikeu
Standing ovation,기립 박수,girip baksu
Encore,앙코르,angkoreu
Fan meeting,팬 미팅,paen miting
Fan club,팬클럽,paenkeulleop
Duet,듀엣,dyuet
Medley,메들리,medeuli
Cover song,커버곡,keobeogok
Original song,원곡,wongok
Hit song,히트곡,hiteuggok
Chart topper,차트 1위 곡,chateu ilwi gok
Music show,음악 프로그램,eumak peurogeuraem
Singing contest,노래 대회,norae daehoe
Grand prize,대상,daesang
Debut,데뷔,debwi
Comeback,컴백,keombaek
Music video,뮤직비디오,myujik bidio
Album,앨범,aelbeom
Title track,타이틀곡,taiteul gok
B-side track,수록곡,surokgok
Lyrics,가사,gasa
Melody,멜로디,mellodi
Chorus,후렴구,huryeomgu
Verse,절,jeol
Bridge,브릿지,beuritji
Key change,전조,jeonjo
High note,고음,goeum
Low note,저음,joeum
Falsetto,가성,gaseong
Trot is fun,트로트 재미있어요,teuroteu jaemiisseoyo
I love trot music,트로트를 좋아해요,teuroteureul joahahaeyo
Sing a trot song,트로트 노래 불러줘요,teuroteu norae bulleojwoyo
This trot song is catchy,이 트로트 중독성 있어요,i teuroteu jungdokseong isseoyo
Trot is making a comeback,트로트가 다시 유행이에요,teuroteuga dasi yuhaengieyo
Let's dance to trot,트로트에 맞춰 춤추자,teurotee matchwo chumchuja
