english_text,korean_text,romanization
Merry Christmas,메리 크리스마스,meri keuriseumaseu
Christmas is on December 25th,크리스마스는 12월 25일이야,keuriseumaseuneun sibiwol isiboriiriya
Christmas is a public holiday in Korea,크리스마스는 한국 공휴일이야,keuriseumaseuneun hanguk gonghyuuriya
Let us decorate the Christmas tree,크리스마스 트리를 꾸미자,keuriseumaseu teurieeul kkumija
The tree looks beautiful,트리가 아름다워,teuriga areumdawo
I put up Christmas lights,크리스마스 조명을 달았어,keuriseumaseu jomyeongeul darasseo
The streets are decorated for Christmas,거리가 크리스마스 장식으로 가득해,georiga keuriseumaseu jangssigeuro gadeukae
I love Christmas carols,크리스마스 캐롤이 좋아,keuriseumaseu kaeror joa
Jingle Bells is playing everywhere,징글벨이 곳곳에서 나와,jinggeulberi gotgoseseo nawa
I am Christmas shopping,크리스마스 쇼핑 중이야,keuriseumaseu syoping jungiya
I need to buy presents,선물을 사야 해,seonmureul saya hae
What do you want for Christmas?,크리스마스 선물로 뭘 원해?,keuriseumaseu seonmullo mwol wonhae?
I wrapped the presents,선물을 포장했어,seonmureul pojanghaesseo
Do not open it until Christmas,크리스마스까지 열지 마,keuriseumaseukkaji yeolji ma
I cannot wait to open presents,선물 열어보고 싶어,seonmul yeoreobogo sipeo
Thank you for the gift,선물 고마워,seonmul gomawo
I love this present,이 선물 정말 좋아,i seonmul jeongmal joa
Christmas in Korea is more for couples,한국에서 크리스마스는 커플 날이야,hangukeseo keuriseumaseuneun kepeul nariya
Couples go on dates on Christmas,크리스마스에 커플들이 데이트해,keuriseumaseu-e keopeudeuri deiteuhae
I have a Christmas date,크리스마스 데이트가 있어,keuriseumaseu deiteuga isseo
I spent Christmas alone,크리스마스를 혼자 보냈어,keuriseumasereul honja bonaesseo
Christmas cake is a Korean tradition,크리스마스 케이크는 한국 전통이야,keuriseumaseu keikeuneun hanguk jeontongia
I ordered a Christmas cake,크리스마스 케이크를 주문했어,keuriseumaseu keikereul jumunhaesseo
Fried chicken is popular on Christmas in Korea,한국에서 크리스마스에 치킨이 인기야,hangukeseo keuriseumaseu-e chikini ingiya
Let us eat chicken for Christmas,크리스마스에 치킨 먹자,keuriseumaseu-e chikin meokja
I watched a Christmas movie,크리스마스 영화를 봤어,keuriseumaseu yeonghwareul bwasseo
Home Alone is a Christmas classic,나 홀로 집에는 크리스마스 명작이야,na hollo jibeneun keuriseumaseu myeongjagiya
White Christmas would be perfect,화이트 크리스마스면 완벽할 텐데,hwaiteu keuriseumaseu myeon wanbyeokal tende
It snowed on Christmas,크리스마스에 눈이 왔어,keuriseumaseu-e nuni wasseo
A white Christmas is rare in Seoul,서울에서 화이트 크리스마스는 드물어,seoureseo hwaiteu keuriseumaseuneun deumureo
The Christmas market is fun,크리스마스 마켓이 재미있어,keuriseumaseu makesi jaemiisseo
I drank mulled wine,뱅쇼를 마셨어,baengsyoreul masyeosseo
The atmosphere is magical,분위기가 환상적이야,bunwigiga hwansangjeogia
Christmas lights are so pretty,크리스마스 조명이 예뻐,keuriseumaseu jomyeongi yeppeo
I went to see the illumination,일루미네이션을 보러 갔어,illumineisyeoneul boreo gasseo
I sent Christmas cards,크리스마스 카드를 보냈어,keuriseumaseu kadeureul bonaesseo
I received a lovely Christmas card,예쁜 크리스마스 카드를 받았어,yeppeun keuriseumaseu kadeureul badasseo
I made a gingerbread house,진저브레드 하우스를 만들었어,jinjeoburedeu hauseureul mandeureo sseo
The church has a special service,교회에서 특별 예배가 있어,gyohoeseo teukbyeol yebaega isseo
Christmas mass is at midnight,자정에 미사가 있어,jajeong-e misaga isseo
I volunteered on Christmas,크리스마스에 봉사활동을 했어,keuriseumaseu-e bongsahwaldong-eul haesseo
Sharing is the spirit of Christmas,나눔이 크리스마스 정신이야,nanumi keuriseumaseu jeonsiniya
I donated to charity,기부를 했어,gibureul haesseo
Christmas is about love,크리스마스는 사랑의 날이야,keuriseumaseuneun sarangui nariya
I spent Christmas with family,가족과 크리스마스를 보냈어,gajokgwa keuriseumasereul bonaesseo
We had a Christmas party,크리스마스 파티를 했어,keuriseumaseu patireul haesseo
I wore a Santa hat,산타 모자를 썼어,santa mojareul sseosseo
The kids believe in Santa,아이들이 산타를 믿어,aideuri santareul mideo
Santa comes down the chimney,산타가 굴뚝으로 내려와,santaga gulttugeuro naeryeowa
I left cookies for Santa,산타를 위해 쿠키를 놔뒀어,santareul wihae kukireul nwadwosseo
Christmas Eve is just as special,크리스마스 이브도 특별해,keuriseumaseu ibeudo teukbyeolhae
The countdown to Christmas is exciting,크리스마스 카운트다운이 설레,keuriseumaseu kaunteu dauoni seolle
I love the holiday spirit,명절 분위기가 좋아,myeongjeol bunwigiga joa
Christmas brings people together,크리스마스가 사람들을 모아,keuriseumasega saramdeureul moa
May your Christmas be filled with joy,기쁨 가득한 크리스마스 되세요,gippeum gadeukhan keuriseumaseu doeseyo
Wishing you a wonderful holiday season,즐거운 연말 보내세요,jeulgeoun yeonmal bonaeseyo
Happy holidays to you and your family,가족 모두 즐거운 명절 보내세요,gajok modu jeulgeoun myeongjeol bonaeseyo
See you next year,내년에 봐요,naenyeone bwayo
Best wishes for the new year ahead,새해에도 좋은 일 가득하길,saehaedo joeun il gadeukagil
Christmas memories last forever,크리스마스 추억은 영원해,keuriseumaseu chueoegeun yeongwonhae
