english_text,korean_text,romanization
Tea,차,cha
Green tea,녹차,nokcha
Barley tea,보리차,boricha
Corn tea,옥수수차,oksusucha
Citron tea,유자차,yujacha
Ginger tea,생강차,saenggangcha
Jujube tea,대추차,daechucha
Chrysanthemum tea,국화차,gukhwacha
Plum tea,매실차,maesilcha
Omija tea (five flavor berry),오미자차,omijacha
Persimmon leaf tea,감잎차,gamipcha
Ssanghwa tea,쌍화차,ssanghwacha
Herbal tea,한방차,hanbangcha
Tea ceremony,다도,dado
Tea set,다기 세트,dagi seteu
Teapot,찻주전자,chatjujeonja
Teacup,찻잔,chatjan
Tea tray,찻상,chatsang
Tea kettle,주전자,jujeonja
Hot water,뜨거운 물,tteugeoun mul
Would you like some tea?,차 한 잔 하실래요?,cha han jan hasillaeyo
Please give me green tea,녹차 주세요,nokcha juseyo
This tea is fragrant,이 차 향기가 좋아요,i cha hyanggiga joayo
The tea is too hot,차가 너무 뜨거워요,chaga neomu tteugeowoyo
Let it steep for a moment,잠시 우려주세요,jamsi uryeojuseyo
How long should it steep?,얼마나 우려야 해요?,eolmana uryeoya haeyo
Tea leaves,찻잎,chanip
Dried tea,건조 차,geonjo cha
Powdered tea,가루차,garucha
Tea bag,티백,tibaek
Loose leaf tea,잎차,ipcha
First brew,첫 번째 우림,cheot beonjjae urim
Second brew,두 번째 우림,du beonjjae urim
Water temperature,물 온도,mul ondo
Steep at 70 degrees,70도에서 우려주세요,chilsip doeseo uryeojuseyo
Tea snack,다과,dagwa
Rice cake with tea,떡과 차,tteokgwa cha
Traditional teahouse,전통 찻집,jeontong chatjip
Modern tea cafe,차 카페,cha kape
Tea culture,차 문화,cha munhwa
Tea is good for health,차는 건강에 좋아요,chaneun geongage joayo
I drink tea every day,매일 차를 마셔요,maeil chareul masyeoyo
Tea helps you relax,차를 마시면 편안해져요,chareul masimyeon pyeonanhaejyeoyo
What tea do you recommend?,어떤 차를 추천하세요?,eotteon chareul chucheonhaseyo
This is my favorite tea,이 차가 제일 좋아요,i chaga jeil joayo
Can I get a refill?,리필 돼요?,ripil dwaeyo
Iced tea,아이스 차,aiseu cha
Milk tea,밀크티,milkeuti
The taste is mild,맛이 부드러워요,masi budeureowoyo
It has a bitter taste,쓴 맛이 나요,sseun masi nayo
It has a sweet aftertaste,뒷맛이 달아요,dwinmasi darayo
Antioxidant rich,항산화 성분이 풍부해요,hangsanhwa seongbuni pungbuhaeyo
Caffeine free,카페인이 없어요,kapeini eopseoyo
Organic tea,유기농 차,yuginong cha
This tea is seasonal,이 차는 계절 한정이에요,i chaneun gyejeol hanjeongieeyo
Tea tasting,차 시음,cha sium
Pour slowly,천천히 따라주세요,cheoncheonhi ttarajuseyo
Enjoy your tea,차 맛있게 드세요,cha masitge deuseyo
Tea meditation,차 명상,cha myeongsang
The color of the tea is beautiful,차 색깔이 예뻐요,cha saekkkari yeppeoyo
I brought tea as a gift,선물로 차를 가져왔어요,seonmullo chareul gajyeowasseoyo
