english_text,korean_text,romanization
I have a headache,머리가 아파요,meoriga apayo
I need to see a doctor,진료를 받아야 해요,jinryoreul badaya haeyo
Where is the pharmacy?,약국이 어디에요?,yakgugi eodieyo
I have a fever,열이 나요,yeori nayo
My throat is sore,목이 아파요,mogi apayo
I have a stomachache,배가 아파요,baega apayo
I need a prescription,처방전이 필요해요,cheobangjeoni piryohaeyo
Please take this medicine,이 약을 드세요,i yageul deuseyo
Take it three times a day,하루에 세 번 드세요,harue se beon deuseyo
Take it after meals,식후에 드세요,sikhue deuseyo
I'm allergic to this medicine,이 약에 알레르기가 있어요,i yage allerreugiga isseoyo
I need a blood test,혈액 검사를 해야 해요,hyeoraek geomsareul haeya haeyo
My blood pressure is high,혈압이 높아요,hyeoraegi nopayo
I have diabetes,당뇨가 있어요,dangnyoga isseoyo
The X-ray results are normal,엑스레이 결과가 정상이에요,ekseureui gyeolgwaga jeongsangieyo
I need surgery,수술이 필요해요,susuri piryohaeyo
The patient is recovering,환자가 회복 중이에요,hwanjaga hoebok jungieyo
I need an ambulance,구급차를 불러주세요,gugeupchareul bulleojuseyo
Emergency room,응급실,eunggeupshil
Intensive care unit,중환자실,junghwanjasil
I have insurance,보험이 있어요,boheomi isseoyo
Please fill out this form,이 양식을 작성해 주세요,i yangsigeul jakseonghae juseyo
What are your symptoms?,증상이 어떻게 되세요?,jeungsangi eotteoke doeseyo
I feel dizzy,어지러워요,eojireoweoyo
I have a cough,기침이 나요,gichimi nayo
I have a runny nose,콧물이 나요,konmuri nayo
I can't sleep well,잠을 잘 못 자요,jameul jal mot jayo
I need a vaccination,예방접종을 해야 해요,yebangjeopjjongeul haeya haeyo
The wound needs stitches,상처에 봉합이 필요해요,sangcheoe bonghabi piryohaeyo
I broke my arm,팔이 부러졌어요,pari bureojyeosseoyo
I sprained my ankle,발목을 삐었어요,balmoleul ppieosseoyo
I need physical therapy,물리치료가 필요해요,mullichiyoga piryohaeyo
The checkup results came out,건강검진 결과가 나왔어요,geonganggeonjin gyeolgwaga nawasseoyo
I need to get a CT scan,CT 촬영을 해야 해요,sitichwaryeongeul haeya haeyo
An MRI scan is needed,MRI 촬영이 필요해요,emari chwaryeongi piryohaeyo
The doctor prescribed antibiotics,의사가 항생제를 처방했어요,uisaga hangsaengjereul cheobanghaesseoyo
I'm taking daily medication,매일 약을 먹고 있어요,maeil yageul meokgo isseoyo
I need to be hospitalized,입원해야 해요,ibwonhaeya haeyo
When can I be discharged?,퇴원은 언제 할 수 있어요?,toewoneun eonje hal su isseoyo
The nurse will check on you,간호사가 확인할 거예요,ganhosaga hwaginhal geoyeyo
I have high cholesterol,콜레스테롤이 높아요,kolleseuteorollnopayo
I need an eye exam,시력 검사가 필요해요,siryeok geomsaga piryohaeyo
I have back pain,허리가 아파요,heoriga apayo
My teeth hurt,이가 아파요,iga apayo
I need a dental checkup,치과 검진을 받아야 해요,chigwa geonjineul badaya haeyo
I'm pregnant,임신했어요,imsinhaesseoyo
The baby is healthy,아기가 건강해요,agiga geonganghaeyo
I have an appointment,예약이 있어요,yeyagi isseoyo
I need to make an appointment,예약을 잡아야 해요,yeyageul jabaya haeyo
Side effects may occur,부작용이 있을 수 있어요,bujagyongi isseul su isseoyo
Apply this ointment,이 연고를 바르세요,i yeongoreul bareuseyo
Take a deep breath,심호흡을 하세요,simhoheuebeul haseyo
Does it hurt here?,여기 아프세요?,yeogi apeuseyo
The diagnosis is,진단 결과는,jindan gyeolgwaneun
You need to rest,푹 쉬셔야 해요,puk swisyeoya haeyo
Drink plenty of water,물을 많이 드세요,muleul mani deuseyo
I have food poisoning,식중독에 걸렸어요,sikjungdoge geollyeosseoyo
My vision is blurry,시야가 흐려요,siyaga heuryeoyo
I need a hearing test,청력 검사가 필요해요,cheongnyeok geomsaga piryohaeyo
Get well soon,빨리 나으세요,ppalli naeuseyo
