english_text,korean_text,romanization
Happy song,신나는 노래,sinnaneun norae
Upbeat,업비트,eopbiteu
Energetic,에너지 넘치는,eneoji neomchineun
Fun,즐거운,jeulgoeoun
Joy,기쁨,gippeum
Happiness,행복,haengbok
Dancing,춤추기,chumchugi
Let's dance,춤추자,chumchuja
Party time,파티 시간,pati sigan
Celebration,축하,chuka
Good vibes,좋은 분위기,joeun bunwigi
Feel good,기분 좋은,gibun joeun
Best day ever,최고의 하루,choegoui haru
Life is good,인생이 좋아,insaengi joa
Living my best life,인생 즐기는 중,insaeng jeulgineun jung
No worries,걱정 없어,geokjeong eopseo
Carefree,근심 없는,geunsim eomneun
Freedom,자유,jayu
Weekend mood,주말 기분,jumal gibun
Summer vibes,여름 느낌,yeoreum neukkim
Road trip,로드트립,rodeuteurip
Adventure,모험,moheom
Let's go,가자,gaja
Here we go,출발,chulbal
Turn it up,볼륨 올려,bollyum ollyeo
Louder,더 크게,deo keuge
Sing along,따라 불러,ttara bulleo
Clap your hands,손뼉 쳐,sonppyeok chyeo
Jump,점프,jeompeu
Shake it,흔들어,heundeureo
Move your body,몸을 움직여,momeul umjigyeo
Hands up,손 들어,son deureo
Wave your hands,손 흔들어,son heundeureo
Stomp your feet,발 굴려,bal gullyeo
Snap your fingers,손가락 튕겨,sonkarak twingyeo
Spin around,빙글빙글,bingeulbingeul
Go crazy,미쳐봐,michyeobwa
Let loose,풀어봐,pureobwa
Have fun,즐겨봐,jeulgyeobwa
Enjoy the moment,이 순간을 즐겨,i sunganeul jeulgyeo
Smile,웃어,useo
Laugh out loud,크게 웃어,keuge useo
Be happy,행복해,haengbokhae
Cheer up,힘내,himnae
You can do it,할 수 있어,hal su isseo
Believe in yourself,자신을 믿어,jasineul midoeo
Dream big,크게 꿈꿔,keuge kkumkkwo
Never give up,포기하지 마,pogihaji ma
Shine bright,빛나,bitna
You're amazing,넌 대단해,neon daedanhae
Best feeling,최고의 기분,choegoui gibun
Pure happiness,순수한 행복,sunsuhan haengbok
This is the life,이게 인생이지,ige insaengiji
I'm so happy,나 너무 행복해,na neomu haengbokhae
Best song ever,최고의 노래,choegoui norae
This song is my anthem,이 노래가 내 인생곡,i noraega nae insaenggok
Play it loud,크게 틀어,keuge teureo
One more time,한 번 더,han beon deo
Encore,앙코르,angkoreu
The party don't stop,파티는 안 끝나,patineun an kkeunna
