english_text,korean_text,romanization
I need to see an eye doctor,안과에 가야 해요,angwae gaya haeyo
My eyesight is getting worse,시력이 나빠지고 있어요,siryeogi nappajigo isseoyo
I can't see well,잘 안 보여요,jal an boyeoyo
Everything is blurry,모든 것이 흐릿해요,modeun geosi heuritaeyo
I'm nearsighted,근시예요,geunsiyeyo
I'm farsighted,원시예요,wonsiyeyo
I have astigmatism,난시가 있어요,nansiga isseoyo
I need an eye exam,시력 검사를 받아야 해요,siryeok geomsareul badaya haeyo
What is my vision,제 시력이 얼마예요,je siryeogi eolmayeyo
I need new glasses,새 안경이 필요해요,sae angyeongi piryohaeyo
I want to get contact lenses,콘택트렌즈를 맞추고 싶어요,kontaekteurenjeureul matchugo sipeoyo
How often should I change my contacts,콘택트렌즈를 얼마나 자주 바꿔야 해요,kontaekteurenjeureul eolmana jaju bakkwoya haeyo
I wear daily disposable lenses,일회용 렌즈를 써요,ilhoeyong renjeureul sseoyo
I wear monthly lenses,월간 렌즈를 써요,wolgan renjeureul sseoyo
My eyes are dry,눈이 건조해요,nuni geonjohaeyo
I need eye drops,안약이 필요해요,anyagi piryohaeyo
My eyes are itchy,눈이 가려워요,nuni garyeowoyo
My eyes are red,눈이 충혈됐어요,nuni chunghyeoldwaesseoyo
I have eye strain,눈이 피로해요,nuni pirohaeyo
I stare at a screen all day,하루 종일 화면을 봐요,haru jongil hwamyeoneul bwayo
Take a break from the screen,화면에서 눈을 쉬게 하세요,hwamyeoneseo nuneul swige haseyo
I have conjunctivitis,결막염이 있어요,gyeolmagyeomi isseoyo
My eye is infected,눈에 염증이 생겼어요,nune yeomjeung-i saenggyeosseoyo
I have a stye,다래끼가 났어요,daraekkiga nasseoyo
My eyelid is swollen,눈꺼풀이 부었어요,nunkkeopuri bueosseoyo
I see floaters,비문증이 있어요,bimunjeungi isseoyo
I see flashes of light,눈에 번쩍이는 것이 보여요,nune beonjjeogineun geosi boyeoyo
I want LASIK surgery,라식 수술을 하고 싶어요,rasik susureul hago sipeoyo
I want LASEK surgery,라섹 수술을 하고 싶어요,rasek susureul hago sipeoyo
How much does LASIK cost,라식 수술 비용이 얼마예요,rasik susul biyongi eolmayeyo
Am I a good candidate for LASIK,라식 수술이 가능한가요,rasik susuri ganeunghangayo
Recovery takes about a week,회복에 약 일주일 걸려요,hoebok-e yak iljuil geollyeoyo
Don't rub your eyes,눈을 비비지 마세요,nuneul bibiji maseyo
Wear sunglasses outdoors,밖에서 선글라스를 쓰세요,bakkeseo seongeullaseureul sseuseyo
UV protection is important,자외선 차단이 중요해요,jaoiseon chadani jungyohaeyo
Read the eye chart,시력표를 읽으세요,siryeokpyoreul ilgeuseyo
Cover your left eye,왼쪽 눈을 가리세요,oenjjok nuneul gariseyo
Cover your right eye,오른쪽 눈을 가리세요,oreunjjok nuneul gariseyo
Look straight ahead,정면을 보세요,jeongmyeoneul boseyo
Follow the light with your eyes,빛을 눈으로 따라가세요,bicheul nuneuro ttaragaseyo
I need a stronger prescription,도수를 올려야 해요,dosureul ollyeoya haeyo
My prescription changed,도수가 바뀌었어요,dosuga bakkwieosseoyo
These glasses don't fit well,안경이 잘 안 맞아요,angyeongi jal an majayo
Please adjust my glasses,안경을 조정해 주세요,angyeongeul jojeongae juseyo
I broke my glasses,안경이 부러졌어요,angyeongi bureojyeosseoyo
Can you repair my glasses,안경을 수리해 주실 수 있어요,angyeongeul surihae jusil su isseoyo
I want anti-blue light glasses,블루라이트 차단 안경을 원해요,beulluraraiteu chadan angyeongeul wonhaeyo
Progressive lenses are convenient,다초점 렌즈가 편해요,dachojom renjeuga pyeonhaeyo
How long until my glasses are ready,안경이 언제 나와요,angyeongi eonje nawayo
It takes about an hour,약 한 시간 걸려요,yak han sigan geollyeoyo
My eye pressure is normal,안압이 정상이에요,anabi jeongsangieyo
I need to be tested for glaucoma,녹내장 검사를 받아야 해요,nongnaejang geomsareul badaya haeyo
Cataracts are common in elderly,백내장은 노인에게 흔해요,baengnaejang-eun noineoge heunhaeyo
Take care of your eyes,눈 건강을 챙기세요,nun geongangeul chaengiseyo
Regular eye exams are important,정기적인 안과 검진이 중요해요,jeonggijeog-in angwa geomjini jungyohaeyo
Rest your eyes every twenty minutes,20분마다 눈을 쉬게 하세요,isipbunmada nuneul swige haseyo
Good vision is precious,좋은 시력은 소중해요,joeun siryeogeun sojunghaeyo
Eat foods good for eye health,눈에 좋은 음식을 먹으세요,nune joeun eumsigeul meogeuseyo
Blueberries are good for eyes,블루베리가 눈에 좋아요,beulluberiga nune joayo
Protect your eyes from the sun,자외선으로부터 눈을 보호하세요,jaoiseoneurobuto nuneul bohohaseyoYour eyes are precious,눈은 소중해요,nuneun sojunghaeyo
