english_text,korean_text,romanization
Did you hear about that?,그거 들었어?,geugeo deureosseo?
I heard a rumor,소문 들었어,somun deureosseo
Do not tell anyone I said this,내가 말했다고 하지 마,naega malhaetdago haji ma
Apparently they broke up,걔네 헤어졌대,gyaene heojyeotdae
Everyone is talking about it,다들 그 얘기해,dadeul geu yaegihae
Can you keep a secret?,비밀 지킬 수 있어?,bimil jikil su isseo?
She totally changed,걔 완전 변했어,gyae wanjeon byeonhaesseo
He is so two-faced,걔 진짜 이중적이야,gyae jinjja ijungjeogia
I saw them together,걔네 같이 있는 거 봤어,gyaene gachi inneun geo bwasseo
That is so sketchy,그거 좀 수상해,geugeo jom susanghae
I cannot believe she did that,걔가 그랬다니 믿을 수 없어,gyaega geuraetdani mideul su eopseo
He talks behind your back,걔 네 뒤에서 말해,gyae ne dwieseo malhae
She is always showing off,걔 맨날 자랑해,gyae maennal jaranghae
They are so fake,걔네 진짜 가식적이야,gyaene jinjja gasikjeogia
Did you notice how she acted?,걔 행동 봤어?,gyae haengdong bwasseo?
I do not trust them at all,걔네 전혀 못 믿겠어,gyaene jeonhyeo mot mitgesseo
She pretends to be nice,걔 착한 척해,gyae chakhan cheokhae
He never keeps his word,걔 약속을 안 지켜,gyae yaksogeul an jikyeo
They had a huge fight,걔네 크게 싸웠대,gyaene keuge ssawotdae
I knew something was off,뭔가 이상하다 했어,mwonga isanghada haesseo
She is so dramatic,걔 너무 오버야,gyae neomu obeoya
He just uses people,걔 사람을 이용해,gyae sarameul iyonghae
I saw the whole thing,나 다 봤어,na da bwasseo
Nobody likes working with them,아무도 걔랑 일하기 싫어해,amudo gyaerang ilhagi sireohae
She copies everything,걔 다 따라 해,gyae da ttara hae
They are dating secretly,몰래 사귀고 있대,mollae sagwigo itdae
He got caught lying,거짓말하다 들켰대,geojitmalhada deulkyeotdae
I am not surprised at all,전혀 놀랍지 않아,jeonhyeo nollapji ana
She always plays the victim,걔 맨날 피해자인 척해,gyae maennal pihaejain cheokhae
Between you and me,우리끼리 얘기인데,urikkiri yaeginde
Have you seen their social media?,걔 SNS 봤어?,gyae SNS bwasseo?
I am just telling you the facts,사실만 말하는 거야,sasilman malhaneun geoya
She was talking about you,걔 네 얘기하더라,gyae ne yaegihadeora
Everyone knows except them,걔네만 몰라,gyaeneman molla
That is so embarrassing,진짜 창피하겠다,jinjja changpihagetda
I overheard their conversation,걔네 대화를 우연히 들었어,gyaene daehwareul uyeonhi deureosseo
She thinks she is better than us,걔 자기가 잘난 줄 알아,gyae jagiga jalnan jul ara
He never does any work,걔 일을 안 해,gyae ireul an hae
I have the receipts,증거 있어,jeunggeo isseo
She is always causing problems,걔 맨날 문제를 일으켜,gyae maennal munjereul ireukkyeo
They are spreading rumors about me,걔네가 내 소문 내고 다녀,gyaeneg nae somun naego danyeo
His true colors showed,본색이 드러났어,bonseogi deureonasseo
I told you so,내가 뭐랬어,naega mworaesseo
She denied everything,걔 다 부인했어,gyae da buinhaesseo
The drama never ends,진짜 끝이 없다,jinjja kkeuchi eopda
They deserve each other,걔네 잘 어울려,gyaene jal eoullyeo
She blocked me for no reason,이유 없이 차단당했어,iyu eopsi chadandanghaesseo
He is always bragging,걔 자랑만 해,gyae jarangman hae
Guess who I ran into,누구 만났는지 알아?,nugu mannanneunji ara?
The whole story is wild,진짜 대박 스토리야,jinjja daebak seutoriya
I could not believe my eyes,내 눈을 의심했어,nae nuneul uisimhaesseo
She was caught red-handed,현장에서 딱 걸렸어,hyeonjang-eseo ttak geollyeosseo
People are not what they seem,사람은 겉만 봐서는 몰라,sarameun geomman bwaseoneun molla
He got what he deserved,자업자득이지,jaeopjadeugiji
She always gossips about others,걔 항상 남 얘기해,gyae hangsang nam yaegihae
The truth always comes out,진실은 항상 밝혀져,jinsireun hangsang balkhyeojyeo
This is just between us,우리끼리만 아는 거야,urikkiiman aneun geoya
Do not spread this around,이거 퍼뜨리지 마,igeo peotteuriji ma
I heard it from a reliable source,확실한 데서 들었어,hwaksilhan deseo deureosseo
They are not who they pretend to be,걔네 진짜 다른 사람이야,gyaene jinjja dareun saramiya
