english_text,korean_text,romanization
Winter has arrived,겨울이 왔어,gyeouri wasseo
It is freezing outside,밖이 꽁꽁 얼었어,bakki kkongkkong eoreosseo
The temperature dropped below zero,영하로 떨어졌어,yeongaro tteoreojyeosseo
I can see my breath,입김이 보여,ipgimi boyeo
It is snowing,눈이 와,nuni wa
The first snow of the year,올해 첫눈이야,olhae cheonnuniya
Let us build a snowman,눈사람을 만들자,nunsarameul mandeulija
I had a snowball fight,눈싸움을 했어,nunssaumeul haesseo
The roads are icy,길이 얼어서 미끄러워,giri eoreoseo mikkureowo
Be careful not to slip,미끄러지지 않게 조심해,mikkureojiji anke josimhae
I am wearing a padded jacket,패딩을 입고 있어,paedingeul ipgo isseo
I need gloves,장갑이 필요해,janggabi piryohae
Where is my scarf?,목도리가 어디 있지?,mokdoriga eodi itji?
I am wearing thermal underwear,내복을 입고 있어,naebogeul ipgo isseo
The heating is on full blast,난방을 최대로 틀었어,nanbang-eul choedaero teureosseo
Ondol floor heating is the best,온돌 바닥 난방이 최고야,ondol badak nanbang-i choegoya
I love sitting on the warm floor,따뜻한 바닥에 앉아있는 게 좋아,ttatteutan badage anjainnseun ge joa
Hot chocolate warms me up,핫초코가 몸을 녹여줘,hatchokoga momeul nogyeojwo
I am drinking warm cider,따뜻한 수정과를 마셔,ttatteutan sujeongwareul masyeo
Sweet potato season is here,고구마 철이야,goguma cheoliya
I love eating tangerines in winter,겨울에 귤 먹는 게 좋아,gyeoure gyul meongneun ge joa
Sitting under a blanket eating tangerines,이불 속에서 귤 까먹기,ibul sogeseo gyul kkameokgi
Winter break starts soon,겨울 방학이 곧 시작이야,gyeoul banghagi got sijagia
I am staying home where it is warm,따뜻한 집에 있을 거야,ttatteutan jibe isseul geoya
The lake is frozen,호수가 얼었어,hosuga eoreosseo
The icicles are hanging from the roof,지붕에 고드름이 달렸어,jibunge godereumi dallyeosseo
My hands are numb from the cold,추워서 손이 감각이 없어,chuwoseo soni gamgagi eopseo
I need to warm up,몸을 녹여야 해,momeul nogyeoya hae
Let us go to a hot spring,온천에 가자,oncheon-e gaja
A hot bath feels amazing,뜨거운 목욕이 최고야,tteugeoun mogyogi choegoya
Winter sunsets are early,겨울에는 해가 일찍 져,gyeoureneun haega iljjik jyeo
The wind is biting cold,바람이 매서워,barami maseowo
I want to stay in bed all day,하루 종일 이불 속에 있고 싶어,haru jongil ibul soge itgo sipeo
Winter makes me want to eat warm soup,겨울에는 뜨거운 국물이 당겨,gyeoureneun tteugeoun gungmuri danggyeo
I ate hot pot with friends,친구들과 전골을 먹었어,chingudeulgwa jeongoreul meogeosseo
Kimchi stew warms the soul,김치찌개가 몸을 따뜻하게 해,gimchijjigaega momeul ttatteuthage hae
I am craving ramen,라면이 땡겨,ramyeoni ttaenggyeo
The streets are decorated for the holidays,거리가 연말 장식으로 가득해,georiga yeonmal jangssigeuro gadeukae
Winter illuminations are pretty,겨울 일루미네이션이 예뻐,gyeoul ilrumineisyeoni yeppeo
I went ice skating,아이스 스케이팅을 했어,aiseu seuketingeul haesseo
Skiing is so much fun,스키가 정말 재미있어,seukiga jeongmal jaemiisseo
I went to a ski resort,스키장에 갔어,seukijange gasseo
Snowboarding is exciting,스노보드가 신나,seunobeodeuga sinna
The mountain is covered in white,산이 하얗게 덮여 있어,sani hayake deopyyeo isseo
Everything looks magical with snow,눈이 오면 모든 게 환상적이야,nuni omyeon modeun ge hwansangjeogia
I made snow angels,눈 위에 천사 모양을 만들었어,nun wie cheonsa moyangeul mandeureo sseo
I slipped on the ice,얼음에서 미끄러졌어,eoreumeseo mikkureojyeosseo
I wore hand warmers,핫팩을 했어,hatpaekeul haesseo
Winter fashion is cozy,겨울 패션이 아늑해,gyeoul paeshyoni aneukhae
The shortest day of the year is in December,일 년 중 가장 짧은 날은 12월에 있어,il nyeon jung gajang jjalbeun nareun sibiwore isseo
I am counting down to the new year,새해 카운트다운 중이야,saehae kaunteu daun jungiya
New Year's Day is special,새해 첫날은 특별해,saehae cheotnareun teukbyeolhae
I watched the sunrise on New Year,새해 일출을 봤어,saehae ilchureul bwasseo
Winter is cold but beautiful,겨울은 춥지만 아름다워,gyeoureun chupjiman areumdawo
I miss the warmth of summer,여름의 따뜻함이 그리워,yeoreumui ttatteuthami geuriwo
But winter has its own charm,하지만 겨울만의 매력이 있어,hajiman gyeoulmanui maeryeogi isseo
Bundle up and enjoy winter,따뜻하게 입고 겨울을 즐기자,ttatteuthage ipgo gyeoureul jeulgija
Spring will come again soon,곧 봄이 다시 올 거야,got bomi dasi ol geoya
Every season has its beauty,모든 계절에는 아름다움이 있어,modeun gyejeoreneun areumdaumi isseo
Embrace the cold and find joy,추위를 받아들이고 행복을 찾자,chuwireul badadeurigo haengbogeul chatja
