english_text,korean_text,romanization
I'll protect you,내가 지켜줄게,naega jikyeojulge
Don't disappear on me,사라지지 마,sarajiji ma
I keep thinking about you,자꾸 네 생각이 나,jakku ne saenggagi na
My heart is racing,심장이 두근거려,simjangi dugeungeoryeo
I think I like you,나 너 좋아하나 봐,na neo joahhana bwa
You came back to me,너 나한테 돌아왔구나,neo nahante dorawatguna
I'll run to you,너에게 달려갈게,neoege dallyeogalge
Don't cry,울지 마,ulji ma
I missed you so much,너무 보고 싶었어,neomu bogo sipeosseo
Are you okay?,괜찮아?,gwaenchana
I was worried about you,걱정했잖아,geokjjeonghaetjana
Stay by my side,내 곁에 있어 줘,nae gyeote isseo jwo
Time has stopped,시간이 멈췄어,sigani meomchwosseo
I'll go back to the past,과거로 돌아갈 거야,gwageoro doragal geoya
This is fate,이건 운명이야,igeon unmyeongiya
I can't forget you,널 잊을 수가 없어,neol ijeul suga eopseo
You changed my life,네가 내 인생을 바꿨어,nega nae insaengeul bakkwosseo
Trust me,나를 믿어,nareul mideo
I won't let go,놓지 않을 거야,nochi aneul geoya
Wait for me,기다려 줘,gidaryeo jwo
I'll find a way,방법을 찾을 거야,bangbeobeul chajeul geoya
Everything changed because of you,너 때문에 다 달라졌어,neo ttaemune da dallajyeosseo
I remember everything,다 기억해,da gieokhae
You're my miracle,넌 나의 기적이야,neon naui gijeogiya
I came to save you,너를 구하러 왔어,neoreul guhareo wasseo
Don't give up,포기하지 마,pogihaji ma
Let's start over,다시 시작하자,dasi sijakhaja
I was always by your side,항상 네 옆에 있었어,hangsang ne yeope isseosseo
This moment is precious,이 순간이 소중해,i sungani sojunghae
I'll do anything for you,너를 위해서라면 뭐든 할 거야,neoreul wihaeseoramyeon mwodeun hal geoya
My heart hurts,마음이 아파,maeumi apa
I don't want to lose you,널 잃고 싶지 않아,neol ilko sipji ana
Let me go,나를 보내 줘,nareul bonae jwo
I'm scared,무서워,museowo
Will you believe me?,나를 믿어 줄 거지?,nareul mideo jul geoji
I've been waiting for this moment,이 순간을 기다려 왔어,i sunganeul gidaryeo wasseo
You're the reason I'm alive,네가 있어서 살아,nega isseoseo sara
Take my hand,내 손 잡아,nae son jaba
I'll never leave you,절대 떠나지 않을게,jeoldae tteonaji aneulge
It's all my fault,다 내 잘못이야,da nae jalmosiya
I'll turn back time,시간을 되돌릴 거야,siganeul doedollil geoya
You don't know how I feel,내 마음을 모르잖아,nae maeumeul moreujana
We were meant to meet,우린 만날 운명이었어,urin mannal unmyeongieosseo
I'll carry you and run,너를 업고 뛸 거야,neoreul eopgo ttwil geoya
Please be safe,제발 무사해,jebal musahae
I can see the future,미래가 보여,miraega boyeo
Love can change everything,사랑이 모든 걸 바꿀 수 있어,sarangi modeun geol bakkul su isseo
You're the only one,너밖에 없어,neobakke eopseo
I'll always be here,나는 항상 여기 있을게,naneun hangsang yeogi isseulge
Promise me,약속해 줘,yaksokae jwo
I know your secret,네 비밀을 알아,ne bimireul ara
This isn't over,아직 끝나지 않았어,ajik kkeutnaji anasseo
I've changed because of you,너 때문에 변했어,neo ttaemune byeonhaesseo
Please remember me,나를 기억해 줘,nareul gieokhae jwo
I came from the future,미래에서 왔어,miraeeseo wasseo
Every second counts,매 순간이 중요해,mae sungani jungyohae
I'll rewrite our story,우리 이야기를 다시 쓸 거야,uri iyagireul dasi sseul geoya
Don't look back,뒤돌아보지 마,dwidoraboji ma
You make me brave,네가 나를 용감하게 해,nega nareul yonggamhage hae
Love is stronger than time,사랑은 시간보다 강해,sarangeun siganboda ganghaeTime travel changes everything
