english_text,korean_text,romanization
Happy Chuseok,추석 잘 보내세요,chuseok jal bonaeseyo
Chuseok is Korean Thanksgiving,추석은 한국의 추수감사절이야,chuseok-eun hangugui chusugamsajeoriya
Chuseok falls on the 15th of the 8th lunar month,추석은 음력 8월 15일이야,chuseok-eun eumlyeok palwol siborialiya
It is a three-day holiday,삼 일 연휴야,sam il yeonhyuya
We visit our hometown for Chuseok,추석에 고향에 가,chuseoge gohyange ga
The traffic is terrible during Chuseok,추석 연휴에 교통 체증이 심해,chuseok yeonhyue gyotong chejeungi simhae
It takes much longer to get there,평소보다 훨씬 오래 걸려,pyeongsoboda hwolssin orae geollyeo
We perform ancestral rites,차례를 지내,charyereul jinae
Charye is a memorial ceremony for ancestors,차례는 조상을 위한 제사야,charyeneun josangeul wihan jesaya
We prepare Chuseok food together,추석 음식을 같이 준비해,chuseok eumsigeul gachi junbihae
We make songpyeon,송편을 만들어,songpyeoneul mandeureo
Songpyeon is a half-moon rice cake,송편은 반달 모양의 떡이야,songpyeoneun bandal moyangui tteogiya
Making songpyeon prettily means a pretty baby,송편을 예쁘게 만들면 예쁜 아이를 낳는대,songpyeoneul yeppeuge mandeulmyeon yeppeun aire nanneundae
We eat songpyeon with family,가족과 송편을 먹어,gajokgwa songpyeoneul meogeo
The Chuseok feast is delicious,추석 음식이 맛있어,chuseok eumsigi masisseo
We make japchae for Chuseok,추석에 잡채를 만들어,chuseoge japchae reul mandeureo
We fry jeon for the holiday,명절에 전을 부쳐,myeongjeore jeoneul buchyeo
We prepare fresh fruits as offerings,제사상에 과일을 올려,jesasange gwaireul ollyeo
We bow to our elders,어른들께 세배를 해,eoreundeulkke sebaereul hae
Children receive pocket money,아이들이 용돈을 받아,aideuri yongdoneul bada
We visit family graves,성묘를 가,seongmyoreul ga
We clean the graves of ancestors,조상님 묘를 정리해,josangnim myoreul jeongrihae
We wear hanbok on Chuseok,추석에 한복을 입어,chuseoge hanbog-eul ibeo
The full moon is beautiful on Chuseok,추석 보름달이 아름다워,chuseok boreumdari areumdawo
We wish upon the full moon,보름달에 소원을 빌어,boreumdare sowoneul bireo
Ganggangsullae is a traditional circle dance,강강술래는 전통 원무야,ganggangsullaeneun jeontong wonmuya
Ssireum is traditional Korean wrestling,씨름은 한국 전통 씨름이야,ssireumeun hanguk jeontong ssireumeoya
We play traditional games on Chuseok,추석에 전통 놀이를 해,chuseoge jeontong norireul hae
We play yutnori,윷놀이를 해,yutnorireul hae
Tug of war is fun,줄다리기가 재미있어,juldarigiga jaemiisseo
I gained weight from Chuseok food,추석 음식에 살쪘어,chuseok eumsige saljjyeosseo
Cooking for Chuseok is exhausting,추석 음식 준비가 힘들어,chuseok eumsik junbiga himdeulo
The whole family gathers together,온 가족이 모여,on gajogi moyeo
It is nice to see relatives,친척을 만나서 좋아,chincheog-eul mannaseo joa
Annoying questions from relatives are a tradition,친척의 잔소리도 명절이지,chincheog-ui janssoridoo myeongjeoriji
Are you dating anyone?,사귀는 사람 있니?,sagwineun saram inni?
When are you getting married?,결혼은 언제 할 거니?,gyeolhon-eun eonje hal geoni?
These questions stress me out,이런 질문이 스트레스야,ireon jilmuni seutreuseuya
I help with the Chuseok preparations,추석 준비를 도와,chuseok junbireul dowa
Setting the charye table is complex,차례상 차리기가 복잡해,charyesang charigiga bokjapae
Each food has a specific placement,음식마다 놓는 위치가 정해져 있어,eumsimada nonneun wichiga jeonghajyeo isseo
Chuseok gifts are exchanged,추석 선물을 주고받아,chuseok seonmureul jugobada
Spam gift sets are popular in Korea,스팸 선물세트가 인기야,seupaem seonmulsetega ingiya
Fruit gift sets are also common,과일 선물세트도 흔해,gwail seonmulsetedo heunhae
I sent Chuseok gifts to my boss,상사에게 추석 선물을 보냈어,sangsaege chuseok seonmureul bonaesseo
The holiday atmosphere is warm,명절 분위기가 따뜻해,myeongjeol bunwigiga ttatteuthae
We watch Chuseok specials on TV,추석 특집 프로그램을 봐,chuseok teukjip peurogeuraemeul bwa
Traditional performances are held,전통 공연이 열려,jeontong gongyeoni yeollyeo
Chuseok sales are happening everywhere,추석 세일이 곳곳에서 해,chuseok seiri gotgoseseo hae
I am thankful for my family,가족에게 감사해,gajogege gamsahae
Chuseok reminds us of gratitude,추석은 감사함을 일깨워 줘,chuseok-eun gamsahameul ilkkaewojwo
Have a wonderful Chuseok holiday,즐거운 추석 보내세요,jeulgeoun chuseok bonaeseyo
May this Chuseok bring you happiness,이번 추석에 행복이 가득하길,ibeon chuseoge haengbogi gadeukagil
Chuseok is about family and gratitude,추석은 가족과 감사의 시간이야,chuseok-eun gajokgwa gamsaui siganiya
I love the warmth of Chuseok,추석의 따뜻함이 좋아,chuseogui ttatteuthami joa
Happy holidays to everyone,모두 즐거운 명절 보내세요,modu jeulgeoun myeongjeol bonaeseyo
Until we meet again next Chuseok,다음 추석에 또 만나요,daeum chuseoge tto mannayo
Safe travels home for the holidays,귀성길 안전하세요,gwiseonggiril anjeonhaseyo
I am grateful for these traditions,이런 전통이 감사해,ireon jeontong-i gamsahae
Chuseok connects generations,추석이 세대를 연결해,chuseogi sedaereul yeongyeolhae
