english_text,korean_text,romanization
I will come to you,내가 너한테 갈게,naega neohante galge
You are my destiny,너는 내 운명이야,neoneun nae unmyeongiya
Don't leave me behind,나를 두고 가지 마,nareul dugo gaji ma
I loved you from the start,처음부터 좋아했어,cheoeumbuteo joahahaesseo
My heart chose you,내 마음이 널 선택했어,nae maeumi neol seontaekhaesseo
Even if you push me away,네가 밀어내도,nega mireonaedo
I'll wait as long as it takes,얼마든지 기다릴게,eolmadeunji gidarilge
You're the reason I smile,네가 웃는 이유야,nega unneun iyuya
I only see you,나는 너만 보여,naneun neoman boyeo
Please don't disappear,사라지지 마,sarajiji ma
My heart hurts because of you,네 때문에 마음이 아파,ne ttaemune maeumi apa
I'll protect you no matter what,무슨 일이 있어도 지켜줄게,museun iri isseodo jikyeojulge
Stay by my side forever,영원히 내 곁에 있어줘,yeongwonhi nae gyeote isseojwo
I keep thinking about you,자꾸 네 생각이 나,jakku ne saenggagi na
You make my heart race,너 때문에 심장이 뛰어,neo ttaemune simjangi ttwi eo
If only I met you sooner,더 일찍 만났더라면,deo iljjik mannatdeoramyeon
You are my home,네가 내 집이야,nega nae jibiya
I was always looking at you,나는 항상 너를 보고 있었어,naneun hangsang neoreul bogo isseosseo
Every moment with you is precious,너와의 매 순간이 소중해,neowa-ui mae sungani sojunghae
Don't cry because of me,나 때문에 울지 마,na ttaemune ulji ma
I fell for you without realizing,나도 모르게 빠졌어,nado moreuge ppajyeosseo
Come back to me,내게 돌아와,naege dorawa
I can't forget you,너를 잊을 수가 없어,neoreul ijeul suga eopseo
You are my everything,너는 나의 전부야,neoneun naui jeonbuya
I'll love you until the end,끝까지 사랑할게,kkeutkkaji saranghalge
My heart already knows,내 마음은 이미 알고 있어,nae maeumeun imi algo isseo
I want to wake up next to you,네 옆에서 눈뜨고 싶어,ne yeopeseo nunteugo sipeo
You changed my world,너로 인해 세상이 달라졌어,neoro inhae sesangi dallajyeosseo
Being apart from you is painful,떨어져 있는 게 힘들어,tteoreojyeo inneun ge himdeulleo
I'm not letting you go this time,이번엔 안 놓칠 거야,ibeonen an nochil geoya
My love for you won't change,내 사랑은 변하지 않아,nae sarangeun byeonhaji ana
You taught me what love is,사랑이 뭔지 너로 알았어,sarangi mwonji neoro arasseo
I'll be your shield,내가 네 방패가 될게,naega ne bangpaega doelge
Every day with you is a gift,너와 함께하는 매일이 선물이야,neowa hamkkehaneun maeiri seonmuriya
You are my light,너는 내 빛이야,neoneun nae bichiya
I knew it was you from the moment I saw you,보는 순간 너라는 걸 알았어,boneun sungan neoraneun geol arasseo
You make me want to be better,너 때문에 더 좋은 사람이 되고 싶어,neo ttaemune deo joeun sarami doego sipeo
I'm only happy when I'm with you,너와 있을 때만 행복해,neowa isseul ttaeman haengbokhae
Don't ever change,그대로 있어줘,geudaero isseojwo
Our love was meant to be,우리 사랑은 운명이야,uri sarangeun unmyeongiya
I dream of you every night,매일 밤 너를 꿈꿔,maeil bam neoreul kkumkkwo
You stole my heart,내 마음을 훔쳐갔어,nae maeumeul humchyeogasseo
I'd cross oceans for you,바다도 건널게,badado geonneolge
Hold me and don't let go,안아주고 놓지 마,anajugo notji ma
I want to be the reason you smile,네 웃음의 이유가 되고 싶어,ne useumui iyuga doego sipeo
Let's grow old together,같이 늙어가자,gachi neulgeogaja
My heart beats for you,내 심장은 너를 위해 뛰어,nae simjangeun neoreul wihae ttwi eo
You complete my life,네가 있어 내 삶이 완성돼,nega isseo nae salmi wanseongdwae
I promise to love only you,너만 사랑하겠다고 약속해,neoman saranghagetdago yaksokae
Wherever you go I'll follow,어디든 따라갈게,eodideun ttaragalge
Without you there's no meaning,너 없으면 의미가 없어,neo eopseumyeon uimiga eopseo
I loved you yesterday and today and tomorrow,어제도 오늘도 내일도 사랑해,eojedo oneuldo naeildo saranghae
You are my miracle,너는 내 기적이야,neoneun nae gijeogiya
The stars brought us together,별이 우리를 만나게 했어,byeori urireul mannage haesseo
I'll remember this moment forever,이 순간을 영원히 기억할게,i sunganeul yeongwonhi gieokhalge
My heart is full because of you,네 덕분에 마음이 가득 차,ne deokbune maeumi gadeuk cha
I'll never love anyone else,다른 사람은 사랑하지 않을 거야,dareun sarameun saranghaji aneul geoya
I was born to love you,너를 사랑하기 위해 태어났어,neoreul saranghagi wihae taeeonnasseo
You are the love of my life,넌 내 인생의 사랑이야,neon nae insaengui sarangiya
Our love story is beautiful,우리의 사랑 이야기는 아름다워,uriui sarang iyagineun areumdawo
