english_text,korean_text,romanization
I regret doing that,그거 한 거 후회해,geugeo han geo huhwehae
I should not have said that,그 말 하지 말걸,geu mal haji malgeol
If only I had known,알았더라면 좋았을 텐데,aratdeoramyeon joasseul tende
I feel so guilty,죄책감이 들어,joechaekgami deureo
It is all my fault,다 내 잘못이야,da nae jalmosiya
I am so sorry for what I did,내가 한 짓이 미안해,naega han jisi mianhae
I wish I could take it back,돌이킬 수 있으면 좋겠어,dorikil su isseumyeon jokgesseo
I cannot forgive myself,자신을 용서할 수가 없어,jasineul yongseohal suga eopseo
I keep thinking about what happened,자꾸 그 일이 떠올라,jakku geu iri tteoolla
I should have listened to you,네 말을 들었어야 했어,ne mareul deureo sseoya haesseo
I made a terrible mistake,큰 실수를 했어,keun silsureul haesseo
I let everyone down,모두를 실망시켰어,modureul silmangssikyeosseo
I am filled with regret,후회가 가득해,huhwega gadeukae
I was so foolish,내가 너무 어리석었어,naega neomu eoriseogeosseo
I wasted a great opportunity,좋은 기회를 놓쳤어,joeun gihoereul nochyeosseo
Why did I do that?,왜 그랬을까?,wae geuraesseulkka?
I cannot stop blaming myself,자책이 멈추지 않아,jachaegi meomchuji ana
I hurt someone I care about,소중한 사람을 상처 줬어,sojunghan sarameul sangcheo jwosseo
I should have tried harder,더 노력했어야 했는데,deo noryeokhaesseoya haenneunde
It haunts me every day,매일 그 생각이 나,maeil geu saenggagi na
I threw away everything,다 버렸어,da beoryeosseo
I should have been more careful,더 조심했어야 했어,deo josimhaesseoya haesseo
I betrayed their trust,신뢰를 배신했어,silloereul baesinhaesseo
I was too prideful,자존심이 너무 셌어,jajonsimi neomu sesseo
I should have apologized sooner,빨리 사과했어야 했어,ppalli sagwahaesseoya haesseo
I missed my chance,기회를 놓쳤어,gihoereul nochyeosseo
I did not appreciate what I had,가진 걸 소중히 여기지 않았어,gajin geol sojunghi yeogiji anasseo
I was too selfish,너무 이기적이었어,neomu igijeogiesseo
I cannot undo the past,과거를 되돌릴 수 없어,gwageoreul doedollil su eopseo
I learned my lesson,교훈을 얻었어,gyohuneul eodeosseo
I will never do that again,다시는 안 그럴게,dasineun an geureolge
I was wrong and I know it,내가 틀렸다는 거 알아,naega teullyeotdaneun geo ara
I feel terrible about it,그 일 때문에 마음이 아파,geu il ttaemune maeumi apa
I lost something precious,소중한 걸 잃었어,sojunghan geol ireosseo
If I could go back in time,시간을 되돌릴 수 있다면,siganeul doedollil su itdamyeon
I was not thinking clearly,제대로 생각을 못 했어,jedaero saenggageul mot haesseo
I should have been honest,솔직했어야 했는데,soljikhaesseoya haenneunde
That decision still bothers me,그 결정이 아직도 마음에 걸려,geu gyeoljeong-i ajikdo maeume geollyeo
I wish things were different,상황이 달랐으면 좋겠어,sanghwangi dallasseumyeon jokgesseo
I wasted so much time,시간을 너무 낭비했어,siganeul neomu nangbihaesseo
I did not mean to hurt you,상처 줄 의도가 아니었어,sangcheo jul uidoga anieosseo
I feel like a bad person,나쁜 사람 같아,nappeun saram gata
I will make up for it,만회할게,manhoehalge
I carry this guilt every day,매일 죄책감을 안고 살아,maeil joechaekgameul ango sara
I broke my own promise,내 스스로 한 약속을 어겼어,nae seuseuro han yaksogeul eogyeosseo
I should have stayed,남았어야 했는데,namasseoya haenneunde
I should have gone,갔어야 했는데,gasseoya haenneunde
I chose the wrong path,잘못된 길을 선택했어,jalmotdoen gireul seontaekhaesseo
Nothing I do can fix this,내가 뭘 해도 안 고쳐져,naega mwol haedo an gochyeojyeo
I will live with this regret,이 후회를 안고 살 거야,i huhwereul ango sal geoya
I wish I was braver back then,그때 더 용감했으면 좋았을 텐데,geuttae deo yonggamhaesseumyeon joasseul tende
I am trying to forgive myself,나 자신을 용서하려고 해,na jasineul yongseoharyeogo hae
Moving on is not easy,넘어가는 게 쉽지 않아,neomeoganeun ge swipji ana
I need to let go of the past,과거를 놓아야 해,gwageoreul noaya hae
At least I learned from it,적어도 배운 건 있어,jeogeodo baeun geon isseo
I promise to do better,더 잘할게,deo jalhalge
I owe you an apology,너한테 사과할 게 있어,neohante sagwahal ge isseo
I will carry this memory forever,이 기억을 평생 간직할 거야,i gieogeul pyeongsaeng ganjikhal geoya
Everyone makes mistakes,누구나 실수해,nuguna silsuhae
I hope you can forgive me someday,언젠가 용서해 줄 수 있길 바라,eonjenga yongseohae jul su itgil bara
Time heals but scars remain,시간이 치유하지만 흔적은 남아,sigani chiyuhajiman heunjeogeun nama
