english_text,korean_text,romanization
Let's go to the zoo,동물원에 가요,dongmurwone gayo
Let's go to the aquarium,수족관에 가요,sujokgwane gayo
How much is the entrance fee,입장료가 얼마예요,ipjangryoga eolmayeyo
Two adults and one child please,어른 2명 어린이 1명이요,eoreun dumyeong eorini hanmyeongiyo
Where is the map,지도가 어디 있어요,jidoga eodi isseoyo
Let's see the lions first,사자를 먼저 보자,sajareul meonjeo boja
The tiger is sleeping,호랑이가 자고 있어요,horangiga jago isseoyo
Look at the elephant,코끼리를 봐,kokkiri-reul bwa
The giraffe is so tall,기린이 정말 키가 커요,girini jeongmal kiga keoyo
The monkey is funny,원숭이가 재미있어요,wonsungiga jaemiisseoyo
The panda is eating bamboo,판다가 대나무를 먹고 있어요,pandaga daenamureul meokgo isseoyo
The penguin is so cute,펭귄이 너무 귀여워요,penggwini neomu gwiyeowoyo
Let's watch the dolphin show,돌고래 쇼를 보자,dolgore syoreul boja
The dolphin is jumping,돌고래가 점프하고 있어요,dolgoraega jeompeuhago isseoyo
Look at the sea turtles,바다거북을 봐,badageobureul bwa
The sharks are scary,상어가 무서워요,sangeoga museowoyo
The jellyfish are beautiful,해파리가 아름다워요,haepa-riga areumdawoyo
The octopus is hiding,문어가 숨어 있어요,muneoga sumeo isseoyo
The seal is playing in the water,물개가 물에서 놀고 있어요,mulgaega mureseo nolgo isseoyo
The polar bear is big,북극곰이 커요,bukgeukgomi keoyo
The flamingos are pink,홍학이 분홍색이에요,honghagi bunhongsaegieyo
The parrot can talk,앵무새가 말할 수 있어요,aengmusaega malhal su isseoyo
I want to feed the animals,동물에게 먹이를 주고 싶어요,dongmulege meogireul jugo sipeoyo
Don't feed the animals,동물에게 먹이를 주지 마세요,dongmulege meogireul juji maseyo
Don't tap on the glass,유리를 두드리지 마세요,yurireul dudeuriji maseyo
The animals look happy,동물들이 행복해 보여요,dongmuldeuri haengbokhae boyeoyo
The zoo is well maintained,동물원이 잘 관리되어 있어요,dongmurwoni jal gwanridoeeo isseoyo
Let's go to the petting zoo,체험 동물원에 가자,cheheom dongmurwone gaja
I petted a rabbit,토끼를 만졌어요,tokkireul manjyeosseoyo
The deer is gentle,사슴이 온순해요,saseum-i onsunhaeyo
I saw a snake,뱀을 봤어요,baemeul bwasseoyo
The crocodile is scary,악어가 무서워요,ageoga museowoyo
The hippopotamus is huge,하마가 엄청 커요,hamaga eomcheong keoyo
The zebra has beautiful stripes,얼룩말 줄무늬가 예뻐요,eollungmal julmunyeoga yeppeoyo
The koala is adorable,코알라가 사랑스러워요,koallaga sarangseureowo-yo
I love watching the fish,물고기를 보는 게 좋아요,mulgogireul boneun ge joayo
The aquarium tunnel is amazing,수족관 터널이 대단해요,sujokgwan teoneori daedanhaeyo
So many colorful fish,형형색색의 물고기가 많아요,hyeonghyeongsaeksaekui mulgogiga manayo
The whale shark is enormous,고래상어가 엄청 커요,goraesangeoga eomcheong keoyo
I saw a stingray,가오리를 봤어요,gaorireul bwasseoyo
The coral reef exhibit is beautiful,산호초 전시가 아름다워요,sanhocho jeonsiga areumdawoyo
Let's watch the feeding time,먹이 주는 시간을 보자,meogi juneun siganeul boja
The animal keeper is explaining,사육사가 설명하고 있어요,sayuksaga seolmyeonghago isseoyo
I took many photos,사진을 많이 찍었어요,sajineul mani jjigeosseoyo
Don't use flash photography,플래시를 사용하지 마세요,peullaesireul sayonghaji maseyo
The gift shop has stuffed animals,기념품 가게에 인형이 있어요,ginyeompum gagee inhyeongi isseoyo
I bought a stuffed penguin,펭귄 인형을 샀어요,penggwin inhyeongeul sasseoyo
Let's eat at the food court,푸드코트에서 먹자,pudeukoteueseo meokja
The children are so excited,아이들이 너무 신나해요,aideuri neomu sinnahaeyo
This is educational and fun,교육적이면서 재미있어요,gyoyukjeogimyeonseo jaemiisseoyo
We should protect endangered animals,멸종 위기 동물을 보호해야 해요,myeoljong wigi dongmureul bohohaeya haeyo
Conservation is important,보전이 중요해요,bojeoni jungyohaeyo
Animals deserve respect,동물도 존중받아야 해요,dongmuldo jonjungbadaya haeyo
Let's visit the reptile house,파충류관에 가자,pachungnyugwane gaja
The butterfly garden is lovely,나비 정원이 아름다워요,nabi jeongwoni areumdawoyo
I learned a lot today,오늘 많이 배웠어요,oneul mani baewosseoyo
Let's come back again,다시 오자,dasi oja
I love animals,동물을 사랑해요,dongmureul saranghaeyo
Today was a wonderful day at the zoo,동물원에서 멋진 하루였어요,dongmurwoneseo meotjin haruyeosseoyoEvery animal is unique and special,모든 동물은 독특하고 특별해요,modeun dongmureun dokteukago teukbyeolhaeyo
Zoos help us learn about nature,동물원이 자연에 대해 배우게 해줘요,dongmurwoni jayeone daehae bauge haejwoyo
