english_text,korean_text,romanization
I love visiting museums,미술관 방문을 좋아해요,misulgwan bangmuneul joahaeyo
This painting is beautiful,이 그림이 아름다워요,i geurimi areumdaweoyo
Who is the artist?,작가가 누구예요?,jakgaga nuguyeyo
This is an oil painting,이것은 유화예요,igeoseun yuhwayeyo
This is a watercolor painting,이것은 수채화예요,igeoseun suchaehwayeyo
The sculpture is impressive,조각이 인상적이에요,jogagi insangjeogieyo
This is abstract art,이것은 추상화예요,igeoseun chusanghwayeyo
I prefer modern art,현대미술을 선호해요,hyeondaemisureul seonhohaeyo
This is a masterpiece,이것은 걸작이에요,igeoseun geoljagieyo
The colors are vivid,색채가 생동감 있어요,saekchega saengdonggam isseoyo
The brushwork is delicate,붓터치가 섬세해요,bustteochiga seomsehaeyo
This piece evokes emotion,이 작품은 감동을 줘요,i jakpumeun gamdongeul jweoyo
The exhibition opens next week,전시회가 다음 주에 열려요,jeonsihoega daeum jue yeollyeoyo
I need to buy a ticket,입장권을 사야 해요,ipjanggwoneul saya haeyo
No photography allowed,사진 촬영 금지예요,sajin chwaryeong geumjiyeyo
Please don't touch the artwork,작품을 만지지 마세요,jakpumeul manjiji maseyo
The gallery is on the second floor,갤러리는 2층에 있어요,gaelleorineun ichunge isseoyo
This is a permanent collection,이것은 상설 전시예요,igeoseun sangseol jeonsiyeyo
This is a special exhibition,이것은 특별 전시예요,igeoseun teukbyeol jeonsiyeyo
The art museum is free on Wednesdays,수요일에는 미술관이 무료예요,suyoire-neun misulgwani muryoyeyo
I want to take an art class,미술 수업을 듣고 싶어요,misul sueobeul deutgo sipeoyo
I'm learning to draw,그림 그리기를 배우고 있어요,geurim geurigireul baeugo isseoyo
I need a canvas,캔버스가 필요해요,kaenbeoseuga piryohaeyo
I'm mixing paint colors,물감을 섞고 있어요,mulgameul seokgo isseoyo
The sketch is almost done,스케치가 거의 다 됐어요,seukechiga geoui da dwaesseoyo
I love impressionist art,인상주의 미술을 좋아해요,insangjuui misureul joahaeyo
Renaissance art is amazing,르네상스 미술은 대단해요,reunesangseu misureun daedanhaeyo
This is Korean traditional art,이것은 한국 전통 미술이에요,igeoseun hanguk jeontong misurieyo
Calligraphy is an art form,서예는 예술이에요,seoyeneun yesurieyo
I enjoy pottery making,도자기 만들기를 좋아해요,dojagi mandeulgireul joahaeyo
The kiln is very hot,가마가 아주 뜨거워요,gamaga aju tteugeoweoyo
I'm glazing the pottery,유약을 바르고 있어요,uyageul bareugo isseoyo
The installation art is unique,설치 미술이 독특해요,seolchi misuri dokteukaeyo
This is a mixed media piece,이것은 혼합 매체 작품이에요,igeoseun honhap maeche jakpumieyo
The art auction starts tonight,미술품 경매가 오늘 밤 시작해요,misulpum gyeongmaega oneul bam sijakaeyo
The painting sold for millions,그림이 수백만 원에 팔렸어요,geurimi subaekman wone pallyeosseoyo
I'm inspired by this artwork,이 작품에서 영감을 받았어요,i jakpumeseo yeonggameul badasseoyo
Art heals the soul,미술은 영혼을 치유해요,misureun yeonghoneul chiyuhaeyo
The art supply store is nearby,화방이 근처에 있어요,hwabang-i geuncheoe isseoyo
I need new paintbrushes,새 붓이 필요해요,sae busi piryohaeyo
The palette is colorful,팔레트가 다채로워요,palletega dachaeroweoyo
I'm working on a self-portrait,자화상을 그리고 있어요,jahwasangeul geurigo isseoyo
The mural is stunning,벽화가 멋있어요,byeokhwaga meossisseoyo
I love street art,거리 예술을 좋아해요,geori yesureul joahaeyo
The art festival is this weekend,미술 축제가 이번 주말이에요,misul chukjega ibeon jumarieyo
I'm framing my artwork,작품을 액자에 넣고 있어요,jakpumeul aekjae neoko isseoyo
The museum guide is helpful,미술관 가이드가 도움이 돼요,misulgwan gaideuga doeumi dwaeyo
Art appreciation takes practice,미술 감상도 연습이 필요해요,misul gamsangdo yeonseubi piryohaeyo
The art history class is interesting,미술사 수업이 재미있어요,misulsa sueobi jaemiisseoyo
I visited the Leeum Museum,리움미술관에 다녀왔어요,rium misulgwane danyeowasseoyo
Korean ceramic art is famous,한국 도자기가 유명해요,hanguk dojagiga yumyeonghaeyo
I admire Van Gogh's work,반 고흐의 작품을 존경해요,ban goheuui jakpumeul jongyeonghaeyo
The art market is growing,미술 시장이 커지고 있어요,misul sijangi keojigo isseoyo
I collect artwork,미술 작품을 수집해요,misul jakpumeul sujipaeyo
Digital art is trending,디지털 아트가 유행이에요,dijiteol ateuga yuhaengieyo
NFT art changed the market,NFT 아트가 시장을 바꿨어요,enpitiaateuga sijangeul bakkwosseoyo
Art brings people together,미술은 사람들을 모아줘요,misureun saramdeureul moajweoyo
Every stroke has meaning,모든 붓터치에 의미가 있어요,modeun bustteochie uimiga isseoyo
Creativity has no limits,창의력에는 한계가 없어요,changeullyeogeneun hangyega eopseoyo
Art is a universal language,미술은 세계 공통 언어예요,misureun segye gongtong eoneoyeyoArt speaks where words fail
