english_text,korean_text,romanization
I practice taekwondo,태권도를 해요,taegwondoreul haeyo
Taekwondo is a Korean martial art,태권도는 한국 무술이에요,taegwondoneun hanguk musurieyo
I'm a black belt,검은 띠예요,geomeun ttiyeyo
What belt are you,몇 단이에요,myeot danieyo
I'm a white belt,흰 띠예요,huin ttiyeyo
I'm a yellow belt,노란 띠예요,noran ttiyeyo
I passed the belt test,승단 심사에 합격했어요,seungdan simsae hapgyeokhaesseoyo
My master is very skilled,사범님이 실력이 뛰어나요,sabeomnimi sillyeogi ttwieeonayo
Bow to your master,사범님께 인사하세요,sabeonnimkke insahaseyo
Bow to your opponent,상대에게 인사하세요,sangdaege insahaseyo
Fighting stance,겨루기 자세,gyeorugi jase
Front kick,앞차기,apchagi
Roundhouse kick,돌려차기,dollyeochagi
Side kick,옆차기,yeopchagi
Back kick,뒤차기,dwichagi
Axe kick,내려차기,naeryeochagi
Spinning kick,뒤돌아차기,dwidorachagi
Flying kick,뛰어차기,ttwieochagi
Punch,주먹 지르기,jumeok jireugi
Block,막기,makgi
Low block,아래막기,araemakgi
High block,얼굴막기,eolgulmakgi
Middle block,몸통막기,momtongmakgi
Poomsae (forms),품새,pumsae
Taegeuk form,태극 품새,taegeuk pumsae
Sparring,겨루기,gyeorugi
Light sparring,가볍게 겨루기,gabyeopge gyeorugi
Full contact sparring,실전 겨루기,siljeon gyeorugi
Break the board,격파를 해요,gyeokpareul haeyo
I broke the board,송판을 깼어요,songpaneul kkaesseoyo
Concentrate your energy,기합을 모으세요,gihaebeul moeuseyo
Kihap (spirit yell),기합,gihap
Ready position,준비 자세,junbi jase
Attention,차렵,charyeop
At ease,쉬어,swieo
Begin,시작,sijak
Stop,그만,geuman
Return to starting position,바로,baro
Count in Korean,하나 둘 셋 넷,hana dul set net
One two three four,하나 둘 셋 넷,hana dul set net
Five six seven eight,다섯 여섯 일곱 여덟,daseot yeoseot ilgop yeodeol
Nine ten,아홉 열,ahop yeol
Stretch before training,훈련 전에 스트레칭하세요,hullyeon jeone seuteurechinghaseyo
Warm up properly,준비 운동을 하세요,junbi undongeul haseyo
Taekwondo teaches discipline,태권도는 규율을 가르쳐요,taegwondoneun gyuyureul gareuchyeoyo
Respect is fundamental,존경이 기본이에요,jon-gyeongi gibomieyo
Taekwondo is an Olympic sport,태권도는 올림픽 종목이에요,taegwondoneun ollimpik jongmogieyo
Korea won gold in taekwondo,한국이 태권도에서 금메달을 땄어요,hangugi taegwondoeseo geumedareul ttasseoyo
I compete in tournaments,대회에 출전해요,daehoee chuljeeonhaeyo
I won the match,시합에서 이겼어요,siabeseo igyeosseoyo
I lost the match,시합에서 졌어요,siabeseo jyeosseoyo
The referee's decision,심판의 판정,simpanui panjeong
Point scored,득점,deukjeom
Penalty,감점,gamjeom
Self-defense techniques,호신술,hosinsul
Taekwondo builds confidence,태권도가 자신감을 키워요,taegwondoga jasingameul kiwoyo
I train three times a week,일주일에 세 번 훈련해요,iljuire se beon hullyeonhaeyo
Practice makes perfect,연습하면 완벽해져요,yeonseupahmyeon wanbyeokhaejyeoyo
Taekwondo is for all ages,태권도는 모든 나이에 할 수 있어요,taegwondoneun modeun naie hal su isseoyo
I started taekwondo as a child,어렸을 때 태권도를 시작했어요,eoryeosseul ttae taegwondoreul sijakhaesseoyo
