english_text,korean_text,romanization
I have a driver's license,운전면허가 있어요,unjeonmyeonheoga isseoyo
Turn left here,여기서 좌회전하세요,yeogiseo jwahoejaeonhaseyo
Turn right at the intersection,교차로에서 우회전하세요,gyocharoeseo uhoejaeonhaseyo
Go straight,직진하세요,jikjinhaseyo
Make a U-turn,유턴하세요,yuteonnhaseyo
The speed limit is 60,제한 속도가 60이에요,jehan sokdoga yukshiyeyo
You're speeding,과속이에요,gwasogieyo
Slow down,속도를 줄이세요,sokdoreul juriseyo
Watch out for pedestrians,보행자를 조심하세요,bohaengjareul josimhaseyo
The traffic light is red,신호가 빨간불이에요,sinhoga ppalganburieyo
The light turned green,초록불로 바뀌었어요,chorokbullo bakkwieosseoyo
I need to fill up gas,기름을 넣어야 해요,gireumeul neoeooya haeyo
Where is the gas station?,주유소가 어디예요?,juyusoga eodiyeyo
The tire is flat,타이어가 펑크 났어요,taieoga peongkeu nasseoyo
I need to change the tire,타이어를 교체해야 해요,taieoreul gyochehaeya haeyo
The engine won't start,시동이 안 걸려요,sidongi an geollyeoyo
The battery is dead,배터리가 나갔어요,baeteoriga nagasseoyo
I need a car wash,세차를 해야 해요,sechareul haeya haeyo
The parking lot is full,주차장이 만차예요,juchajang-i manchayeyo
Is there parking nearby?,근처에 주차할 곳이 있어요?,geuncheoe juchahal gosi isseoyo
I got a parking ticket,주차 딱지를 받았어요,jucha ttakjireul badasseoyo
The toll is 3000 won,통행료가 3천 원이에요,tonghaengnyoga samcheon wonieyo
I'm stuck in traffic,차가 막혀요,chaga makyeoyo
Traffic is heavy today,오늘 교통이 복잡해요,oneul gyotong-i bokjaphaeyo
There was a car accident,교통사고가 났어요,gyotongsagoga nasseoyo
Call the insurance company,보험 회사에 전화하세요,boheom hoesae jeonhwahaseyo
I need to file an accident report,사고 접수를 해야 해요,sago jeopsureul haeya haeyo
The car needs an inspection,차량 검사를 받아야 해요,charyang geomsareul badaya haeyo
I need an oil change,엔진오일을 교체해야 해요,enjinoire gyochehaeya haeyo
The brakes need checking,브레이크를 점검해야 해요,beureikereul jeomgeomhaeya haeyo
Put on your seatbelt,안전벨트를 매세요,anjeonbelteureul maeseyo
Don't drink and drive,음주운전 하지 마세요,eumjuunjeon haji maseyo
I need to renew my license,면허를 갱신해야 해요,myeonheoreul gaengsinhaeyahaeyo
The navigation says turn left,내비에서 좌회전하라고 해요,naebieseo jwahoejeonharago haeyo
I missed the exit,출구를 놓쳤어요,chulgureul nochyeosseoyo
Please use the highway,고속도로를 이용하세요,gosokdororeul iyonghaseyo
The road is slippery,도로가 미끄러워요,doroga mikkeureowoyo
Be careful of black ice,빙판길을 조심하세요,bingpangireul josimhaseyo
The windshield wipers are on,와이퍼를 켜고 있어요,waipeoreul kyeogo isseoyo
Turn on the headlights,헤드라이트를 켜세요,hedeuraitereul kyeoseyo
The rear-view mirror is adjusted,백미러를 조정했어요,baengmireoreul jojeonghaesseoyo
Check the blind spot,사각지대를 확인하세요,sagakjidaereul hwaginhaseyo
Use the turn signal,방향지시등을 켜세요,banghyangjisideungeul kyeoseyo
The horn is too loud,경적이 너무 커요,gyeongjeogi neomu keoyo
Merge into the lane,차선에 합류하세요,chaseone hamnyuhaseyo
Don't change lanes suddenly,갑자기 차선 변경하지 마세요,gapjagi chaseon byeongyeonghaji maseyo
The car is overheating,차가 과열됐어요,chaga gwayeoldwaesseoyo
I need a tow truck,견인차가 필요해요,gyeoninchaga piryohaeyo
The car is in the shop,차가 정비소에 있어요,chaga jeongbisoeseo isseoyo
Rush hour traffic is terrible,출퇴근 시간 교통이 끔찍해요,chultoegeun sigan gyotongi kkeumjjikaeyo
I rented a car,렌터카를 빌렸어요,renteokareul billyeosseoyo
The GPS is not working,GPS가 안 돼요,jipisuga an dwaeyo
Keep a safe distance,안전거리를 유지하세요,anjeon georireul yujihaseyo
Road construction ahead,전방에 도로 공사 중이에요,jeonbange doro gongsa jungieyo
The road is closed,도로가 폐쇄됐어요,doroga pyesoedwaesseoyo
Take a detour,우회 도로를 이용하세요,uhoe dororeul iyonghaseyo
Parallel parking is hard,평행 주차가 어려워요,pyeonghaeng juchaga eoryeoweoyo
I passed my driving test,운전 시험에 합격했어요,unjeon siheome hapgyeokhaesseoyo
Driving in Korea is exciting,한국에서 운전하는 건 신나요,hangugeseo unjeonhaneun geon sinnayo
Safe driving is the best,안전 운전이 최고예요,anjeon unjeoni choegoyeyoAlways be a courteous driver
