english_text,korean_text,romanization
Charity,기부,gibu
Donation,기부금,gibugeum
Donor,기부자,gibuja
Recipient,수혜자,suhyeja
Philanthropy,자선,jaseon
Philanthropist,자선가,jaseonga
Foundation,재단,jaedan
Charitable foundation,자선 재단,jaseon jaedan
Fundraising,모금,mogeum
Campaign,캠페인,kaempein
Cause,대의,daeui
Mission,사명,samyeong
Impact,영향,yeonghyang
Social impact,사회적 영향,sahoejeok yeonghyang
Monthly donation,정기 기부,jeonggi gibu
One-time donation,일시 기부,ilsi gibu
Anonymous donation,익명 기부,ikmyeong gibu
Matching donation,매칭 기부,maeching gibu
Tax deductible donation,세금 공제 기부,segeum gongje gibu
Donation receipt,기부금 영수증,gibugeum yeongsujeung
Crowdfunding,크라우드 펀딩,keulaudeu pending
Charity auction,자선 경매,jaseon gyeongmae
Gala,갈라,galla
Benefit concert,자선 콘서트,jaseon konseoteu
Charity ball,자선 파티,jaseon pati
Sponsor,후원자,huweonja
Sponsorship,후원,huwon
Patron,후원인,huweonin
Grant,보조금,bojogeum
Scholarship,장학금,janghakgeum
Endowment,기금,gigeum
Trust fund,신탁 기금,sintak gigeum
In-kind donation,물품 기부,mulpum gibu
Food donation,음식 기부,eumsik gibu
Clothing donation,의류 기부,uiryu gibu
Book donation,도서 기부,doseo gibu
Toy donation,장난감 기부,jangnangam gibu
Blood donation,헌혈,heonhyeol
Organ donation,장기 기증,janggi gijeung
Bone marrow donation,골수 기증,golsu gijeung
Hair donation,머리카락 기부,meorikarak gibu
Time donation,시간 기부,sigan gibu
Talent donation,재능 기부,jaeneung gibu
Pro bono,무료 봉사,muryo bongsa
Giving season,기부의 계절,gibuui gyejeol
Year-end donation,연말 기부,yeonmal gibu
Red Cross,적십자,jeoksipja
UNICEF,유니세프,yunisepeu
Good cause,좋은 뜻,joeun tteut
Charity changes lives,기부가 삶을 바꿔요,gibuga salmeul bakkwoyo
I want to donate,기부하고 싶어요,gibuhago sipeoyo
How can I donate,어떻게 기부할 수 있어요,eotteoke gibuhal su isseoyo
Every donation counts,모든 기부가 소중해요,modeun gibuga sojunghaeyo
I donate monthly,매달 기부해요,maedal gibuhaeyo
Giving is receiving,주는 것이 받는 것이에요,juneun geosi batneun geosieyo
Where does my donation go,기부금이 어디에 쓰이나요,gibugeumi eodie sseuinayo
I received a donation receipt,기부금 영수증을 받았어요,gibugeum yeongsujeungeul badasseoyo
Let's donate together,같이 기부해요,gachi gibuhaeyo
The world needs more kindness,세상에 더 많은 친절이 필요해요,sesange deo maneun chinjeori piryohaeyo
Generosity makes the world better,관대함이 세상을 더 좋게 만들어요,gwandaehami sesangeul deo jokge mandeureoyo
