english_text,korean_text,romanization
Let's go to Jeju Island,제주도에 가자,jejudoe gaja
Jeju is Korea's largest island,제주도는 한국에서 가장 큰 섬이에요,jejudoneun hangukeseo gajang keun seomieyo
How do we get to Jeju?,제주도에 어떻게 가요?,jejudoe eotteoke gayo?
We need to fly there,비행기를 타야 해요,bihaenggireul taya haeyo
The flight takes about an hour,비행 시간은 약 한 시간이에요,bihaeng siganeun yak han siganieyo
Let's rent a car,렌터카를 빌리자,renteokareul billija
You need a car to explore Jeju,제주도는 차가 있어야 편해요,jejudoneun chaga isseoya pyeonhaeyo
Let's climb Hallasan,한라산을 오르자,hallasaneul oreuja
Hallasan is Korea's tallest mountain,한라산은 한국에서 제일 높은 산이에요,hallasaneun hangukeseo jeil nopeun sanieyo
The view from the top is incredible,정상 경치가 끝내줘요,jeongsang gyeongchiga kkeutnaejwoyo
Let's go see the haenyeo,해녀를 보러 가자,haenyeoreul boreo gaja
Haenyeo are female divers,해녀는 여성 잠수부예요,haenyeoneun yeoseong jamsuriyeyo
Let's go to Seongsan Ilchulbong,성산일출봉에 가자,seongsan ilchulbonge gaja
The sunrise here is famous,여기 일출이 유명해요,yeogi ilchuri yumyeonghaeyo
Let's visit the lava tubes,용암 동굴에 가자,yongam donggure gaja
Manjanggul Cave is amazing,만장굴이 대단해요,manjanggu-ri daedanhaeyo
Let's go to Udo Island,우도에 가자,udoe gaja
We can take a ferry to Udo,페리를 타고 우도에 갈 수 있어요,perireul tago udoe gal su isseoyo
The sea color in Udo is beautiful,우도 바다 색깔이 예뻐요,udo bada saekkkari yeppeoyo
Let's eat black pork,흑돼지 먹자,heukdwaeji meokja
Jeju black pork is famous,제주 흑돼지가 유명해요,jeju heukdwaejiga yumyeonghaeyo
Let's eat abalone porridge,전복죽 먹자,jeonbokjuk meokja
Let's try hallabong,한라봉 먹자,hallabong meokja
Hallabong is Jeju's special tangerine,한라봉은 제주 특산 감귤이에요,hallabongeun jeju teuksan gamgyurieyo
Let's try Jeju green tea,제주 녹차를 마셔 보자,jeju nokchareul masyeo boja
Let's visit a green tea field,녹차밭에 가자,nokchapate gaja
The green tea fields are beautiful,녹차밭이 아름다워요,nokchapati areumdawoyo
Let's visit a tangerine farm,감귤 농장에 가자,gamgyul nongjange gaja
I want to pick tangerines,감귤 따기 체험하고 싶어요,gamgyul ttagi cheheomhago sipeoyo
Let's go to Jeju Olle Trail,제주 올레길을 걷자,jeju ollegireul geotja
The walking trails are peaceful,걷기 코스가 평화로워요,geotgi koseuga pyeonghwarowoyo
Jeju's nature is untouched,제주도 자연이 그대로 보존돼 있어요,jejudo jayeoni geudaero bojon-dwae isseoyo
Let's see the stone grandfather statues,돌하르방을 보자,dolhareubangeul boja
Dolhareubang is Jeju's symbol,돌하르방은 제주의 상징이에요,dolhareubangeun jejuui sangjingieyo
Let's visit a folk village,민속마을에 가자,minsongmaeure gaja
The traditional houses are interesting,전통 가옥이 흥미로워요,jeontong gaoogi heungmirowoyo
Let's go horseback riding,말 타러 가자,mal tareo gaja
Jeju horses are small and cute,제주 조랑말이 작고 귀여워요,jeju jorangmari jakgo gwiyeowoyo
Let's go to Cheonjiyeon Waterfall,천지연 폭포에 가자,cheonjiyeon pokpoe gaja
The waterfall is magnificent,폭포가 장관이에요,pokpoga janggwanieyo
Let's visit the Teddy Bear Museum,테디베어 뮤지엄에 가자,tedibeo myujieoeme gaja
The weather in Jeju is nice,제주 날씨가 좋아요,jeju nalssiga joayo
Jeju has strong winds,제주는 바람이 세요,jejuneun barami seyo
Let's go to a Jeju cafe,제주 카페에 가자,jeju kapee gaja
Jeju cafes have amazing views,제주 카페 뷰가 대박이에요,jeju kape byuga daebagieyo
Let's visit the beach,해변에 가자,haebyeone gaja
Hyeopjae Beach has white sand,협재 해수욕장은 백사장이 예뻐요,hyeopjae haesuyokjangeun baeksajangi yeppeoyo
I want to stay longer,더 머물고 싶어요,deo meomulgo sipeoyo
Let's come back in a different season,다른 계절에 다시 오자,dareun gyejeore dasi oja
Jeju is beautiful in every season,제주는 사계절 다 아름다워요,jejuneun sagyejeol da areumdawoyo
This trip was amazing,이번 여행 정말 좋았어요,ibeon yeohaeng jeongmal joasseoyo
Jeju feels like a different country,제주도는 외국 같아요,jejudoneun oeguk gatayo
I bought souvenirs for everyone,기념품을 다 샀어요,ginyeompumeul da sasseoyo
Let's buy some hallabong to take home,한라봉 사 가자,hallabong sa gaja
I want to retire in Jeju,제주도에서 은퇴하고 싶어요,jejudoeseo euntoehago sipeoyo
Let's take the scenic route,해안도로를 타고 가자,haeandororeul tago gaja
The drive along the coast is stunning,해안도로 드라이브가 끝내줘요,haeandoro deuraibeu-ga kkeutnaejwoyo
I'll definitely come back to Jeju,제주도에 꼭 다시 올게요,jejudoe kkok dasi olgeyo
Jeju has stolen my heart,제주에 마음을 빼앗겼어요,jejue maeumeul ppaeaatgyeosseoyo
I have so many photos to sort through,사진 정리할 게 너무 많아요,sajin jeongniihal ge neomu manayo
