english_text,korean_text,romanization
I need to clean the house,집을 청소해야 해요,jibeul cheongsohaeya haeyo
Let's clean up,청소하자,cheongsohaja
I'll vacuum the floor,바닥을 청소기로 돌릴게요,badageul cheongsogiro dollilgeyo
Where is the vacuum cleaner,청소기가 어디에 있어요,cheongsogiga eodie isseoyo
I'll mop the floor,바닥을 걸레질할게요,badageul geollejilhalgeyo
The floor is dirty,바닥이 더러워요,badagi deoreowoyo
I'll sweep the floor,바닥을 쓸게요,badageul sseulgeyo
Where is the broom,빗자루가 어디에 있어요,bitjaruga eodie isseoyo
I need a dustpan,쓰레받기가 필요해요,sseurebatgiga piryohaeyo
I'll wipe the table,식탁을 닦을게요,siktageul dakkeulgeyo
Use a damp cloth,젖은 천으로 닦으세요,jeojeun cheonneuro dakkeuseyo
I'll clean the windows,유리창을 닦을게요,yurichangeul dakkeulgeyo
The windows are streaky,유리창에 자국이 있어요,yurichange jagulgi isseoyo
Use glass cleaner for windows,유리 세정제를 쓰세요,yuri sejeongjereul sseuseyo
I'll dust the shelves,선반을 먼지 닦을게요,seonbaneul meonji dakkeulgeyo
There's so much dust,먼지가 너무 많아요,meonjiga neomu manayo
I'll clean the bathroom,화장실을 청소할게요,hwajangsilleul cheongsohalgeyo
Scrub the toilet,변기를 문질러 닦으세요,byeongireul munjilleo dakkeuseyo
Clean the bathtub,욕조를 닦으세요,yokjoreul dakkeuseyo
The drain is clogged,배수구가 막혔어요,baesu-guga makyeosseoyo
I need to unclog the drain,배수구를 뚫어야 해요,baesu-gureul ttureoya haeyo
The sink needs cleaning,싱크대를 닦아야 해요,singkeudaereul dakkaya haeyo
I'll clean the kitchen,부엌을 청소할게요,bueokeul cheongsohalgeyo
Wash the dishes,설거지를 하세요,seolgeojireul haseyo
I'll load the dishwasher,식기세척기에 넣을게요,sikgisecheogie noeulgeyo
Wipe the countertops,조리대를 닦으세요,joridaereul dakkeuseyo
Clean the stove,가스레인지를 닦으세요,gaseureinjiereul dakkeuseyo
The oven needs cleaning,오븐을 청소해야 해요,obeuneul cheongsohaeya haeyo
Take out the trash,쓰레기를 버리세요,sseuregireul beoriseyo
When is trash collection day,쓰레기 수거일이 언제예요,sseuregi sugeoiri eojeyeyo
Separate the recycling,분리수거를 하세요,bunrisugeoreul haseyo
Where do plastic bottles go,페트병은 어디에 버려요,peteubyeongeun eodie beoryeoyo
Food waste goes in the green bin,음식물 쓰레기는 녹색 통에 버려요,eumsingmul sseuregineun noksaek tonge beoryeoyo
I'll organize the closet,옷장을 정리할게요,otjangeul jeongnihalgeyo
Let's declutter,정리정돈을 해요,jeongnijeondon-eul haeyo
Throw away what you don't need,필요 없는 것은 버리세요,piryo eomneun geoseun beoriseyo
I need rubber gloves,고무장갑이 필요해요,gomujanggabi piryohaeyo
Use bleach for the bathroom,화장실에 표백제를 쓰세요,hwajangsire pyobaekjereul sseuseyo
Don't mix cleaning chemicals,세정제를 섞지 마세요,sejeongjereul seokji maseyo
Open the windows for ventilation,환기를 위해 창문을 열어요,hwangireul wihae changmuneul yeoreoyo
The air freshener smells nice,방향제 냄새가 좋아요,banghyangjae naemsaega joayo
I'll change the bed sheets,침대 시트를 바꿀게요,chimdae siteureul bakkkulgeyo
Wash the pillowcases,베갯잇을 빨아요,begaeniteul pparayo
I'll do a deep clean today,오늘 대청소를 할 거예요,oneul daecheongsoreul hal geoyeyo
Spring cleaning is important,봄맞이 대청소가 중요해요,bommaji daecheongso-ga jungyohaeyo
The house is sparkling clean,집이 반짝반짝 깨끗해요,jibi banjjakbanjjak kkaekkeuthaeyo
Cleaning is good exercise,청소는 좋은 운동이에요,cheongsoneun joeun undongieyo
I clean every weekend,매주 주말에 청소해요,maju jumare cheongsohaeyo
A clean house feels good,깨끗한 집은 기분이 좋아요,kkaekkeutan jibeun gibuni joayo
I use a robot vacuum,로봇 청소기를 써요,robot cheongsogireul sseoyo
The robot vacuum is so convenient,로봇 청소기가 정말 편해요,robot cheongsogiga jeongmal pyeonhaeyo
I'll clean behind the furniture,가구 뒤를 청소할게요,gagu dwireul cheongsohalgeyo
Don't forget to clean under the bed,침대 밑도 청소하세요,chimdae mitdo cheongsohaseyo
I need to clean the air conditioner filter,에어컨 필터를 청소해야 해요,eeokeon pilteoreul cheongsohaeya haeyo
Let me organize the bookshelf,책장을 정리할게요,chaekjangeul jeongnihalgeyo
Wipe the light switches,전등 스위치를 닦으세요,jeondeung seuwichireul dakkeuseyo
Clean as you go,그때그때 치우세요,geuttae-geuttae chiuseyo
A tidy home is a happy home,깔끔한 집이 행복한 집이에요,kkalkkeum-han jibi haengbokan jibieyo
Let's keep the house clean,집을 깨끗하게 유지해요,jibeul kkaekkeuthage yujihaeyo
Cleaning together is faster,같이 청소하면 빨라요,gachi cheongsohamyeon ppallayoA clean home brings peace of mind,깨끗한 집은 마음의 평화를 줘요,kkaekkeutan jibeun maeumui pyeonghwareul jwoyo
