english_text,korean_text,romanization
Where is this place?,여기 어디예요?,yeogi eodiyeyo?
How do I get there?,거기 어떻게 가요?,geogi eotteoke gayo?
Go straight,직진하세요,jikjinhaseyo
Turn left,왼쪽으로 가세요,oenjjogeuro gaseyo
Turn right,오른쪽으로 가세요,oreunjjogeuro gaseyo
It's on the left side,왼쪽에 있어요,oenjjoge isseoyo
It's on the right side,오른쪽에 있어요,oreunjjoge isseoyo
It's across the street,길 건너편에 있어요,gil geonneopyeone isseoyo
It's next to the bank,은행 옆에 있어요,eunhaeng yeope isseoyo
It's in front of the station,역 앞에 있어요,yeok ape isseoyo
It's behind the building,건물 뒤에 있어요,geonmul dwie isseoyo
Where is the subway station?,지하철역 어디예요?,jihacheollyeok eodiyeyo?
Where is the bus stop?,버스 정류장 어디예요?,beoseu jeongnyujang eodiyeyo?
Which line should I take?,몇 호선 타야 해요?,myeot hoseon taya haeyo?
Which bus goes to Gangnam?,강남 가는 버스가 뭐예요?,gangnam ganeun beoseuga mwoyeyo?
How many stops is it?,몇 정거장이에요?,myeot jeonggeojangieyo?
Where do I transfer?,어디서 갈아타요?,eodiseo garatayo?
I need to transfer at this station,이 역에서 갈아타세요,i yeogeseo garataseyo
One ticket please,표 한 장 주세요,pyo han jang juseyo
How much is the fare?,요금이 얼마예요?,yogeumi eolmayeyo?
Can I use T-money?,티머니 쓸 수 있어요?,timoni sseul su isseoyo?
Where can I charge my T-money?,티머니 어디서 충전해요?,timoni eodiseo chungjeonhaeyo?
Please call a taxi,택시 불러 주세요,taeksi bulleo juseyo
To this address please,이 주소로 가주세요,i jusoro gajuseyo
How long does it take?,얼마나 걸려요?,eolmana geollyeoyo?
Is it far from here?,여기서 멀어요?,yeogiseo meoreoyo?
It's close,가까워요,gakkawoyo
It's about 10 minutes away,십 분 정도 걸려요,sip bun jeongdo geollyeoyo
It's about 10 minutes on foot,걸어서 십 분 정도예요,georeoseo sip bun jeongdoyeyo
Please stop here,여기서 세워 주세요,yeogiseo sewo juseyo
Please go a little further,조금 더 가주세요,jogeum deo gajuseyo
Please make a U-turn,유턴해 주세요,yuteонhae juseyo
I'm lost,길을 잃었어요,gireul irheosseoyo
Can you show me on the map?,지도에서 보여 주세요,jidoeseo boyeo juseyo
Is there a map?,지도 있어요?,jido isseoyo?
Where is exit number 1?,1번 출구 어디예요?,ilbeon chulgu eodiyeyo?
Go out exit 3,3번 출구로 나가세요,sambeon chulguro nagaseyo
Where is the airport bus?,공항버스 어디서 타요?,gonghangbeoseu eodiseo tayo?
How do I get to the airport?,공항 어떻게 가요?,gonghang eotteoke gayo?
Where is the KTX station?,KTX역 어디예요?,KTXyeok eodiyeyo?
I want to go to Busan,부산 가고 싶어요,busan gago sipeoyo
One ticket to Seoul please,서울행 표 한 장 주세요,seoulhaeng pyo han jang juseyo
What time does the last train leave?,막차 몇 시예요?,makcha myeot siyeyo?
What time is the first train?,첫차 몇 시예요?,cheotcha myeot siyeyo?
I missed my stop,정거장을 지나쳤어요,jeonggeojang-eul jinachyeosseoyo
Is this the right direction?,이 방향 맞아요?,i banghyang majayo?
Please go to Myeongdong,명동으로 가주세요,myeongdongeuro gajuseyo
Where can I rent a bike?,자전거 어디서 빌려요?,jajeongeo eodiseo billyeoyo?
Can I walk there?,걸어갈 수 있어요?,georeogal su isseoyo?
Is there a lot of traffic?,차 많이 막혀요?,cha mani makhyeoyo?
Let's take the subway,지하철 타자,jihacheol taja
Let's take a taxi,택시 타자,taeksi taja
I'll take the bus,버스 탈게요,beoseu talgeyo
Please open the trunk,트렁크 열어 주세요,teureonkeu yeoreo juseyo
The navigation says turn right,내비가 오른쪽이래요,naebiga oreunjjogiraeyo
We're almost there,거의 다 왔어요,geoui da wasseoyo
We've arrived,도착했어요,dochakhaesseoyo
I need to go quickly,빨리 가야 해요,ppalli gaya haeyo
Is there another route?,다른 길 있어요?,dareun gil isseoyo?
Thank you driver,기사님 감사합니다,gisanim gamsahamnida
