english_text,korean_text,romanization
National anthem,애국가,aegukga
Patriotic song,애국 노래,aeguk norae
East Sea,동해,donghae
Mount Baekdu,백두산,baekdusan
Dried and worn,마르고 닳도록,mareugo daltorok
God protect,하느님이 보우하사,haneunimi bouhasa
Our nation forever,우리나라 만세,urinara manse
Rose of Sharon,무궁화,mugunghwa
Three thousand li,삼천리,samcheolli
Beautiful land,화려강산,hwaryeogangsan
Korean people,대한 사람,daehan saram
Great Korea,대한으로,daehaneuro
Preserve forever,길이 보전하세,giri bojeonhase
Autumn sky,가을 하늘,gaeul haneul
High and clear,높고 구름 없이,nopgo gureum eopsi
Bright moon,밝은 달,balgeun dal
Our heart,우리 기상,uri gisang
Pine tree,소나무,sonamu
Iron armor,철갑을,cheolgabeul
Strong wind,바람서리,baramseri
Unchanging,불변함은,bulbyeonhameun
Our spirit,우리 기상일세,uri gisangilse
National flower,나라꽃,naraggot
Hibiscus,무궁화꽃,mugunghwakkot
Everlasting,무궁한,mugunghan
Beautiful rivers and mountains,아름다운 강산,areumdaun gangsan
Homeland,조국,joguk
Motherland,모국,moguk
Fatherland,조국,joguk
Loyalty,충성,chungseong
Devotion,헌신,heonsin
Sacrifice,희생,huisaeng
Courage,용기,yonggi
Perseverance,인내,innae
Pride,자부심,jabusim
Unity,단결,dangyeol
Freedom,자유,jayu
Independence,독립,dongnip
Liberation,해방,haebang
Sovereignty,주권,jugwon
Territory,영토,yeongto
Border,국경,gukgyeong
History,역사,yeoksa
Tradition,전통,jeontong
Heritage,유산,yusan
Culture,문화,munhwa
Identity,정체성,jeongcheseong
Dignity,존엄,joneom
Honor,명예,myeongye
Glory,영광,yeonggwang
Victory,승리,seungni
Triumph,개선,gaeseon
Stand up for the anthem,애국가에 기립하세요,aegukgae giripaseyo
Sing the national anthem,애국가를 부르세요,aegukgareul bureuseyo
Hand over heart,가슴에 손을 올리세요,gaseume soneul olliseyo
I know the anthem by heart,애국가를 외우고 있어요,aegukgareul oeugo isseoyo
The anthem is moving,애국가가 감동적이에요,aegukgaga gamdongjeogieyo
Korea is my homeland,한국은 제 조국이에요,hangugeun je jogugieyo
I'm proud of my country,나라가 자랑스러워요,naraga jarangseureowoyo
Long live Korea,대한민국 만세,daehanminguk manse
Let's protect our country,나라를 지킵시다,narareul jikimsida
Our country is beautiful,우리나라는 아름다워요,urinaraneun areumdawoyo
