english_text,korean_text,romanization
Let's go to noraebang,노래방 가자,noraebang gaja
How much per hour?,한 시간에 얼마예요?,han sigane eolmayeyo?
We'd like a room for 2 hours,2시간이요,dusigan-iyo
Can we get a small room?,작은 방 있어요?,jageun bang isseoyo?
Can we get a bigger room?,큰 방으로 주세요,keun bangeuro juseyo
Here's the remote control,리모컨 여기 있어요,rimokeon yeogi isseoyo
How do I search for a song?,노래 검색 어떻게 해요?,norae geomsaek eotteoke haeyo?
Search by song title,제목으로 검색해요,jemeogeuro geomsaekhaeyo
Search by singer name,가수 이름으로 검색해요,gasu ireumeuro geomsaekhaeyo
I'll go first,내가 먼저 부를게,naega meonjeo bureulge
What song should I sing?,뭐 부를까?,mwo bureulkka?
You're really good at singing,노래 진짜 잘하네요,norae jinjja jalhaneyo
I'm not good at singing,노래를 못해요,noraereul mothaeyo
It's okay just have fun,괜찮아요 즐기면 돼요,gwaenchanayo jeulgimyeon dwaeyo
Turn up the volume,볼륨 좀 올려 줘,bollyum jom ollyeo jwo
Turn down the volume,볼륨 좀 줄여 줘,bollyum jom juryeo jwo
Change the key higher,키를 올려 줘,kireul ollyeo jwo
Change the key lower,키를 내려 줘,kireul naeryeo jwo
The original key is too high,원키가 너무 높아,wonkiga neomu nopa
Let's sing a duet,듀엣 하자,dyuet haja
Do you know this song?,이 노래 알아?,i norae ara?
This is my go-to karaoke song,이건 내 18번 노래야,igeon nae sippalbon noraeya
I got a high score,고득점 나왔어,godeukjeom nawasseo
I got 100 points,100점 나왔어,baekjeom nawasseo
Let's try a ballad,발라드 부르자,balladeu bureuja
Let's sing a K-pop song,케이팝 노래 부르자,keipap norae bureuja
Let's sing a trot song,트로트 부르자,teuroteu bureuja
Do you know any BTS songs?,방탄소년단 노래 알아요?,bangtansonyeondan norae arayo?
I love singing IU songs,아이유 노래 좋아해요,aiyu norae joahahaeyo
The lyrics are on the screen,가사가 화면에 나와요,gasaga hwamyeone nawayo
I forgot the lyrics,가사를 까먹었어,gasareul kkameogeosseo
Press the tambourine button,탬버린 버튼 눌러,taembeolin beoteon nulleo
Let's shake the tambourine,탬버린 치자,taembeolin chija
Can we order food?,음식 주문할 수 있어요?,eumsik jumunhal su isseoyo?
Can we get more time?,시간 추가할 수 있어요?,sigan chugahal su isseoyo?
We have 10 minutes left,10분 남았어요,sipbun namasseoyo
Time flies when you're singing,노래하면 시간이 빨리 가요,norahamyeon sigani ppalli gayo
This song always makes me cry,이 노래는 항상 울려,i noraeneun hangsang ullyeo
Everyone sing along,다 같이 부르자,da gachi bureuja
The chorus is catchy,후렴구가 중독성 있어,huryeomguga jungdokseong isseo
I want to practice this song,이 노래 연습하고 싶어,i norae yeonseupago sipeo
Let's reserve the next song,다음 곡 예약해 놓자,daeum gok yeyakhae noja
I queued up five songs,다섯 곡 예약해 놓았어,daseot gok yeyakhae noasseo
Cancel my song,내 노래 취소해 줘,nae norae chwisohae jwo
Sing from the heart,감정 넣어서 불러,gamjeong neoeoseo bulleo
You should be a singer,가수 해도 되겠다,gasu haedo doegeta
Don't hog the mic,마이크 독점하지 마,maikeu dokjeomhaji ma
Pass me the mic,마이크 좀 줘,maikeu jom jwo
Let's do a singing competition,노래 대결하자,norae daegyeolhaja
I'll sing the high note,고음 부분 내가 할게,goeum bubun naega halge
That high note was amazing,고음이 대박이었어,goeumi daebagieosseo
My voice is getting hoarse,목이 쉬어 가요,mogi swieo gayo
Let's take a break,잠깐 쉬자,jamkkan swija
I could sing all night,밤새 노래할 수 있어,bamsae noraehal su isseo
That was so much fun,진짜 재미있었어,jinjja jaemiisseosseo
Let's come back again,또 오자,tto oja
How much is the total?,전체 얼마예요?,jeonche eolmayeyo?
This was the best noraebang session,오늘 노래방 최고였어,oneul noraebang choegoyeosseo
I added your song to my playlist,네 노래 플레이리스트에 추가했어,ne norae peulleiliseteu-e chugahaesseo
Let's go to a coin noraebang next time,다음엔 코인노래방 가자,daeumen koinnoraebang gaja
