english_text,korean_text,romanization
Cryptocurrency,암호화폐,amhohwapye
Bitcoin,비트코인,biteukoin
Ethereum,이더리움,ideoriom
Altcoin,알트코인,alteu koin
Blockchain,블록체인,beullokchein
Mining,채굴,chaegul
Wallet,지갑,jigap
Digital wallet,디지털 지갑,dijiteol jigap
Cold wallet,콜드 월렛,koldeu wollet
Hot wallet,핫 월렛,hat wollet
Exchange,거래소,georaeso
Trading,거래,georae
Buy order,매수,maesu
Sell order,매도,maedo
Market price,시장가,sijangga
Limit order,지정가,jijeongga
Volume,거래량,georaeryang
Market cap,시가총액,sigachongaek
All-time high,역대 최고가,yeokdae choegoga
All-time low,역대 최저가,yeokdae choejeoga
Bull run,상승장,sangseongjang
Bear market,하락장,harakjang
Pump,급등,geupdeung
Dump,급락,geumrak
Volatility,변동성,byeondongseong
HODL,장기 보유,janggi boyu
DeFi,디파이,dipai
NFT,엔에프티,enepeti
Token,토큰,tokeun
Smart contract,스마트 계약,seumateu gyeyak
Decentralization,탈중앙화,taljunganghwa
Peer to peer,개인 간 거래,gaein gan georae
Staking,스테이킹,seuteiiking
Yield farming,이자 농사,ija nongsa
Airdrop,에어드롭,eeodeurop
ICO,코인 공개,koin gonggae
White paper,백서,baekseo
Private key,개인 키,gaein ki
Public key,공개 키,gonggae ki
Seed phrase,시드 구문,sideu gumun
Gas fee,가스비,gasbi
Transaction,트랜잭션,teuraenjaegsyeon
Confirmation,확인,hwagin
Block,블록,beullok
Hash rate,해시율,haesiyul
Regulation,규제,gyuje
Tax on crypto,암호화폐 세금,amhohwapye segeum
Profit taking,차익 실현,chaik silhyeon
Stop loss,손절,sonjeol
Dollar cost averaging,적립식 매수,jeongnipchik maesu
I invested in Bitcoin,비트코인에 투자했어요,biteukkoine tujahaesseoyo
The price is going up,가격이 오르고 있어요,gagyeogi oreugo isseoyo
The price crashed,가격이 폭락했어요,gagyeogi pokrakhaesseoyo
Should I buy now,지금 사야 할까요,jigeum saya halkkayo
Don't invest more than you can afford,감당할 수 있는 만큼만 투자하세요,gamdanghal su inneun mankeumman tujahaseyo
Crypto is volatile,암호화폐는 변동성이 커요,amhohwapyeneun byeondongseungi keoyo
Do your own research,직접 조사하세요,jikjeop josahaseyo
I lost money,돈을 잃었어요,doneul ireosseoyo
I made a profit,수익을 냈어요,suigeul naesseoyo
Be careful with crypto,암호화폐 조심하세요,amhohwapye josimhaseyo
