english_text,korean_text,romanization
Economy,경제,gyeongje
Economic growth,경제 성장,gyeongje seongjang
GDP,국내총생산,gungnaechangsaengsan
Inflation,인플레이션,inpeulleisyeon
Deflation,디플레이션,dipeulleisyeon
Recession,경기 침체,gyeonggi chimche
Recovery,경기 회복,gyeonggi hoebok
Stock market,주식 시장,jusik sijang
Stock price,주가,juga
Investment,투자,tuja
Investor,투자자,tujaja
Dividend,배당금,baedanggeum
Bond,채권,chaegwon
Interest rate,금리,geumni
Exchange rate,환율,hwanyul
Currency,화폐,hwapye
Korean won,원화,wonhwa
Dollar,달러,dalleo
Import,수입,suip
Export,수출,suchul
Trade surplus,무역 흑자,muyeok heukja
Trade deficit,무역 적자,muyeok jeokja
Free trade,자유 무역,jayu muyeok
Tariff,관세,gwanse
Market,시장,sijang
Supply and demand,수요와 공급,suyowa gongeup
Competition,경쟁,gyeongjaeng
Monopoly,독점,dokjeom
Corporation,대기업,daegieop
Small business,중소기업,jungsogieop
Startup,스타트업,seutateuop
Entrepreneur,기업가,gieopga
Salary,급여,geupyeo
Minimum wage,최저 임금,choejeo imgeum
Unemployment,실업,sireop
Employment rate,고용률,goyongnyul
Job market,취업 시장,chwieop sijang
Consumer,소비자,sobija
Consumption,소비,sobi
Savings,저축,jeochuk
Bank,은행,eunhaeng
Loan,대출,daechul
Mortgage,주택 담보 대출,jutaek dambo daechul
Credit card,신용카드,sinyongkadeu
Debt,빚,bit
Tax,세금,segeum
Income tax,소득세,sodeukse
Property tax,재산세,jaesanse
Sales tax,부가가치세,bugagachise
Real estate,부동산,budongsan
Housing price,집값,jipkap
Rent,월세,wolse
Deposit,전세,jeonse
Cost of living,생활비,saenghwalbi
Price increase,물가 상승,mulga sangseung
Discount,할인,harin
Sale,세일,seil
Cryptocurrency,암호화폐,amhohwapye
Digital currency,디지털 화폐,dijiteol hwapye
The economy is improving,경제가 좋아지고 있어요,gyeongjega joajigo isseoyo
Prices are going up,물가가 올라가고 있어요,mulgaga ollagago isseoyo
