english_text,korean_text,romanization
What the heck,헐,heol
So annoying,짜증나,jjajeungna
Get lost,꺼져,kkeojyeo
That's a lie,구라야,guraya
Stop lying,구라치지 마,gurachiji ma
Don't mess with me,건들지 마,geondeulji ma
Shut up,닥쳐,dakchyeo
Crazy (playful),미쳤나,michyeonna
You're joking right,장난치냐,jangnanchinnya
So embarrassing,쪽팔려,jjokpallyeo
That's cringe,오글거려,ogeulgeoryeo
I'm so broke,거지야,geojiya
What a waste of money,돈 아까워,don akkawo
You're so cheap,짠돌이야,jjandoriya
Don't be greedy,욕심부리지 마,yoksimburiji ma
This is the bomb,이건 진짜야,igeon jinjjaya
So clingy,집착이야,jipchagiya
I'm flustered,당황했어,danghwanghaesseo
Don't exaggerate,과장하지 마,gwajang haji ma
That's so over the top,오버야,obeoya
Stop being dramatic,오바하지 마,obahaji ma
I'm starving,배 터지게 고파,bae teojige gopa
Food coma,식곤증이야,sikgonjjeungiya
I overslept again,또 늦잠 잤어,tto neutjam jasseo
I blanked out,머리가 하얘졌어,meoriga hayaejyeosseo
Goosebumps,닭살이야,daksariya
This is the real deal,이건 찐이야,igeon jjiniya
You're so naive,순진하다,sunjinhada
Street smart,눈치가 빨라,nunchiga ppalla
Slow on the uptake,눈치가 없어,nunchiga eopseo
You're all talk,말만 번지르르하다,malman beonjireureu hada
Action speaks louder,행동으로 보여줘,haengdongeuro boyeojwo
You're a natural,타고났어,tagonasseo
Try hard person,노력파야,noryeokpaya
Show off,자랑쟁이야,jarangjjaengiya
Copycat,따라쟁이야,ttarajjaengiya
Teacher's pet,선생님 찐따야,seonsaengnim jjinttaya
Class clown,개그맨이야,gaegeumaeniya
Social butterfly,인싸야,inssaya
Wallflower / introvert,아싸야,assaya
That's sketchy,수상해,susanghae
Good vibes only,긍정만,geungjeongman
Main character syndrome,주인공병이야,juingongbyeongiya
Let me live,그냥 놔둬,geunyang nwadwo
I'm done pretending,척하기 싫어,cheokhagi sireo
Real talk,진지하게 말할게,jinjihage malhalge
Tough love,매운 사랑이야,maeun sarangiya
I'll survive,살아남을 거야,saranameul geoya
Glow up,환골탈태했어,hwangoltaltaehaesseo
My type exactly,완전 이상형이야,wanjeon isanghyeongiya
Couple goals,커플 목표야,keopeul mokpyoya
Friendzone,친구로만 봐,chinguroman bwa
Catch feelings,마음이 갔어,maeumi gasseo
Push and pull,밀당이야,mildangiya
Not my problem,내 알 바 아니야,nae al ba aniya
Mind your business,참견하지 마,chamgyeonhaji ma
That's wild,미쳤다,michyeotda
You're built different,넌 다르다,neon dareuda
Keep it real,진짜로 해,jinjjaro hae
Say less,말 안 해도 돼,mal an haedo dwae
