english_text,korean_text,romanization
Sad song,슬픈 노래,seulpeun norae
Heartbreak,이별,ibyeol
Breakup,헤어짐,heeojim
Tears,눈물,nunmul
Crying,울다,ulda
Missing you,그리움,garium
Longing,그리워,geuriwo
Loneliness,외로움,oeroum
Alone,혼자,honja
Empty heart,텅 빈 마음,teong bin maeum
Farewell,안녕,annyeong
Goodbye forever,영원한 이별,yeongwonhan ibyeol
Last goodbye,마지막 인사,majimak insa
Don't go,가지 마,gaji ma
Please stay,있어 줘,isseo jwo
Come back,돌아와,dorawa
I can't forget you,널 잊을 수 없어,neol ijeul su eopseo
Memories,추억,chueok
Our memories,우리의 추억,uriui chueok
Fading memories,사라지는 추억,sarajineun chueok
Rainy day,비 오는 날,bi oneun nal
Tears in the rain,빗속의 눈물,bisogui nunmul
Autumn sadness,가을 슬픔,gaeul seulpeum
Winter loneliness,겨울 외로움,gyeoul oeroum
Late night tears,밤의 눈물,bamui nunmul
Sleepless night,잠 못 이루는 밤,jam mot iruneun bam
Pillow wet with tears,눈물에 젖은 베개,nunmure jeojeun begae
Broken heart,상처받은 마음,sangcheobaeeun maeum
Wounded heart,아픈 마음,apeun maeum
Pain,아픔,apeum
Regret,후회,huhoe
I should have,그랬어야 했는데,geuraesseoya haenneunde
If only,만약에,manyage
What if,만일,manil
Time heals,시간이 약이다,sigani yagida
Moving on,잊고 가기,itgo gagi
Letting go,놓아주기,noajugi
It's over,끝났어,kkeutnasseo
We're done,우린 끝이야,urin kkeuchiya
Love is gone,사랑이 떠났어,sarangi tteonasseo
You left me,넌 날 떠났어,neon nal tteonasseo
I'm still here,나는 아직 여기,naneun ajik yeogi
Waiting for you,널 기다려,neol gidaryeo
Empty seat,빈자리,binjari
Your absence,네가 없는,nega eomneun
Without you,너 없이,neo eopsi
My world without you,너 없는 세상,neo eomneun sesang
Dark night,어두운 밤,eoduun bam
Cold wind,차가운 바람,chagaun baram
Falling leaves,떨어지는 낙엽,tteoreojineun nagyeop
This song makes me cry,이 노래 들으면 울어,i norae deureumyeon ureo
I cry every time,매번 울어,maebeon ureo
It hits different at night,밤에 들으면 더 슬퍼,bame deureumyeon deo seulpeo
This song is my mood,이 노래가 내 기분이야,i noraega nae gibuniya
Play it again,다시 틀어줘,dasi teurojwo
I relate to this song,이 노래에 공감해,i noraee gonggamhae
Music heals,음악이 치유해,eumagi chiyuhae
Sing through the pain,아픔을 노래로,apeumeul noraero
Tears are falling,눈물이 흘러,nunmuri heulleo
My heart aches,마음이 아파,maeumi apa
