english_text,korean_text,romanization
Good morning,좋은 아침이에요,joeun achimieyo
Did you sleep well?,잘 잤어요?,jal jasseoyo?
I'm hungry,배고파요,baegopayo
Let's eat breakfast,아침 먹자,achim meokja
I'll make breakfast,아침 준비할게요,achim junbihalgeyo
Breakfast is ready,아침 다 됐어요,achim da dwaesseoyo
I'll have rice for breakfast,아침에 밥 먹을게요,achime bap meogeulgeyo
I'll have bread for breakfast,아침에 빵 먹을게요,achime ppang meogeulgeyo
I usually skip breakfast,보통 아침을 안 먹어요,botong achimeul an meogeoyo
Breakfast is the most important meal,아침식사가 제일 중요해요,achimsikssaga jeil jungyohaeyo
Would you like some soup?,국 드실래요?,guk deusilraeyo?
I made soybean paste soup,된장찌개를 끓였어요,doenjang-jjigaereul kkeuryeosseoyo
I made seaweed soup,미역국을 끓였어요,miyeokgugeul kkeuryeosseoyo
I made egg soup,계란국을 끓였어요,gyeran-gugeul kkeuryeosseoyo
Would you like some kimchi?,김치 드실래요?,gimchi deusilraeyo?
Pass me the side dishes,반찬 좀 주세요,banchan jom juseyo
I'll have fried egg on rice,계란 후라이 얹은 밥 먹을게요,gyeran hurai eonjeun bap meogeulgeyo
I'll have porridge,죽을 먹을게요,jugeul meogeulgeyo
I made pumpkin porridge,호박죽을 만들었어요,hobakjugeul mandeuresseoyo
I made rice porridge,쌀죽을 만들었어요,ssaljugeul mandeuresseoyo
I'll just have cereal,시리얼만 먹을게요,sirieolman meogeulgeyo
I'll have toast with jam,잼 바른 토스트 먹을게요,jaem bareun toseuteu meogeulgeyo
I'll have a boiled egg,삶은 계란 먹을게요,salmeun gyeran meogeulgeyo
Do you want coffee?,커피 마실래요?,keopi masilraeyo?
I need coffee in the morning,아침에 커피가 필수예요,achime keopiga pilsuyeyo
I'll have milk,우유 마실게요,uyu masilgeyo
I'll have orange juice,오렌지 주스 마실게요,orenji juseu masilgeyo
Do you want fruit?,과일 먹을래요?,gwail meogeullaeyo?
I cut up some fruit,과일을 깎아 놓았어요,gwaireul kkakka noasseoyo
I like Korean breakfast,한국식 아침을 좋아해요,hanguksik achimeul joahahaeyo
I prefer Western breakfast,양식 아침을 더 좋아해요,yangsik achimeul deo joahahaeyo
I made stir-fried anchovies,멸치볶음을 만들었어요,myeolchibokeumeul mandeuresseoyo
I made seasoned spinach,시금치 나물을 만들었어요,sigeumchi namureul mandeuresseoyo
I made seasoned bean sprouts,콩나물 무침을 만들었어요,kongnamul muchimeul mandeuresseoyo
Would you like some dried seaweed?,김 드실래요?,gim deusilraeyo?
Let's have a simple breakfast,간단하게 먹자,gandanhage meokja
I don't have time for breakfast,아침 먹을 시간이 없어요,achim meogeul sigani eopseoyo
I'll eat on the way,가면서 먹을게요,gamyeonseo meogeulgeyo
I grabbed a kimbap for breakfast,아침에 김밥을 샀어요,achime gimbapeul sasseoyo
I had breakfast at a convenience store,편의점에서 아침을 해결했어요,pyeonuijeomeseo achimeul haegyeolhaesseoyo
I had a sandwich,샌드위치를 먹었어요,saendeuwichireul meogeosseoyo
I had a banana,바나나를 먹었어요,bananareul meogeosseoyo
I had yogurt,요거트를 먹었어요,yogeoteureul meogeosseoyo
Warm rice is the best,따끈한 밥이 최고야,ttakkeunan babi choegoya
Rice with egg and soy sauce,간장계란밥 만들어 먹었어요,ganjanggyeranbap mandeureo meogeosseoyo
I made gimbap for lunch box,도시락으로 김밥을 쌌어요,dosirakkeuro gimbapeul ssasseoyo
I meal prep in the morning,아침에 도시락을 싸요,achime dosirageul ssayo
Let me brew the coffee,커피를 내릴게요,keopireul naerilgeyo
Set the table please,밥상 좀 차려 주세요,bapsang jom charyeo juseyo
Clear the table please,밥상 좀 치워 주세요,bapsang jom chiwo juseyo
Let's eat together as a family,가족이 같이 먹자,gajogi gachi meokja
This tastes even better in the morning,아침에 먹으니까 더 맛있다,achime meogeunikka deo masitda
The soup is warm and comforting,국이 따뜻하고 좋아요,gugi ttatteuthago joayo
I added green onions on top,파를 올려서 먹어요,pareul ollyeoseo meogeoyo
I have rice with every meal,매끼 밥을 먹어요,maekki babeul meogeoyo
Eat well and have a good day,잘 먹고 좋은 하루 보내요,jal meokgo joeun haru bonaeyo
I usually eat breakfast at 7,보통 7시에 아침을 먹어요,botong ilgopsie achimeul meogeoyo
There's nothing better than a warm meal,따뜻한 밥 한 끼가 최고예요,ttatteutan bap han kkiga choegoyeyo
The side dishes are delicious,반찬이 맛있어요,banchani masisseoyo
I made fresh kimchi this morning,오늘 아침에 김치를 담갔어요,oneul achime gimchireul damgasseoyo
