english_text,korean_text,romanization
I am not interested,관심 없어요,gwansim eopseoyo
Sorry but I have a partner,죄송한데 저 애인 있어요,joesonghande jeo aein isseoyo
I do not think we are a match,우리 안 맞는 것 같아요,uri an manneun geot gatayo
I would rather be alone,혼자가 편해요,honjaga pyeonhaeyo
I am too busy for that,저 지금 너무 바빠요,jeo jigeum neomu bappayo
Let us just be friends,우리 그냥 친구로 지내요,uri geunyang chinguro jinaeyo
I do not feel the same way,저는 그런 감정이 아니에요,jeoneun geureon gamjeongi anieyo
Please stop contacting me,연락 그만해 주세요,yeollak geumanhae juseyo
I am not looking for a relationship,연애할 생각 없어요,yeonaeal saenggak eopseoyo
That makes me uncomfortable,그게 좀 불편해요,geuge jom bulpyeonhaeyo
I need to think about it,좀 생각해 볼게요,jom saenggakhae bolgeyo
I cannot make it that day,그 날은 안 돼요,geu nareun an dwaeyo
I will pass on that,전 괜찮아요,jeon gwaenchanayo
That is not really my thing,그건 제 취향이 아니에요,geugeon je chwihyangi anieyo
I appreciate the offer but no,감사하지만 사양할게요,gamsahajiman sayanghalgey
I do not want to lead you on,기대하게 만들고 싶지 않아요,gidaehage mandeulgo sipji anayo
Let us not meet again,다시는 만나지 말아요,dasineun mannaji marayo
I am happy being single,혼자인 게 좋아요,honjan ge joayo
You are not my type,제 스타일이 아니에요,je seutairi anieyo
I do not give out my number,번호는 안 알려줘요,beonhoneun an allyeojwoyo
I have plans already,이미 약속이 있어요,imi yaksogi isseoyo
I would prefer not to,안 하고 싶어요,an hago sipeoyo
Please respect my decision,제 결정을 존중해 주세요,je gyeoljeong-eul jonjunghae juseyo
I said no thank you,아니라고 했잖아요,anirago haetjanhayo
I cannot accept this gift,이 선물은 받을 수 없어요,i seonmureun badeul su eopseoyo
I do not drink alcohol,저 술 안 마셔요,jeo sul an masyeoyo
I need to leave now,저 이제 가 봐야 해요,jeo ije ga bwaya haeyo
I am not comfortable with that,그건 좀 부담스러워요,geugeon jom budamseureowoyo
No means no,아니라면 아닌 거예요,aniramyeon anin geoyeyo
I will not change my mind,마음 안 바뀔 거예요,maeum an bakkwil geoyeyo
That is a bit too much,그건 좀 과해요,geugeon jom gwahaeyo
I need my personal space,사적 공간이 필요해요,sajeok gonggani piryohaeyo
Please do not insist,강요하지 마세요,gangyohaji maseyo
I cannot do that for you,그건 제가 해줄 수 없어요,geugeon jega haejul su eopseoyo
I have to decline,거절할 수밖에 없어요,geojeolhal subakke eopseoyo
Sorry but that is impossible,미안하지만 불가능해요,mianhajiman bulganeunghaeyo
Please find someone else,다른 사람을 찾아보세요,dareun sarameul chajaboseyo
I do not owe you anything,저는 빚진 거 없어요,jeoneun bitjin geo eopseoyo
I am not obligated to say yes,네라고 해야 할 의무는 없어요,nerago haeya hal uimuneun eopseoyo
Please understand my position,제 입장을 이해해 주세요,je ipjangeul ihaehae juseyo
I do not want any trouble,문제를 만들고 싶지 않아요,munjereul mandeulgo sipji anayo
I would rather skip that,그건 빠질게요,geugeon ppajilgeyo
That is not something I can do,제가 할 수 있는 일이 아니에요,jega hal su inneun iri anieyo
I already committed elsewhere,이미 다른 데 약속했어요,imi dareun de yaksokaesseoyo
I do not feel like it,그럴 기분이 아니에요,geureol gibuni anieyo
It is just not the right time,지금은 때가 아니에요,jigeumeun ttaega anieyo
I need to focus on myself,저 자신에게 집중해야 해요,jeo jasinege jipjunghaeya haeyo
Let us keep it professional,우리 직업적 관계로만 지내요,uri jigeobjeok gwangyeroman jinaeyo
I will have to think about it,생각 좀 해볼게요,saenggak jom haebolgeyo
Thank you but I will decline,감사하지만 거절할게요,gamsahajiman geojeolhalgeyo
Maybe another time,다음 기회에요,daeum gihoeeyo
It is better if we do not,안 하는 게 나을 것 같아요,an haneun ge naeul geot gatayo
I would prefer to go alone,혼자 가는 게 좋겠어요,honja ganeun ge jokgesseoyo
That does not work for me,저한테는 안 맞아요,jeohanteneun an majayo
I have my reasons,제 나름의 이유가 있어요,je nareumui iyuga isseoyo
I hope you understand,이해해 주셨으면 해요,ihaehae jusyeosseumyeon haeyo
I appreciate your feelings but,마음은 감사하지만,maeumeun gamsahajiman
Please do not take it personally,기분 나쁘게 생각하지 마세요,gibun nappeuge saenggakaji maseyo
I value our friendship too much,우리 우정이 너무 소중해요,uri ujeongi neomu sojunghaeyo
I am just not ready,아직 준비가 안 됐어요,ajik junbiga an dwaesseoyo
