english_text,korean_text,romanization
Internet,인터넷,inteonet
Website,웹사이트,wepsaiteu
Web browser,웹 브라우저,wep beurauseo
Search engine,검색 엔진,geomsaek enjin
Search,검색,geomsaek
Click,클릭,keullik
Link,링크,ringkeu
URL,유알엘,yual el
Homepage,홈페이지,hompeiji
Login,로그인,rogein
Logout,로그아웃,rogeuaut
Password,비밀번호,bimilbeonho
Username,아이디,aidi
Sign up,회원가입,hoewongaip
Account,계정,gyejeong
Email,이메일,imeil
Attachment,첨부파일,cheombupaeil
Download,다운로드,daunrodeu
Upload,업로드,eobrodeu
Bookmark,즐겨찾기,jeulgyeochakgi
Wi-Fi,와이파이,waipai
The internet is slow,인터넷이 느려요,inteonesi neuryeoyo
The Wi-Fi is not working,와이파이가 안 돼요,waipaiga an dwaeyo
What is the Wi-Fi password?,와이파이 비밀번호가 뭐예요?,waipai bimilbeonhoga mwoyeyo
Online,온라인,onrain
Offline,오프라인,opeurain
Cloud storage,클라우드 저장소,keullaudeu jeojanso
Server,서버,seobeo
Domain,도메인,domein
Blog,블로그,beullogeu
Forum,포럼,poreom
Online community,온라인 커뮤니티,onrain keomyuniti
Social media,소셜 미디어,sosyeol midieo
Hashtag,해시태그,haesitaegeu
Trending,실시간 트렌드,silsigan teurendeu
Viral,바이럴,baireol
Meme,밈,mim
Notification,알림,allim
Pop-up,팝업,pabeop
Spam,스팸,seupaem
Phishing,피싱,pising
Hacking,해킹,haeking
Cybersecurity,사이버 보안,saibeo boan
Privacy,개인정보,gaeinjeongbo
Data protection,정보 보호,jeongbo boho
VPN,브이피엔,buipien
Streaming,스트리밍,seuteuriming
Buffering,버퍼링,beoporeoring
Bandwidth,대역폭,daeyeokpok
Loading,로딩,roding
The page won't load,페이지가 안 열려요,peijiga an yeollyeoyo
Please refresh the page,페이지를 새로고침 하세요,peijireul saerogochiim haseyo
I lost my password,비밀번호를 잊었어요,bimilbeonhoreul ijeosseoyo
Check your email,이메일을 확인하세요,imeireul hwaginhaseyo
Send me the link,링크를 보내주세요,ringkeureul bonaejuseyo
Is this website safe?,이 사이트 안전해요?,i saiteu anjeonhaeyo
Clear the browser history,검색 기록을 지우세요,geomsaek girogeul jiuseyo
The connection is unstable,접속이 불안정해요,jeopsogi buranjeongaeyo
Internet speed is fast here,여기 인터넷 속도 빨라요,yeogi inteonet sokdo ppallayo
Update your browser,브라우저를 업데이트 하세요,beuraeujeoreul eopdeiteu haseyo
