english_text,korean_text,romanization
One sheet of paper,종이 한 장,jongi han jang
Two books,책 두 권,chaek du gwon
Three animals,동물 세 마리,dongmul se mari
One car,자동차 한 대,jadongcha han dae
Two pairs of shoes,신발 두 켤레,sinbal du kyeolle
One piece of clothing,옷 한 벌,ot han beol
A bowl of rice,밥 한 공기,bap han gonggi
One house,집 한 채,jip han chae
One flower,꽃 한 송이,kkot han songi
A glass of water,물 한 잔,mul han jan
One pencil,연필 한 자루,yeonpil han jaru
A slice of pizza,피자 한 조각,pija han jogak
One serving of food,음식 한 인분,eumsik han inbun
Two slices of meat,고기 두 점,gogi du jeom
One pill,약 한 알,yak han al
A bag of rice,쌀 한 포대,ssal han podae
A box of something,상자 한 개,sangja han gae
A pair of chopsticks,젓가락 한 쌍,jeotgarak han ssang
One song,노래 한 곡,norae han gok
A round of drinks,술 한 잔,sul han jan
One building,건물 한 동,geonmul han dong
A bowl of soup,국 한 그릇,guk han gereut
One word,단어 한 마디,daneo han madi
A piece of bread,빵 한 조각,ppang han jogak
One needle,바늘 한 개,baneul han gae
A roll of toilet paper,휴지 한 롤,hyuji han rol
One tree,나무 한 그루,namu han geuru
A bar of soap,비누 한 개,binu han gae
One movie,영화 한 편,yeonghwa han pyeon
A bunch of flowers,꽃 한 다발,kkot han dabal
One class,수업 한 교시,sueop han gyosi
A pack of cigarettes,담배 한 갑,dambae han gap
One letter,편지 한 통,pyeonji han tong
A cup of coffee,커피 한 잔,keopi han jan
One game,게임 한 판,geim han pan
A spoonful,한 숟가락,han sutgarak
One photograph,사진 한 장,sajin han jang
A bundle of green onions,파 한 묶음,pa han mukkeum
One row,한 줄,han jul
A drop of water,물 한 방울,mul han bangul
One program,프로그램 한 편,peurogeuraem han pyeon
A bottle of soju,소주 한 병,soju han byeong
Kilograms,킬로그램,killogeulaem
Grams,그램,geuraem
Liters,리터,riteo
Milliliters,밀리리터,milliliteo
Meters,미터,miteo
Centimeters,센티미터,sentimiteo
Kilometers,킬로미터,killomiteo
Square meters,평방미터,pyeongbangmiteo
Pyeong (Korean area unit),평,pyeong
Percent,퍼센트,peosenteu
Degrees Celsius,섭씨,seopssi
Degrees Fahrenheit,화씨,hwassi
Won (Korean currency),원,won
Dollar,달러,dalleo
A pair of gloves,장갑 한 켤레,janggap han kyeolle
A set of dishes,그릇 한 세트,geureut han seteu
One episode,한 화,han hwa
One chapter,한 장,han jangOne portion
