english_text,korean_text,romanization
To wear (a hat) vs to wear (clothes),쓰다 vs 입다,sseuda vs ipda
To listen vs to hear,듣다 vs 들리다,deutda vs deullida
To see vs to look at,보다 vs 쳐다보다,boda vs chyeodaboda
To know (a fact) vs to know (a person),알다 vs 알고 지내다,alda vs algo jinaeda
Already vs not yet,이미 vs 아직,imi vs ajik
Again vs still,다시 vs 아직도,dasi vs ajikdo
When (question) vs when (statement),언제 vs 때,eonje vs ttae
To be big vs to be many,크다 vs 많다,keuda vs manta
Too much vs very,너무 vs 매우,neomu vs maeu
All vs every,모두 vs 매,modu vs mae
Fast vs early,빠르다 vs 이르다,ppareuda vs ireuda
To lend vs to borrow,빌려주다 vs 빌리다,billyeojuda vs billida
To teach vs to learn,가르치다 vs 배우다,gareuchida vs baeuda
To meet vs to see,만나다 vs 보다,mannada vs boda
To find vs to look for,찾다(발견) vs 찾다(찾아보다),chatda(balgyeon) vs chatda(chajaboda)
To sit vs to live,앉다 vs 살다,anda vs salda
Thick (object) vs thick (liquid),두껍다 vs 진하다,dukkeopda vs jinhada
Thin (object) vs thin (liquid),얇다 vs 묽다,yalda vs mukda
Cold (weather) vs cold (touch),춥다 vs 차갑다,chupda vs chagapda
Hot (weather) vs hot (touch),덥다 vs 뜨겁다,deopda vs tteugeopda
Hard (difficult) vs hard (surface),어렵다 vs 딱딱하다,eoryeopda vs ttakttakhada
Soft (texture) vs gentle,부드럽다 vs 부드럽다,budeureobda vs budeureobda
Right (correct) vs right (direction),맞다 vs 오른쪽,matda vs oreunjjok
To close vs to turn off,닫다 vs 끄다,datda vs kkeuda
To open vs to turn on,열다 vs 켜다,yeolda vs kyeoda
To put on (shoes) vs to wear (glasses),신다 vs 끼다,sinda vs kkida
To hang up vs to end,끊다 vs 끝나다,kkeunta vs kkeutnada
To fix vs to change,고치다 vs 바꾸다,gochida vs bakkuda
To throw vs to put down,던지다 vs 놓다,deonjida vs nota
Late (time) vs slow (speed),늦다 vs 느리다,neutda vs neurida
Old (age) vs old (things),늙다 vs 오래되다,neukda vs oraedoeda
Young vs new,젊다 vs 새롭다,jeomda vs saeropda
To turn vs to return,돌다 vs 돌아오다,dolda vs doraoda
Narrow vs small,좁다 vs 작다,jopda vs jakda
Wide vs large,넓다 vs 크다,neolbda vs keuda
To enter vs to come in,들어가다 vs 들어오다,deureogada vs deureoda
To go out vs to exit,나가다 vs 나오다,nagada vs naoda
To bring vs to take,가져오다 vs 가져가다,gajyeoda vs gajyeogada
To pick up vs to raise,줍다 vs 올리다,jupda vs ollida
Far vs long,멀다 vs 길다,meolda vs gilda
Short (length) vs short (height),짧다 vs 작다,jjalda vs jakda
To push vs to press,밀다 vs 누르다,milda vs nureuda
To pull vs to attract,당기다 vs 끌다,danggida vs kkeulda
To cut vs to trim,자르다 vs 다듬다,jareuda vs dadeumda
To break vs to tear,부수다 vs 찢다,busuda vs jjitda
To hit vs to beat,치다 vs 때리다,chida vs ttaerida
To shake vs to swing,흔들다 vs 흔들리다,heundeulda vs heundeullida
First (order) vs first (time),첫째 vs 처음,cheotjjae vs cheoeum
Last (final) vs last (previous),마지막 vs 지난,majimak vs jinan
To remember vs to memorize,기억하다 vs 외우다,gieokhada vs oeuda
Especially vs on purpose,특히 vs 일부러,teukhi vs ilbureo
Suddenly vs by chance,갑자기 vs 우연히,gapjagi vs uyeonhi
To change (clothes) vs to change (plans),갈아입다 vs 변경하다,garaipda vs byeongyeonghada
Together vs each other,함께 vs 서로,hamkke vs seoro
To seem vs to look like,보이다 vs 같다,boida vs gatda
Barely vs just,겨우 vs 방금,gyeou vs banggeum
Almost vs approximately,거의 vs 대략,geoui vs daeryak
Quite vs rather,꽤 vs 오히려,kkwae vs ohiryeo
Also vs even,도 vs 까지,do vs kkaji
But (formal) vs but (informal),그러나 vs 근데,geureona vs geundeContext helps distinguish confusing words
