english_text,korean_text,romanization
What a surprise!,깜짝이야!,kkamjjagiya
I can't believe it!,믿을 수 없어!,mideul su eopseo
Oh my goodness!,세상에!,sesange
That's amazing!,대단하다!,daedanhada
I'm speechless,말문이 막혀,malmuni makhyeo
No way!,설마!,seolma
Are you kidding me?,농담이야?,nongdamiya
That's unbelievable,믿기지 않아,mitgiji ana
I didn't expect that,예상 못 했어,yesang mot haesseo
You scared me!,놀랐잖아!,nollatjana
That shocked me,충격이야,chunggyeogiya
This is incredible,정말 놀라워,jeongmal nollawo
I'm blown away,감탄했어,gamtanhaesseo
What just happened?,방금 무슨 일이야?,banggeum museun iriya
Is this for real?,이거 진짜야?,igeo jinjjaya
I'm astonished,경악했어,gyeongakhaesseo
That took me by surprise,완전 놀랐어,wanjeon nollasseo
How is that possible?,어떻게 그게 가능해?,eotteoke geuge ganeunghae
I never saw that coming,전혀 몰랐어,jeonhyeo mollasseo
That's unexpected,의외네,uioene
Wow that's impressive,와 대단하다,wa daedanhada
I'm in awe,경이로워,gyeongiroweo
That's mind-blowing,충격적이야,chunggyeokjeogiya
What a coincidence!,이런 우연이!,ireon uyeoni
This is too good to be true,너무 좋아서 믿기지 않아,neomu joaseo mitgiji ana
I got goosebumps,소름 돋았어,soreum dotasseo
That gave me chills,소름 끼쳤어,soreum kkichyeosseo
I'm so surprised,너무 놀랐어,neomu nollasseo
That's a miracle,기적이야,gijeogiya
I almost fainted,기절할 뻔했어,gijeolhal ppeonhaesseo
My jaw dropped,입이 떡 벌어졌어,ibi tteok beoreojyeosseo
I can't process this,이해가 안 돼,ihaega an dwae
That's so cool,완전 멋있다,wanjeon meositda
I'm overwhelmed,벅차오른다,beokchaoureunda
This is a dream come true,꿈만 같아,kkumman gata
That blew my mind,머리가 터질 것 같아,meoriga teojil geot gata
What a plot twist!,반전이다!,banjeonida
That was totally unexpected,완전 뜻밖이야,wanjeon tteutbakkiya
I'm so moved,감동이야,gamdongi ya
How did you do that?,어떻게 한 거야?,eotteoke han geoya
I'm shook,충격이야,chunggyeogiya
That's legendary,전설이다,jeonseorida
What a pleasant surprise,기분 좋은 놀라움이네,gibun joeun nollaumminne
I can't even,말도 안 돼,maldo an dwae
That's out of this world,이 세상 것이 아니야,i sesang geosi aniya
My eyes are popping out,눈이 튀어나올 것 같아,nuni twieonal geot gata
I'm trembling with excitement,흥분으로 떨려,heungbuneuro tteollyeo
This is beyond my imagination,상상 이상이야,sangsang isangiya
That's a revelation,새로운 발견이야,saeroun balgyeoniya
I never thought this would happen,이런 일이 생길 줄 몰랐어,ireon iri saenggil jul mollasseo
I'm dumbfounded,어이가 없어,eoiga eopseo
That's phenomenal,경이적이야,gyeongijeogiya
I'm completely stunned,완전히 놀랐어,wanjeonhi nollasseo
Did I hear that right?,제대로 들은 거야?,jedaero deureun geoya
Pinch me I must be dreaming,꿈인가 생시인가,kkuminga saengsinga
I never imagined this,상상도 못 했어,sangsangdo mot haesseo
That's a game changer,판을 바꾸는 거야,paneul bakkeuneun geoya
I'm beside myself,정신을 못 차리겠어,jeongsineul mot charigesseo
This changes everything,이걸로 다 달라져,igeolro da dallajyeo
I have no words,할 말이 없어,hal mari eopseo
