english_text,korean_text,romanization
One (Sino-Korean),일,il
Two (Sino-Korean),이,i
Three (Sino-Korean),삼,sam
Four (Sino-Korean),사,sa
Five (Sino-Korean),오,o
Six (Sino-Korean),육,yuk
Seven (Sino-Korean),칠,chil
Eight (Sino-Korean),팔,pal
Nine (Sino-Korean),구,gu
Ten (Sino-Korean),십,sip
Eleven,십일,sibil
Twelve,십이,sibi
Twenty,이십,isip
Thirty,삼십,samsip
Forty,사십,sasip
Fifty,오십,osip
Sixty,육십,yuksip
Seventy,칠십,chilsip
Eighty,팔십,palsip
Ninety,구십,gusip
One hundred,백,baek
Two hundred,이백,ibaek
Three hundred,삼백,sambaek
Five hundred,오백,obaek
One thousand,천,cheon
Two thousand,이천,icheon
Ten thousand,만,man
One hundred thousand,십만,simman
One million,백만,baengman
Ten million,천만,cheonman
One hundred million,억,eok
One trillion,조,jo
January,일월,irwol
February,이월,iwol
March,삼월,samwol
April,사월,sawol
May,오월,owol
June,유월,yuwol
July,칠월,chirwol
August,팔월,parwol
September,구월,guwol
October,시월,siwol
November,십일월,sibirwol
December,십이월,sibiwol
First floor,일층,ilcheung
Second floor,이층,icheung
Third floor,삼층,samcheung
One minute,일 분,il bun
Two minutes,이 분,i bun
Five minutes,오 분,o bun
Ten minutes,십 분,sip bun
Thirty minutes,삼십 분,samsip bun
One year,일 년,il nyeon
Two years,이 년,i nyeon
Five years,오 년,o nyeon
Ten years,십 년,sim nyeon
One month,일 개월,il gaewol
Six months,육 개월,yuk gaewol
Phone number starts with 010,영일영,yeong il yeong
Zero,영,yeong
Half,반,ban
