english_text,korean_text,romanization
I wash my face every morning,매일 아침 세안해요,maeil achim seanhaeyo
Use a gentle cleanser,순한 클렌저를 쓰세요,sunhan keullenjeo-reul sseuseyo
I double cleanse at night,밤에 이중 세안을 해요,bame ijung seaneul haeyo
Oil cleanser removes makeup well,오일 클렌저가 화장을 잘 지워요,oil keullenjeo-ga hwajang-eul jal jiwoyo
I use foam cleanser,폼 클렌저를 써요,pom keullenjeo-reul sseoyo
Apply toner after washing,세안 후에 토너를 발라요,sean hue toneo-reul ballayo
Toner hydrates the skin,토너가 피부를 촉촉하게 해요,toneo-ga pibureul chokchokage haeyo
I use essence every day,매일 에센스를 발라요,maeil esenseureul ballayo
Serum is good for anti-aging,세럼이 노화 방지에 좋아요,seoreomi nohwa bangjie joayo
Apply eye cream gently,아이크림을 부드럽게 발라요,aikeurimeul budeureupge ballayo
Moisturizer keeps skin hydrated,수분크림이 피부를 촉촉하게 해요,subunkeurimi pibureul chokchokage haeyo
Don't forget sunscreen,선크림을 꼭 바르세요,seonkeurimeul kkok bareuseyo
SPF 50 is recommended,SPF 50을 추천해요,eseupiepeu osipeul chucheonhaeyo
Reapply sunscreen every two hours,2시간마다 선크림을 덧발라요,dusigan-mada seonkeurimeul deotballayo
I use a sheet mask twice a week,일주일에 두 번 마스크팩을 해요,iljuire du beon maseukeupaegeul haeyo
This mask is very hydrating,이 마스크팩이 정말 촉촉해요,i maseukeupakgi jeongmal chokchokaeyo
Exfoliate once a week,일주일에 한 번 각질 제거를 해요,iljuire han beon gakjil jegeo-reul haeyo
Don't over-exfoliate,너무 자주 각질을 제거하지 마세요,neomu jaju gakjireul jegeohaji maseyo
I have oily skin,지성 피부예요,jiseong pibuyeyo
I have dry skin,건성 피부예요,geonseong pibuyeyo
I have combination skin,복합성 피부예요,bokhapseong pibuyeyo
I have sensitive skin,민감성 피부예요,mingamseong pibuyeyo
My skin breaks out easily,피부가 쉽게 트러블이 나요,pibuga swipge teureobeuri nayo
I have acne,여드름이 있어요,yeodeuremi isseoyo
This product is good for acne,이 제품은 여드름에 좋아요,i jepumeun yeodeurme joayo
My skin feels tight,피부가 당겨요,pibuga danggyeoyo
My skin is peeling,피부가 벗겨지고 있어요,pibuga beotgyeojigo isseoyo
I need more hydration,수분이 더 필요해요,subuni deo piryohaeyo
This product brightens the skin,이 제품은 미백 효과가 있어요,i jepumeun mibaek hyogwaga isseoyo
Vitamin C serum is popular,비타민 C 세럼이 인기예요,bitamin C seoreomi ingiyeyo
Retinol is good for wrinkles,레티놀이 주름에 좋아요,retinori jureueme joayo
I use hyaluronic acid,히알루론산을 써요,hialluron-saneul sseoyo
Niacinamide evens out skin tone,나이아신아마이드가 피부 톤을 균일하게 해요,naiashin-amaideu-ga pibu toneul gyunilhage haeyo
Apply products from thinnest to thickest,얇은 것부터 두꺼운 순서로 발라요,yalbeun geotbuteo dukkoeoun sunseoro ballayo
Let each layer absorb,각 단계가 흡수되도록 해요,gak dangyega heupsu-doedorok haeyo
Pat the product into your skin,제품을 톡톡 두드려 흡수시켜요,jepumeul toktok dudeuryeo heupsu-sikyeoyo
Don't rub your skin harshly,피부를 세게 문지르지 마세요,pibureul sege munjireuji maseyo
Drink lots of water for good skin,좋은 피부를 위해 물을 많이 마셔요,joeun pibureul wihae mureul mani masyeoyo
Sleep well for healthy skin,건강한 피부를 위해 잘 자야 해요,geonganhan pibureul wihae jal jaya haeyo
Korean skincare is famous worldwide,한국 스킨케어는 세계적으로 유명해요,hanguk seukinkeeoneun segyejeogeuro yumyeonghaeyo
I love the ten-step routine,10단계 스킨케어가 좋아요,sipdangye seukinkeoga joayo
My skin looks better now,피부가 좋아졌어요,pibuga joajyeosseoyo
What's your skincare routine,스킨케어 루틴이 뭐예요,seukinkeo rutini mwoyeyo
I recommend this product,이 제품을 추천해요,i jepumeul chucheonhaeyo
This is a cult favorite,이건 스테디셀러예요,igeon seutediselloyeyo
I bought this at the duty free shop,면세점에서 샀어요,myeonsejeomeseo sasseoyo
Korean beauty products are affordable,한국 뷰티 제품은 가성비가 좋아요,hanguk byuti jepumeun gaseongbiga joayo
My skin type changed with the season,계절에 따라 피부 타입이 바뀌어요,gyejeore ttara pibu taipi bakkwieoyo
Use a heavier cream in winter,겨울에는 더 진한 크림을 쓰세요,gyeoure-neun deo jinhan keurimeul sseuseyo
Use lighter products in summer,여름에는 가벼운 제품을 쓰세요,yeoreumeneun gabyeoun jepumeul sseuseyo
I go to a dermatologist regularly,정기적으로 피부과에 가요,jeonggijeog-euro pibugwae gayo
Skincare is self-care,스킨케어는 자기 관리예요,seukinkeo-neun jagi gwanriyeyo
I love my skincare routine,스킨케어 루틴이 즐거워요,seukinkeo rutini jeulgeowoyo
Consistency is the key to good skin,꾸준함이 좋은 피부의 비결이에요,kkujunhami joeun pibuui bigyeorieyo
Beautiful skin starts with good care,아름다운 피부는 관리에서 시작해요,areumdaun pibuneun gwanrieseo sijakaeyo
Protect your skin from the sun,자외선으로부터 피부를 보호하세요,jaoesoneurobuto pibureul bohohaseyo
Healthy skin is happy skin,건강한 피부가 아름다운 피부예요,geonganhan pibuga areumdaun pibuyeyo
Take care of your skin every day,매일 피부를 관리하세요,maeil pibureul gwanrihaseyo
Good skincare habits last a lifetime,좋은 스킨케어 습관은 평생 가요,joeun seukinkeo seupgwaneun pyeongsaeng gayoKorean skincare is world famous,한국 스킨케어는 세계적으로 유명해요,hanguk seukinkeo-neun segyejeogeuro yumyeonghaeyo
Invest in good skincare products,좋은 스킨케어 제품에 투자하세요,joeun seukinkeo jepume tujahaseyo
