english_text,korean_text,romanization
One (Native Korean),하나,hana
Two (Native Korean),둘,dul
Three (Native Korean),셋,set
Four (Native Korean),넷,net
Five (Native Korean),다섯,daseot
Six (Native Korean),여섯,yeoseot
Seven (Native Korean),일곱,ilgop
Eight (Native Korean),여덟,yeodeol
Nine (Native Korean),아홉,ahop
Ten (Native Korean),열,yeol
Eleven (Native),열하나,yeolhana
Twelve (Native),열둘,yeoldul
Thirteen (Native),열셋,yeolset
Fourteen (Native),열넷,yeolnet
Fifteen (Native),열다섯,yeoldaseot
Sixteen (Native),열여섯,yeolyeoseot
Seventeen (Native),열일곱,yeolilgop
Eighteen (Native),열여덟,yeolyeodeol
Nineteen (Native),열아홉,yeolahop
Twenty (Native),스물,seumul
Thirty (Native),서른,seoreun
Forty (Native),마흔,maheun
Fifty (Native),쉰,swin
Sixty (Native),예순,yesun
Seventy (Native),일흔,ilheun
Eighty (Native),여든,yeodeun
Ninety (Native),아흔,aheun
One o'clock,한 시,han si
Two o'clock,두 시,du si
Three o'clock,세 시,se si
Four o'clock,네 시,ne si
Five o'clock,다섯 시,daseot si
Six o'clock,여섯 시,yeoseot si
Seven o'clock,일곱 시,ilgop si
Eight o'clock,여덟 시,yeodeol si
Nine o'clock,아홉 시,ahop si
Ten o'clock,열 시,yeol si
Eleven o'clock,열한 시,yeolhan si
Twelve o'clock,열두 시,yeoldu si
One year old,한 살,han sal
Two years old,두 살,du sal
Three years old,세 살,se sal
Ten years old,열 살,yeol sal
Twenty years old,스무 살,seumu sal
Thirty years old,서른 살,seoreun sal
One item,한 개,han gae
Two items,두 개,du gae
Three items,세 개,se gae
Four items,네 개,ne gae
Five items,다섯 개,daseot gae
One person,한 명,han myeong
Two people,두 명,du myeong
Three people,세 명,se myeong
One time,한 번,han beon
Two times,두 번,du beon
Three times,세 번,se beon
One cup,한 잔,han jan
Two cups,두 잔,du jan
One bottle,한 병,han byeong
Two bottles,두 병,du byeongThree bottles
