english_text,korean_text,romanization
Let's order fried chicken,치킨 시키자,chikin sikija
Let's have chicken and beer,치맥하자,chimaekaja
I'd like fried chicken,후라이드 치킨 주세요,huraideu chikin juseyo
I'd like seasoned chicken,양념치킨 주세요,yangnyeomchikin juseyo
Let's get half and half,반반으로 시키자,banban-euro sikija
I'd like soy garlic chicken,간장치킨 주세요,ganjangchikin juseyo
I'd like spicy chicken,매운 치킨 주세요,maeun chikin juseyo
I'd like honey butter chicken,허니버터 치킨 주세요,heonibeuteo chikin juseyo
I'd like green onion chicken,파닭 주세요,padak juseyo
How long is the delivery time?,배달 시간이 얼마나 걸려요?,baedal sigani eolmana geollyeoyo?
Can you deliver to this address?,이 주소로 배달해 주세요,i jusoro baedalhae juseyo
The chicken is crispy,치킨이 바삭바삭해요,chikini basakbasakaeyo
The chicken is juicy,치킨이 촉촉해요,chikini chokchokaeyo
The sauce is amazing,소스가 끝내줘요,soseuga kkeutnaejwoyo
Can I get extra sauce?,소스 더 주세요,soseu deo juseyo
Can I get pickled radish?,치킨무 주세요,chikinmu juseyo
Can I get coleslaw?,코울슬로 주세요,koulseullo juseyo
This goes well with beer,맥주랑 잘 어울려요,maekjurang jal eoullyeoyo
One more beer please,맥주 하나 더 주세요,maekju hana deo juseyo
Draft beer please,생맥주 주세요,saengmaekju juseyo
I prefer canned beer,캔맥주가 더 좋아요,kaenmaekjuga deo joayo
What brand of chicken is this?,여기 어느 치킨 브랜드예요?,yeogi eoneu chikin beuraendeu-yeyo?
This brand is my favorite,이 브랜드가 제일 좋아요,i beuraendeuga jeil joayo
Let's eat chicken tonight,오늘 저녁에 치킨 먹자,oneul jeonyeoge chikin meokja
I'm craving fried chicken,치킨이 먹고 싶어,chikini meokgo sipeo
The chicken just arrived,치킨이 방금 도착했어,chikini banggeum dochakhaesseo
It's still hot and fresh,아직 뜨끈뜨끈해,ajik tteugeuntteugeonhae
Don't eat it all by yourself,혼자 다 먹지 마,honja da meokji ma
Save some for me,나 먹을 것도 남겨 놔,na meogeul geotdo namgyeo nwa
This is the best fried chicken,이 치킨이 최고야,i chikini choegoya
The bones are the best part,뼈 있는 치킨이 더 맛있어,ppyeo inneun chikini deo masisseo
I prefer boneless chicken,순살 치킨이 더 좋아,sunsal chikini deo joa
Drumstick or wing?,다리 줄까 날개 줄까?,dari julkka nalgae julkka?
I'll take the drumstick,다리 줄게,dari julge
I like wings better,날개가 더 좋아,nalgaega deo joa
My hands are all greasy,손이 기름투성이야,soni gireumtuseongiya
Pass me the napkins,냅킨 좀 줘,naepkin jom jwo
Let's order through the app,앱으로 주문하자,aebeuro jumunhaja
There's a coupon for this store,이 가게 쿠폰이 있어,i gage kuponi isseo
Free delivery over 15000 won,만 오천 원 이상 무료 배달,man ocheon won isang muryo baedal
The delivery person is almost here,배달 기사님이 거의 다 왔어,baedal gisanimi geoui da wasseo
Thank you for the delivery,배달 감사합니다,baedal gamsahamnida
Let's eat while watching TV,TV 보면서 먹자,tibi bomyeonseo meokja
This is the perfect late-night snack,야식으로 딱이야,yasigeuro ttakiya
I eat chicken every Friday,매주 금요일에 치킨 먹어요,maeju geumyoire chikin meogeoyo
Chicken is Korea's comfort food,치킨은 한국의 소울푸드야,chikineun hangugui soulpudeuya
I could eat this forever,평생 먹어도 안 질릴 것 같아,pyeongsaeng meogodo an jillil geot gata
The batter is so good,튀김옷이 정말 맛있어요,twigimosi jeongmal masisseoyo
This has just the right amount of spice,매운 정도가 딱 좋아,maeun jeongdoga ttak joa
Let's order some side dishes too,사이드 메뉴도 시키자,saideu menyudo sikija
French fries go well with chicken,감자튀김도 시키자,gamjatwigimdo sikija
Let's get cheese balls too,치즈볼도 추가하자,chijeuboldo chugahaja
The leftovers taste great cold too,식은 것도 맛있어요,sigeun geotdo masisseoyo
I'll reheat the leftover chicken,남은 치킨 데워 먹을게,nameun chikin dewo meogeulge
Best chicken I've had in a while,오랜만에 먹는 최고의 치킨이야,oraenmane meongneun choegoe chikiniya
Chicken and beer is the best combo,치맥은 최고의 조합이야,chimaegeun choegoe johapiya
Let's meet at the chicken place,치킨집에서 만나자,chikinjipeseo mannaja
Who wants another piece?,한 조각 더 먹을 사람?,han jogak deo meogeul saram?
I already ate five pieces,벌써 다섯 조각 먹었어,beolsseo daseot jogak meogeosseo
I regret nothing,하나도 후회 안 해,hanado huhoe an hae
