english_text,korean_text,romanization
Wedding,결혼식,gyeolhonsik
Wedding planning,결혼 준비,gyeolhon junbi
Engagement,약혼,yakhon
Engagement ring,약혼 반지,yakhon banji
Wedding ring,결혼 반지,gyeolhon banji
Proposal,프러포즈,peureoposeu
Wedding dress,웨딩드레스,wedingdeureseu
Tuxedo,턱시도,teoksido
Hanbok wedding,한복 혼례,hanbok hollye
Wedding hall,예식장,yesikjang
Hotel wedding,호텔 웨딩,hotel weding
Outdoor wedding,야외 결혼식,yaoe gyeolhonsik
Church wedding,교회 결혼식,gyohoe gyeolhonsik
Wedding invitation,청첩장,cheongcheopjang
Guest list,하객 명단,hakaek myeongdan
Wedding photo,웨딩 촬영,weding chwaryeong
Studio photo,스튜디오 촬영,seutyudio chwaryeong
Wedding planner,웨딩 플래너,weding peullaeno
Florist,꽃집,kkotjip
Bouquet,부케,buke
Boutonniere,부토니에,butoniye
Wedding cake,웨딩 케이크,weding keikeu
Catering,케이터링,keiteoring
Wedding gift,축의금,chugigeum
Gift envelope,축의 봉투,chugi bongtu
Ceremony,예식,yesik
Reception,피로연,piroyeon
Wedding vows,결혼 서약,gyeolhon seoyak
Best man,들러리,deulleori
Officiant,주례,jurye
Wedding march,결혼 행진곡,gyeolhon haengjingok
Bride,신부,sinbu
Groom,신랑,sillang
Newlyweds,신혼부부,sinhonbubu
Honeymoon,신혼여행,sinhonyeohaeng
Wedding registry,예물,yemul
Dowry,혼수,honsu
Matchmaking,중매,jungmae
Meeting the parents,상견례,sanggyeollye
Wedding date,결혼 날짜,gyeolhon nalija
Lucky date,좋은 날,joeun nal
Seating chart,좌석 배치,jwaseok baechi
Table setting,테이블 세팅,teibeul seting
Wedding MC,사회자,sahoeja
Congratulations speech,축사,chuksa
First dance,첫 댄스,cheot daenseu
Throwing bouquet,부케 던지기,buke deonjigi
Thank you card,감사 카드,gamsa kadeu
Wedding album,결혼 앨범,gyeolhon aelbeom
Wedding video,결혼 영상,gyeolhon yeongsang
Hair and makeup,헤어 메이크업,heeo meikeuop
Veil,면사포,myeonsapo
Wedding shoes,웨딩 슈즈,weding syujeu
Congratulations on your wedding,결혼 축하해요,gyeolhon chukahaeyo
When is the wedding,결혼식 언제예요,gyeolhonsik eonjeyeyo
We're getting married,저희 결혼해요,jeohui gyeolhonhaeyo
Will you marry me,결혼해 줄래요,gyeolhonhae jullaeyo
We're engaged,약혼했어요,yakhonhaesseoyo
Happy married life,행복한 결혼 생활 하세요,haengbokan gyeolhon saenghwal haseyo
Marriage is beautiful,결혼은 아름다워요,gyeolhoneun areumdawoyo
