english_text,korean_text,romanization
Happy Lunar New Year,새해 복 많이 받으세요,saehae bok mani badeuseyo
Seollal is Korean Lunar New Year,설날은 한국의 음력 새해야,seollanreun hangugui eumnyeok saeha eya
Seollal falls on the 1st of the lunar calendar,설날은 음력 1월 1일이야,seollanreun eumnyeok irwol iririya
We eat tteokguk on Seollal,설날에 떡국을 먹어,seollare tteokgugeul meogeo
Eating tteokguk means you age one year,떡국을 먹으면 한 살 더 먹어,tteokgugeul meogeumyeon han sal deo meogeo
Tteokguk is sliced rice cake soup,떡국은 가래떡으로 만든 국이야,tteokgugeun garaetteog-euro mandeun gugiya
We perform sebae to elders,어른들께 세배를 드려,eoreundeulkke sebaereul deuryeo
Sebae is a deep bow of respect,세배는 존경의 큰 절이야,sebaeneun jongyeongui keun jeoriya
Children receive sebaetdon,아이들이 세뱃돈을 받아,aideuri sebaetdoneul bada
Sebaetdon is New Year's money,세뱃돈은 새해 용돈이야,sebaetdoneun saehae yongdoniya
I saved my sebaetdon,세뱃돈을 저축했어,sebaetdoneul jeochukhaesseo
We wear hanbok for Seollal,설날에 한복을 입어,seollare hanbog-eul ibeo
The whole family gathers,온 가족이 모여,on gajogi moyeo
We play yutnori on Seollal,설날에 윷놀이를 해,seollare yutnorireul hae
Yutnori is a traditional board game,윷놀이는 전통 보드게임이야,yutnorinneun jeontong bodeugeimiya
We play jegichagi,제기차기를 해,jegichagireul hae
Jegichagi is like hacky sack,제기차기는 제기를 차는 놀이야,jegichagineun jegireul chaneun noriya
We fly kites on Seollal,설날에 연을 날려,seollare yeoneul nallyeo
Kite flying is a Seollal tradition,연날리기는 설날 전통이야,yeonnal-ligineun seollal jeontongia
The Seollal feast is wonderful,설날 음식이 훌륭해,seollal eumsigi hulryunghae
We prepare many side dishes,반찬을 많이 만들어,banchaneul mani mandeureo
Japchae is always on the table,잡채가 항상 있어,japchaega hangsang isseo
We make mandu for Seollal,설날에 만두를 만들어,seollare mandureul mandeureo
Manduguk is popular in northern Korea,만둣국은 북쪽에서 인기야,mandutgugeun bukjjogeseo ingiya
We set up the charye table,차례상을 차려,charyesangeul charyeo
Ancestral rites are performed in the morning,차례는 아침에 지내,charyeneun achime jinae
We bow to our ancestors first,먼저 조상님께 절을 해,meonjeo josangnimkke jeoreul hae
Then we greet living elders,그런 다음 어른들께 인사해,geureon daeum eoreundeulkke insahae
New Year's resolutions are set,새해 결심을 해,saehae gyeolsimeul hae
What is your New Year's resolution?,새해 결심이 뭐야?,saehae gyeolsimi mwoya?
I will exercise more this year,올해는 운동을 더 할 거야,olhaeneun undongeul deo hal geoya
I will save more money,돈을 더 모을 거야,doneul deo moeul geoya
The new year brings new hope,새해에는 새 희망이 와,saehaeneun sae huimangi wa
We wish each other good fortune,서로에게 복을 빌어,seroege bogeul bireo
May you have a prosperous year,올해도 만복이 깃들길,olhaedo manbogi giddeulgil
Luck and health to your family,가족 모두 건강하시길,gajok modu geonganghashigil
Seollal traffic is always heavy,설날 교통 체증이 심해,seollal gyotong chejeungi simhae
I spent hours in traffic,차에서 몇 시간을 보냈어,chaeseo myeot siganeul bonaesseo
The train tickets sell out fast,기차표가 빨리 매진돼,gichapyoga ppalli maejindwae
I booked tickets months in advance,몇 달 전에 표를 예약했어,myeot dal jeone pyoreul yeyakhaesseo
Visiting the in-laws for Seollal,시댁에 설 인사를 가,sidaege seol insareul ga
Gift shopping for Seollal,설 선물을 사,seol seonmureul sa
Traditional markets are busy,전통 시장이 붐벼,jeontong sijang-i bumbyeo
I bought hanbok for my child,아이에게 한복을 사줬어,aiege hanbog-eul sajwosseo
Kids look adorable in hanbok,아이들이 한복 입으면 귀여워,aideuri hanbok ibeumyeon gwiyeowo
The Seollal mood is festive,설날 분위기가 축제 같아,seollal bunwigiga chukje gata
We watch Seollal specials on TV,설 특선 프로그램을 봐,seol teukseon peurogeuraemeul bwa
New Year sunrise is meaningful,새해 일출이 의미 있어,saehae ilchuri uimi isseo
We watched the sunrise together,같이 일출을 봤어,gachi ilchureul bwasseo
The first full moon is celebrated,정월 대보름을 기념해,jeongwol daeborumeul ginyeomhae
We eat ogobaap on the first full moon,대보름에 오곡밥을 먹어,daeborume ogokbabeul meogeo
Cracking nuts on Daeboreum,대보름에 부럼 깨기,daeborume bureo kkkaegi
Seollal is about family love,설날은 가족 사랑의 시간이야,seollanreun gajok sarangui siganiya
Traditions keep us connected,전통이 우리를 연결해,jeontong-i urireul yeongyeolhae
May this new year be your best,올해가 최고의 해가 되길,olhaega choegoui haega doegil
I hope all your wishes come true,모든 소원이 이뤄지길 바라,modeun sowoni irwojigil bara
Cheers to a new beginning,새로운 시작을 위하여,saeroun sijageul wihayeo
Happy New Year to all,모두에게 새해 복 많이,moduege saehae bok mani
Let us make great memories this year,올해도 좋은 추억을 만들자,olhaedo joeun chueoegeul mandeulija
Wishing you twelve months of happiness,열두 달 행복하길 바라,yeoldu dal haengbokhagil bara
