english_text,korean_text,romanization
Let's go hiking,등산하러 가자,deungsanhareo gaja
The trail starts here,등산로가 여기서 시작해요,deungsanroga yeogiseo sijakaeyo
How long is the trail?,등산로가 얼마나 길어요?,deungsanroga eolmana gireoyo
The summit is the goal,정상이 목표예요,jeongsang-i mokpyoyeyo
We reached the top,정상에 도착했어요,jeongsange dochakhaesseoyo
The view from the top is amazing,정상에서 보는 경치가 대단해요,jeongsangeseo boneun gyeongchiga daedanhaeyo
I need hiking boots,등산화가 필요해요,deungsanhwaga piryohaeyo
Bring plenty of water,물을 충분히 가져오세요,mureul chungbunhi gajyeoseyo
The path is steep,길이 가파라요,giri gaparayo
Be careful of the rocks,바위를 조심하세요,bawireul josimhaseyo
The mountain is 1000 meters high,산 높이가 천 미터예요,san nopiga cheon miteoyeyo
I'm out of breath,숨이 차요,sumi chayo
Let's take a break here,여기서 잠깐 쉬자,yeogiseo jamkkan swija
The mountain air is fresh,산 공기가 맑아요,san gonggiga malgayo
I love the autumn foliage,단풍이 너무 예뻐요,danpungi neomu yeppeoyo
The spring flowers are blooming,봄꽃이 피었어요,bomkkoci pieosseoyo
It might rain today,오늘 비가 올 수도 있어요,oneul biga ol sudo isseoyo
I packed rain gear,우비를 챙겼어요,ubireul chaenggyeosseoyo
The hiking stick helps a lot,등산 스틱이 많은 도움이 돼요,deungsan seutigi maneun doeumi dwaeyo
Don't stray from the path,등산로를 벗어나지 마세요,deungsanroreul beoseonaji maseyo
Watch out for snakes,뱀을 조심하세요,baemeul josimhaseyo
The creek is beautiful,계곡이 아름다워요,gyeogogi areumdaweoyo
Let's rest by the stream,계곡에서 쉬자,gyeogogeseo swija
I packed a lunch box,도시락을 싸왔어요,dosirageul ssawasseoyo
Ramen at the summit is the best,정상에서 먹는 라면이 최고예요,jeongsangeseo meongneun ramyeoni choegoyeyo
The temple is halfway up,절이 중턱에 있어요,jeori jungteogemitsseoyo
Bukhansan is popular,북한산이 인기 있어요,bukansani ingi isseoyo
Hallasan is the highest,한라산이 가장 높아요,hallasani gajang nopayo
Seoraksan is beautiful in fall,설악산은 가을에 아름다워요,seoraksan-eun gaeulae areumdaweoyo
I go hiking every weekend,주말마다 등산해요,jumalmada deungsanhaeyo
The morning hike was refreshing,아침 등산이 상쾌했어요,achim deungsani sangkwaehaesseoyo
Night hiking requires a headlamp,야간 등산은 헤드랜턴이 필요해요,yagan deungsaneun heduraenteon-i piryohaeyo
The ridge walk is thrilling,능선을 타는 건 짜릿해요,neungseon-eul taneun geon jjaritaeyo
Be careful at the edge,절벽 가장자리를 조심하세요,jeolbyeok gajangarireul josimhaseyo
The cable car goes to the top,케이블카가 정상까지 가요,keibeulkaga jeongsangkkaji gayo
I prefer hiking without the cable car,케이블카 없이 등산하는 게 좋아요,keibeulka eopsi deungsanhaneun ge joayo
The forest path is peaceful,숲길이 평화로워요,supgiri pyeonghwaroweoyo
Birds are singing in the trees,새들이 나무에서 노래해요,saedeuri namueseo noraehaeyo
I heard a woodpecker,딱따구리 소리를 들었어요,ttakttakuri sorireul deureosseoyo
The sunset from the mountain,산에서 보는 일몰,saneseo boneun ilmol
Sunrise hike is worth it,일출 등산은 가치가 있어요,ilchul deungsaneun gachiga isseoyo
The map shows the trail,지도에 등산로가 나와 있어요,jidoe deungsanroga nawa isseoyo
I downloaded the trail app,등산 앱을 다운받았어요,deungsan aebeul daunbadasseoyo
My legs are sore,다리가 아파요,dariga apayo
Going downhill is harder on knees,내려올 때 무릎이 아파요,naeryeool ttae mureupi apayo
Use the rope on steep sections,가파른 곳에서 줄을 잡으세요,gapareun goseseo jureul jabeuseyo
The shelter is nearby,대피소가 근처에 있어요,daepiso-ga geunchae isseoyo
It's getting dark,어두워지고 있어요,eoduwojigo isseoyo
We should head back,돌아가야 해요,doragaya haeyo
The parking lot is full,주차장이 가득 찼어요,juchajang-i gadeuk chasseoyo
I took many photos,사진을 많이 찍었어요,sajineul mani jjigeosseoyo
The mountain hot spring is nearby,산 근처 온천이 있어요,san geuncheo oncheon-i isseoyo
Stretching after hiking is important,등산 후 스트레칭이 중요해요,deungsan hu seuteurechinge jungyohaeyo
The national park pass is required,국립공원 출입증이 필요해요,gungniggongwon churipjeung-i piryohaeyo
Respect nature,자연을 존중하세요,jayeoneul jonjunghaseyo
Leave no trace behind,흔적을 남기지 마세요,heunjeogeul namgiji maseyo
The mountain taught me patience,산이 인내를 가르쳐줬어요,sani innaereul gareuchyeojwosseoyo
Hiking clears my mind,등산이 머리를 맑게 해줘요,deungsani meoireul makge haejweoyo
Mountains are always there for us,산은 항상 우리를 기다려요,saneun hangsang urireul gidaryeoyo
Every mountain conquered is a victory,오른 산마다 승리예요,oreun sanmada seungniyeyo
