english_text,korean_text,romanization
What size do you wear,사이즈가 어떻게 되세요,saizeuga eotteoke doeseyo
I'm a medium,미디엄 사이즈예요,midieum saizeuyeyo
I'm a large,라지 사이즈예요,raji saizeuyeyo
I'm a small,스몰 사이즈예요,seumol saizeuyeyo
Do you have this in a bigger size,더 큰 사이즈 있어요,deo keun saizeu isseoyo
Do you have this in a smaller size,더 작은 사이즈 있어요,deo jageun saizeu isseoyo
This is too tight,이거 너무 꽉 끼어요,igeo neomu kkwak kkieoyo
This is too loose,이거 너무 헐렁해요,igeo neomu heoleonghaeyo
It fits perfectly,딱 맞아요,ttak majayo
Can I try this on,입어봐도 될까요,ibeobwado doelkkayo
Where is the fitting room,탈의실이 어디에 있어요,taruisiri eodie isseoyo
Korean sizes run small,한국 사이즈는 작게 나와요,hanguk saizeuneun jakge nawayo
I'm a free size,프리 사이즈예요,peuri saizeuyeyo
Free size fits most people,프리 사이즈는 대부분 맞아요,peuri saizeuneun daebubun majayo
What is my Korean shoe size,한국 신발 사이즈가 뭐예요,hanguk sinbal saizeuga mwoyeyo
I wear size 260,260 사이즈를 신어요,ibaegyuksip saizeureul sineoyo
My foot is wide,발이 넓어요,bari neolbeoyo
My foot is narrow,발이 좁아요,bari jobayo
These shoes are too tight,이 신발이 너무 작아요,i sinbari neomu jagayo
Do you have a half size up,반 사이즈 큰 거 있어요,ban saizeu keun geo isseoyo
What is my waist size,허리 사이즈가 어떻게 되나요,heori saizeuga eotteoke doenayo
My waist is 28 inches,허리가 28인치예요,heoriga isipparinchiyeyo
I need to measure my chest,가슴 사이즈를 재야 해요,gaseum saizeureul jaeya haeyo
My hip measurement is 36 inches,엉덩이 사이즈가 36인치예요,eongdeongi saizeuga samsibyuginchiyeyo
I need to check the size chart,사이즈표를 확인해야 해요,saizeupyo-reul hwaginhaeya haeyo
Korean and US sizes are different,한국과 미국 사이즈가 달라요,hangukgwa miguk saizeuga dallayo
Size 55 in Korea is a small,한국 55는 스몰이에요,hanguk osiboneun seumolieyo
Size 66 is a medium,66은 미디엄이에요,yuksipyugeun midieumieyo
Size 77 is a large,77은 라지예요,chilsipchileun rajiyeyo
Size 88 is an extra large,88은 엑스라지예요,palsippaleun ekseurajiyeyo
The length is too long,길이가 너무 길어요,giriga neomu gireoyo
The length is too short,길이가 너무 짧아요,giriga neomu jjalbayo
Can you alter this,수선할 수 있어요,suseonhal su isseoyo
I need the pants hemmed,바지 기장을 줄여야 해요,baji gijangeul juryeoya haeyo
The sleeves are too long,소매가 너무 길어요,somaega neomu gireoyo
Can you take in the waist,허리를 줄여주실 수 있어요,heorireul juryeojusil su isseoyo
This shirt fits well in the shoulders,이 셔츠는 어깨가 잘 맞아요,i syeocheuneun eokkaega jal majayo
The chest area is too tight,가슴 부분이 너무 꽉 끼어요,gaseum bubuni neomu kkwak kkieoyo
I gained weight so this doesn't fit,살이 쪄서 안 맞아요,sari jjyeoseo an majayo
I lost weight so this is too big,살이 빠져서 너무 커요,sari ppajyeoseo neomu keoyo
What size ring do you wear,반지 사이즈가 어떻게 되세요,banji saizeuga eotteoke doeseyo
My ring size is eleven,반지 사이즈가 11호예요,banji saizeuga sibilhoyeyo
What is your hat size,모자 사이즈가 어떻게 되세요,moja saizeuga eotteoke doeseyo
My head is big,머리가 커요,meoriga keoyo
One size fits all,원사이즈예요,wonsaizeuyeyo
I need kids' size,아동 사이즈가 필요해요,adong saizeuga piryohaeyo
Baby clothes are so tiny,아기 옷은 너무 작아요,agi oseun neomu jagayo
My child wears size 110,아이가 110 사이즈를 입어요,aiga baeksip saizeureul ibeoyo
Measure before you buy online,온라인 구매 전에 치수를 재세요,onlain gumae jeone chisureul jaeseyo
Use a measuring tape,줄자를 사용하세요,juljareul sayonghaseyo
Stretch fabric is more forgiving,신축성 있는 원단이 편해요,sinchukseong inneun wondani pyeonhaeyo
I prefer a relaxed fit,여유 있는 핏이 좋아요,yeoyu inneun pisi joayo
Slim fit looks more polished,슬림핏이 더 깔끔해 보여요,seullimpisi deo kkalkkeum-hae boyeoyo
Regular fit is comfortable,레귤러핏이 편해요,regyulleo-pisi pyeonhaeyo
Oversized is very trendy now,오버사이즈가 요즘 유행이에요,obeo-saizeu-ga yojeum yuhaengieyo
Always check the size guide,사이즈 가이드를 항상 확인하세요,saizeu gaideureul hangsang hwaginhaseyo
Sizes vary by brand,브랜드마다 사이즈가 달라요,beurandeumada saizeuga dallayo
Try it on before buying,사기 전에 입어보세요,sagi jeone ibeoboseyo
The right size makes all the difference,맞는 사이즈가 중요해요,manneun saizeuga jungyohaeyo
Know your measurements,자기 치수를 알아두세요,jagi chisureul aradouseyoFinding the right size takes patience,맞는 사이즈를 찾으려면 인내심이 필요해요,manneun saizeu-reul chajeumyeon innaesimi piryohaeyo
