english_text,korean_text,romanization
The match kicks off at 8,경기가 8시에 시작해요,gyeonggiga yeodeolpsie sijakaeyo
He scored a goal,골을 넣었어요,goreul noeosseoyo
The goalkeeper made a save,골키퍼가 막았어요,golkipeoga magasseoyo
That was offside,오프사이드예요,opeu saideu yeyo
The ball is out of bounds,공이 라인을 넘었어요,gongi raineul neomeosseoyo
It's a corner kick,코너킥이에요,koneokigieyo
Free kick from here,여기서 프리킥이에요,yeogiseo peurikigieyo
The penalty kick was saved,페널티킥을 막았어요,penoltikigeul magasseoyo
He got a yellow card,옐로카드를 받았어요,yellokadeureul badasseoyo
He was sent off with a red card,레드카드로 퇴장당했어요,redeukadero toejangdanghaesseoyo
The striker is fast,공격수가 빨라요,gonggyeoksuga ppallayo
The midfielder controls the game,미드필더가 경기를 지배해요,mideupildeoga gyeonggireul jibaehaeyo
The defender blocked the shot,수비수가 슛을 막았어요,subisuga syuseul magasseoyo
The captain leads the team,주장이 팀을 이끌어요,jujang-i timeul ikkeuleoyo
Dribbling past the defense,드리블로 수비를 제쳤어요,deuribeulloseubireul jechyeosseoyo
A beautiful passing play,패스 플레이가 아름다워요,paeseu peulleiga areumdaweoyo
The cross was perfect,크로스가 완벽했어요,keurosuga wanbyeokhaesseoyo
Header into the goal,헤딩골이에요,hedinggorieyo
The shot hit the post,슛이 골대를 맞았어요,syusi goldaereul matasseoyo
It went over the crossbar,크로스바를 넘어갔어요,keuroseubaruel neomeogasseoyo
The throw-in is ours,스로인은 우리 거예요,seuroin-eun uri geoyeyo
The formation is 4-4-2,포메이션은 4-4-2예요,pomeisyeoneun sa sa iyeyo
He's the top scorer,그 선수가 득점왕이에요,geu seonsuga deukjeomwangieyo
The assist was brilliant,어시스트가 훌륭했어요,eosiseuteuga hullyunghaesseoyo
Extra time is added,추가 시간이 주어졌어요,chuga sigani jueojyeosseoyo
It went to a penalty shootout,승부차기로 갔어요,seungbuchagiro gasseoyo
The stadium atmosphere is electric,경기장 분위기가 뜨거워요,gyeonggijang bunwigiga tteugeoweoyo
The fans are singing,팬들이 응원가를 부르고 있어요,paendeuri eungwongareur bureugo isseoyo
The derby match is intense,더비 경기가 치열해요,deobi gyeonggiga chiyeolhaeyo
VAR reviewed the play,VAR 판독이 진행됐어요,biar pandogi jinhaengdwaesseoyo
The goal was disallowed,골이 취소됐어요,gori chwisodwaesseoyo
The substitution was tactical,전술적 교체였어요,jeonsuljeok gyocheyeosseoyo
Park the bus defense,수비적인 전술,subijeoin jeonsul
Counter-attack was swift,역습이 빨랐어요,yeokseubi ppallasseoyo
Possession is 60 to 40,점유율이 60대 40이에요,jeomyuyuri yuksipdae sasibieyo
The tackle was clean,태클이 깨끗했어요,taekeuri kkaekkeutaesseoyo
That was a dive,다이브예요,daibeueyeyo
The referee blew the whistle,심판이 호루라기를 불었어요,simpani horuragireul bureosseoyo
Halftime score is 1 to 0,전반전 점수가 1대 0이에요,jeonbanjeon jeomsuga ildae gongieyo
The second half begins,후반전이 시작돼요,hubanjeon-i sijakdwaeyo
Injury time is three minutes,추가 시간이 3분이에요,chuga sigani sambuniyeyo
The final whistle blew,종료 호각이 울렸어요,jongnyo hogagi ullyeosseoyo
We won the championship,우승했어요,useunghaesseoyo
The trophy is ours,트로피가 우리 거예요,teuropiga uri geoyeyo
K-League is exciting,K리그가 신나요,keirigga sinnayo
The World Cup is special,월드컵은 특별해요,woldeu keobeun teukbyeolhaeyo
Son Heung-min scored,손흥민이 골을 넣었어요,son heungmini goreul noeosseoyo
I play soccer every weekend,매주 주말에 축구해요,maeju jumare chukguhaeyo
Let's play five-a-side,풋살하자,putsalhaja
The pitch is wet,경기장이 젖어 있어요,gyeonggijangi jeojeo isseoyo
I need new cleats,축구화가 필요해요,chukguhwaga piryohaeyo
Warming up before the match,경기 전 워밍업 중,gyeonggi jeon womingeop jung
The coach's tactics worked,감독의 전술이 통했어요,gamdogui jeonsuri tonghaesseoyo
The league table is tight,리그 순위가 치열해요,rigeu sunwiga chiyeolhaeyo
The transfer window is open,이적 시장이 열렸어요,ijeok sijangi yeollyeosseoyo
Hat-trick hero,해트트릭의 영웅,haeteuteorigui yungung
We dominated the match,경기를 지배했어요,gyeonggireul jibaehaesseoyo
Soccer brings the world together,축구는 세계를 하나로 만들어요,chukguneun segyereul hanaro mandeureoyo
The beautiful game,아름다운 경기,areumdaun gyeonggi
Never stop believing,절대 믿음을 멈추지 마,jeoldae mideumeul meomchuji maThe beautiful game never disappoints
