english_text,korean_text,romanization
Veterinarian,수의사,suuisa
Vet clinic,동물병원,dongmul byeongwon
Pet hospital,반려동물 병원,ballyeodongmul byeongwon
Checkup,건강 검진,geongang geomjin
Vaccination,예방접종,yebangjeopjong
Rabies shot,광견병 주사,gwanggyeonbyeong jusa
Deworming,구충제,guchungje
Flea treatment,벼룩 치료,byeoruk chiryo
Heartworm prevention,심장사상충 예방,simjangsasangchung yebang
Neutering,중성화 수술,jungseonghwa susul
Spaying,불임 수술,burim susul
Microchip,마이크로칩,maikeurochip
Pet insurance,반려동물 보험,ballyeodongmul boheom
Appointment,예약,yeyak
Emergency vet,응급 동물병원,eunggeup dongmul byeongwon
My pet is sick,반려동물이 아파요,ballyeodongmuri apayo
Not eating,밥을 안 먹어요,babeul an meogeoyo
Vomiting,구토,guto
Diarrhea,설사,seolsa
Limping,절뚝거림,jeolttukkgeorim
Itching,가려움,garyeoum
Skin rash,피부 발진,pibu baljin
Allergy,알레르기,allereugi
Eye infection,눈 감염,nun gamyeom
Ear infection,귀 감염,gwi gamyeom
Dental cleaning,치석 제거,chiseok jegeo
Blood test,혈액 검사,hyeoraek geomsa
X-ray,엑스레이,ekseurei
Ultrasound,초음파,choumpa
Surgery,수술,susul
Anesthesia,마취,machwi
Recovery,회복,hoebok
Medicine,약,yak
Pill,알약,alyak
Liquid medicine,물약,mulyak
Ointment,연고,yeongo
Cone collar,넥카라,nekkkara
Bandage,붕대,bungdae
IV drip,수액,suaek
Hospitalization,입원,ibwon
Weight check,체중 확인,chejung hwagin
Temperature check,체온 확인,cheon hwagin
Parasite,기생충,gisaengchung
Tumor,종양,jongyang
Cancer,암,am
Diabetes,당뇨,dangnyo
Arthritis,관절염,gwanjeollyeom
Senior pet care,노령 반려동물 관리,noryeong ballyeodongmul gwalli
Diet food,다이어트 사료,daieoteu saryo
Supplement,영양 보조제,yeongyeong bojoje
Dental care,치아 관리,chia gwalli
Nail trimming,발톱 깎기,baltop kkakgi
Grooming,미용,miyong
Pet registration,반려동물 등록,ballyeodongmul deungnog
Health certificate,건강 증명서,geongang jeungmyeongseo
When was the last vaccination,마지막 예방접종이 언제였어요,majimak yebangjeopjongi eojeyeosseoyo
Is the surgery safe,수술이 안전한가요,susuri anjeonhangayo
How much does it cost,비용이 얼마예요,biyongi eolmayeyo
My dog needs a checkup,강아지 검진 받으러 왔어요,gangaji geomjin badeureo wasseoyo
When should I come back,언제 다시 와야 해요,eonje dasi waya haeyo
Thank you doctor,감사합니다 선생님,gamsahamnida seonsaengnim
